EJE;DEN. EJE (CORTA);DEN. EJE (LARGA);DESCRIPCIÓN;OBJETIVO;DEN. OBJETIVO (CORTA);DEN. OBJETIVO (LARGA);DESCRIPCIÓN;LINEA;DEN. LINEA ACTUACIÓN (CORTA);DEN. LINEA ACTUACIÓN (LARGA);DESCRIPCIÓN;PEP;DEN. PEP(CORTA);DEN. PEP(LARGA);;AMOUNT
9;Bilbao educa;Eje 9. Bilbao educa;Apoyar un crecimiento personal de la ciudadanía basado en valores de convivencia e igualdad, promoviendo la integración del inmigrante y garantizando los derechos lingüísticos de la ciudadanía.;907;Euskera;Euskera, patrimonio de bilbao;Apoyar un crecimiento personal de la ciudadanía basado en valores de convivencia e igualdad, promoviendo la integración del inmigrante y garantizando los derechos lingüísticos de la ciudadanía.;90702;Uso social;Uso social de la lengua;Apoyar un crecimiento personal de la ciudadanía basado en valores de convivencia e igualdad, promoviendo la integración del inmigrante y garantizando los derechos lingüísticos de la ciudadanía.;2008000009;BIRIBILKO;Plan Normalización euskera en el sector del Comercio;Plan Normalización euskera en el sector del Comercio;120000
9;Bilbao educa;Eje 9. Bilbao educa;Apoyar un crecimiento personal de la ciudadanía basado en valores de convivencia e igualdad, promoviendo la integración del inmigrante y garantizando los derechos lingüísticos de la ciudadanía.;907;Euskera;Euskera, patrimonio de bilbao;Apoyar un crecimiento personal de la ciudadanía basado en valores de convivencia e igualdad, promoviendo la integración del inmigrante y garantizando los derechos lingüísticos de la ciudadanía.;90703;Desarrollo entre infancia-juventud;Progr.desarrollo Euskera entre infancia/juventud;Apoyar un crecimiento personal de la ciudadanía basado en valores de convivencia e igualdad, promoviendo la integración del inmigrante y garantizando los derechos lingüísticos de la ciudadanía.;2008000003;Zinea euskaraz;Zinea euskeraz;Zinea euskeraz;12750
9;Bilbao educa;Eje 9. Bilbao educa;Apoyar un crecimiento personal de la ciudadanía basado en valores de convivencia e igualdad, promoviendo la integración del inmigrante y garantizando los derechos lingüísticos de la ciudadanía.;907;Euskera;Euskera, patrimonio de bilbao;Apoyar un crecimiento personal de la ciudadanía basado en valores de convivencia e igualdad, promoviendo la integración del inmigrante y garantizando los derechos lingüísticos de la ciudadanía.;90703;Desarrollo entre infancia-juventud;Progr.desarrollo Euskera entre infancia/juventud;Apoyar un crecimiento personal de la ciudadanía basado en valores de convivencia e igualdad, promoviendo la integración del inmigrante y garantizando los derechos lingüísticos de la ciudadanía.;2011000051;HARRAPA ZANK;Harrapa Zank: fomento del uso del euskera en la juventud;Harrapa Zank: fomento del uso del euskera en la juventud;99000
9;Bilbao educa;Eje 9. Bilbao educa;Apoyar un crecimiento personal de la ciudadanía basado en valores de convivencia e igualdad, promoviendo la integración del inmigrante y garantizando los derechos lingüísticos de la ciudadanía.;907;Euskera;Euskera, patrimonio de bilbao;Apoyar un crecimiento personal de la ciudadanía basado en valores de convivencia e igualdad, promoviendo la integración del inmigrante y garantizando los derechos lingüísticos de la ciudadanía.;90703;Desarrollo entre infancia-juventud;Progr.desarrollo Euskera entre infancia/juventud;Apoyar un crecimiento personal de la ciudadanía basado en valores de convivencia e igualdad, promoviendo la integración del inmigrante y garantizando los derechos lingüísticos de la ciudadanía.;2011000052;IKUSI ETA IKASI;Ikusi eta Ikasi: fomento del uso del euskera en la infancia;Ikusi eta Ikasi: fomento del uso del euskera en la infancia;97000
9;Bilbao educa;Eje 9. Bilbao educa;Apoyar un crecimiento personal de la ciudadanía basado en valores de convivencia e igualdad, promoviendo la integración del inmigrante y garantizando los derechos lingüísticos de la ciudadanía.;907;Euskera;Euskera, patrimonio de bilbao;Apoyar un crecimiento personal de la ciudadanía basado en valores de convivencia e igualdad, promoviendo la integración del inmigrante y garantizando los derechos lingüísticos de la ciudadanía.;90703;Desarrollo entre infancia-juventud;Progr.desarrollo Euskera entre infancia/juventud;Apoyar un crecimiento personal de la ciudadanía basado en valores de convivencia e igualdad, promoviendo la integración del inmigrante y garantizando los derechos lingüísticos de la ciudadanía.;2011000053;XIBA;Xiba: presencia del euskera en la calle;Xiba: presencia del euskera en la calle;20250
9;Bilbao educa;Eje 9. Bilbao educa;Apoyar un crecimiento personal de la ciudadanía basado en valores de convivencia e igualdad, promoviendo la integración del inmigrante y garantizando los derechos lingüísticos de la ciudadanía.;907;Euskera;Euskera, patrimonio de bilbao;Apoyar un crecimiento personal de la ciudadanía basado en valores de convivencia e igualdad, promoviendo la integración del inmigrante y garantizando los derechos lingüísticos de la ciudadanía.;90703;Desarrollo entre infancia-juventud;Progr.desarrollo Euskera entre infancia/juventud;Apoyar un crecimiento personal de la ciudadanía basado en valores de convivencia e igualdad, promoviendo la integración del inmigrante y garantizando los derechos lingüísticos de la ciudadanía.;2011000054;Zortziko txikia;Zortziko txikia: fomento de la vertiente oral del euskera;Zortziko txikia: fomento de la vertiente oral del euskera;100000
9;Bilbao educa;Eje 9. Bilbao educa;Apoyar un crecimiento personal de la ciudadanía basado en valores de convivencia e igualdad, promoviendo la integración del inmigrante y garantizando los derechos lingüísticos de la ciudadanía.;907;Euskera;Euskera, patrimonio de bilbao;Apoyar un crecimiento personal de la ciudadanía basado en valores de convivencia e igualdad, promoviendo la integración del inmigrante y garantizando los derechos lingüísticos de la ciudadanía.;90704;Euskera y nuevas tecnologías;Aumentar implantación Euskera en nuevas tecnología;Apoyar un crecimiento personal de la ciudadanía basado en valores de convivencia e igualdad, promoviendo la integración del inmigrante y garantizando los derechos lingüísticos de la ciudadanía.;2008000010;Página web;Bilbao página web en euskera;Bilbao página web en euskera;16571
9;Bilbao educa;Eje 9. Bilbao educa;Apoyar un crecimiento personal de la ciudadanía basado en valores de convivencia e igualdad, promoviendo la integración del inmigrante y garantizando los derechos lingüísticos de la ciudadanía.;907;Euskera;Euskera, patrimonio de bilbao;Apoyar un crecimiento personal de la ciudadanía basado en valores de convivencia e igualdad, promoviendo la integración del inmigrante y garantizando los derechos lingüísticos de la ciudadanía.;90704;Euskera y nuevas tecnologías;Aumentar implantación Euskera en nuevas tecnología;Apoyar un crecimiento personal de la ciudadanía basado en valores de convivencia e igualdad, promoviendo la integración del inmigrante y garantizando los derechos lingüísticos de la ciudadanía.;2009000015;Convenio Suspergintza;Subvenciones mediante convenio con SUSPERGINTZA ELKARTEA;Subvenciones mediante convenio con SUSPERGINTZA ELKARTEA;8325
9;Bilbao educa;Eje 9. Bilbao educa;Apoyar un crecimiento personal de la ciudadanía basado en valores de convivencia e igualdad, promoviendo la integración del inmigrante y garantizando los derechos lingüísticos de la ciudadanía.;907;Euskera;Euskera, patrimonio de bilbao;Apoyar un crecimiento personal de la ciudadanía basado en valores de convivencia e igualdad, promoviendo la integración del inmigrante y garantizando los derechos lingüísticos de la ciudadanía.;90704;Euskera y nuevas tecnologías;Aumentar implantación Euskera en nuevas tecnología;Apoyar un crecimiento personal de la ciudadanía basado en valores de convivencia e igualdad, promoviendo la integración del inmigrante y garantizando los derechos lingüísticos de la ciudadanía.;2009000132;Fomento del uso del Euskera;Fomento del uso del Euskera;Fomento del uso del Euskera;96000
9;Bilbao educa;Eje 9. Bilbao educa;Apoyar un crecimiento personal de la ciudadanía basado en valores de convivencia e igualdad, promoviendo la integración del inmigrante y garantizando los derechos lingüísticos de la ciudadanía.;907;Euskera;Euskera, patrimonio de bilbao;Apoyar un crecimiento personal de la ciudadanía basado en valores de convivencia e igualdad, promoviendo la integración del inmigrante y garantizando los derechos lingüísticos de la ciudadanía.;90704;Euskera y nuevas tecnologías;Aumentar implantación Euskera en nuevas tecnología;Apoyar un crecimiento personal de la ciudadanía basado en valores de convivencia e igualdad, promoviendo la integración del inmigrante y garantizando los derechos lingüísticos de la ciudadanía.;2010000050;Fomento Euskera con nuevas tecnologías;Fundación Azkue. Fomento del uso social del Euskera a través de nuevas tecnologías;Fundación Azkue. Fomento del uso social del Euskera a través de nuevas tecnologías;64000
9;Bilbao educa;Eje 9. Bilbao educa;Apoyar un crecimiento personal de la ciudadanía basado en valores de convivencia e igualdad, promoviendo la integración del inmigrante y garantizando los derechos lingüísticos de la ciudadanía.;907;Euskera;Euskera, patrimonio de bilbao;Apoyar un crecimiento personal de la ciudadanía basado en valores de convivencia e igualdad, promoviendo la integración del inmigrante y garantizando los derechos lingüísticos de la ciudadanía.;90705;Coloboración colectivos euskaltzales;Colab.con instituc/agentes/colectivos Euskaltzales;Apoyar un crecimiento personal de la ciudadanía basado en valores de convivencia e igualdad, promoviendo la integración del inmigrante y garantizando los derechos lingüísticos de la ciudadanía.;2008000018;Subv: Centros escolares, IES y AMPAS;Ayudas a centros escolares, institutos de enseñanza secundaria y AMPAS;Ayudas a centros escolares, institutos de enseñanza secundaria y AMPAS;33345
9;Bilbao educa;Eje 9. Bilbao educa;Apoyar un crecimiento personal de la ciudadanía basado en valores de convivencia e igualdad, promoviendo la integración del inmigrante y garantizando los derechos lingüísticos de la ciudadanía.;907;Euskera;Euskera, patrimonio de bilbao;Apoyar un crecimiento personal de la ciudadanía basado en valores de convivencia e igualdad, promoviendo la integración del inmigrante y garantizando los derechos lingüísticos de la ciudadanía.;90705;Coloboración colectivos euskaltzales;Colab.con instituc/agentes/colectivos Euskaltzales;Apoyar un crecimiento personal de la ciudadanía basado en valores de convivencia e igualdad, promoviendo la integración del inmigrante y garantizando los derechos lingüísticos de la ciudadanía.;2009000011;Subvenciones: Fomento del euskera;Subvenciones convocatoria general:  Fomento del euskera;Subvenciones convocatoria general:  Fomento del euskera;121840
9;Bilbao educa;Eje 9. Bilbao educa;Apoyar un crecimiento personal de la ciudadanía basado en valores de convivencia e igualdad, promoviendo la integración del inmigrante y garantizando los derechos lingüísticos de la ciudadanía.;907;Euskera;Euskera, patrimonio de bilbao;Apoyar un crecimiento personal de la ciudadanía basado en valores de convivencia e igualdad, promoviendo la integración del inmigrante y garantizando los derechos lingüísticos de la ciudadanía.;90705;Coloboración colectivos euskaltzales;Colab.con instituc/agentes/colectivos Euskaltzales;Apoyar un crecimiento personal de la ciudadanía basado en valores de convivencia e igualdad, promoviendo la integración del inmigrante y garantizando los derechos lingüísticos de la ciudadanía.;2009000013;Convenio Bizkaiko Ikastolen Elkartea;Subvenciones mediante convenio con Bizkaiko Ikastolen Elkartea;Subvenciones mediante convenio con Bizkaiko Ikastolen Elkartea;14775
9;Bilbao educa;Eje 9. Bilbao educa;Apoyar un crecimiento personal de la ciudadanía basado en valores de convivencia e igualdad, promoviendo la integración del inmigrante y garantizando los derechos lingüísticos de la ciudadanía.;907;Euskera;Euskera, patrimonio de bilbao;Apoyar un crecimiento personal de la ciudadanía basado en valores de convivencia e igualdad, promoviendo la integración del inmigrante y garantizando los derechos lingüísticos de la ciudadanía.;90705;Coloboración colectivos euskaltzales;Colab.con instituc/agentes/colectivos Euskaltzales;Apoyar un crecimiento personal de la ciudadanía basado en valores de convivencia e igualdad, promoviendo la integración del inmigrante y garantizando los derechos lingüísticos de la ciudadanía.;2009000014;Convenio BIGE;Subvenciones mediante convenio con Bizkaiko Ikasleen Guraso Elkartea;Subvenciones mediante convenio con Bizkaiko Ikasleen Guraso Elkartea;7725
