Aplicació pressupost;Descripció;Pressupost Inicial;Modificacions;Pressupost final;Obligacions reconegudes;Pagaments;Pendent pagaments;Estat execució
258/2321A/12100;Complement de destí;0,00;10,00;10,00;3.534,69;3.534,69;0,00;-3.524,69
258/2321A/12101;Complement  específic;0,00;10,00;10,00;5.748,85;5.748,85;0,00;-5.738,85
258/2321A/12103;Altres complements;0,00;10,00;10,00;3.235,82;3.235,82;0,00;-3.225,82
258/2321A/14300;Retribucions altre personal;0,00;13.207,55;13.207,55;33.829,78;33.829,78;0,00;-20.622,23
258/2321A/15000;Productivitat;0,00;0,00;0,00;232,00;232,00;0,00;-232,00
258/2321A/16000;Seguretat social;0,00;4.036,60;4.036,60;6.501,15;6.501,15;0,00;-2.464,55
258/2321A/22606;Reunions, conferències i cursos;10,00;0,00;10,00;0,00;0,00;0,00;10,00
258/2321A/22699;Altres despeses diverses;6.695,92;-2.301,92;4.394,00;2.819,36;167,44;2.651,92;1.574,64
258/2321A/22706;Estudis i treballs tècnics;1.600,00;0,00;1.600,00;0,00;0,00;0,00;1.600,00
258/2321A/22799;Altres treballs realitzats per altres empreses i prof.;34.400,00;-22.212,64;12.187,36;6.608,85;2.877,65;3.731,20;5.578,51
258/2321A/48900;Altres transferències;3.000,00;0,00;3.000,00;3.066,00;0,00;3.066,00;-66,00
258/2322A/12003;Salaris del Grup C1;9.884,84;-33,60;9.851,24;9.200,09;9.200,09;0,00;651,15
258/2322A/12004;Salaris del Grup C2;8.378,58;0,00;8.378,58;1.797,75;1.797,75;0,00;6.580,83
258/2322A/12006;Triennis;1.362,22;0,00;1.362,22;527,55;527,55;0,00;834,67
258/2322A/12100;Complement de destí;8.666,76;-18,42;8.648,34;5.675,06;5.675,06;0,00;2.973,28
258/2322A/12101;Complement  específic;14.710,08;-78,14;14.631,94;10.229,94;10.229,94;0,00;4.402,00
258/2322A/12103;Altres complements;7.134,58;0,00;7.134,58;4.164,17;4.164,17;0,00;2.970,41
258/2322A/14300;Retribucions altre personal;0,00;10,00;10,00;17.155,98;17.155,98;0,00;-17.145,98
258/2322A/15000;Productivitat;5.121,26;0,00;5.121,26;707,28;707,28;0,00;4.413,98
258/2322A/16000;Seguretat social;15.456,33;-27,80;15.428,53;10.309,56;10.309,56;0,00;5.118,97
258/2322A/22001;Premsa, revistes, llibres i altres publicacions;560,00;0,00;560,00;29,16;29,16;0,00;530,84
258/2322A/22201;Comunicacions postals;1.000,00;0,00;1.000,00;274,04;196,33;77,71;725,96
258/2322A/22400;Primes d’assegurances;10,00;0,00;10,00;0,00;0,00;0,00;10,00
258/2322A/22602;Publicitat i propaganda;10,00;0,00;10,00;0,00;0,00;0,00;10,00
258/2322A/2260200;Difusió d´activitats;1.000,00;0,00;1.000,00;0,00;0,00;0,00;1.000,00
258/2322A/22699;Altres despeses diverses;2.157,39;-17.577,57;-15.420,18;261,76;234,51;27,25;-15.681,94
258/2322A/22706;Estudis i treballs tècnics;10,00;0,00;10,00;0,00;0,00;0,00;10,00
258/2322A/22799;Altres treballs realitzats per altres empreses i prof.;10,00;0,00;10,00;0,00;0,00;0,00;10,00
258/2322A/48200;Transf. corrents institucions sense ànim de lucre;18.000,00;-718,00;17.282,00;0,00;0,00;0,00;17.282,00
258/2322A/48300;Subvencions i aportacions institucionals;2.100,00;718,00;2.818,00;2.818,00;2.818,00;0,00;0,00
258/2322A/48900;Altres transferències;259.920,63;61.319,13;321.239,76;243.618,42;71.337,67;172.280,75;77.621,34
258/2322A/49000;A l'exterior;10,00;0,00;10,00;0,00;0,00;0,00;10,00
258/2322B/12001;Salaris del Grup A2;0,00;10,00;10,00;24.861,14;24.861,14;0,00;-24.851,14
258/2322B/12006;Triennis;0,00;10,00;10,00;6.840,88;6.840,88;0,00;-6.830,88
258/2322B/12100;Complement de destí;0,00;10,00;10,00;9.800,53;9.800,53;0,00;-9.790,53
258/2322B/12101;Complement  específic;0,00;10,00;10,00;15.600,81;15.600,81;0,00;-15.590,81
258/2322B/12103;Altres complements;0,00;10,00;10,00;10.829,91;10.829,91;0,00;-10.819,91
258/2322B/14300;Retribucions altre personal;0,00;15.647,75;15.647,75;19.936,30;19.936,30;0,00;-4.288,55
258/2322B/15000;Productivitat;0,00;10,00;10,00;675,10;675,10;0,00;-665,10
258/2322B/16000;Seguretat social;0,00;4.222,54;4.222,54;15.290,14;15.290,14;0,00;-11.067,60
258/2322B/22699;Altres despeses diverses;40.217,70;-10.000,00;30.217,70;355,71;355,71;0,00;29.861,99
258/2322B/22799;Altres treballs realitzats per altres empreses i prof.;23.496,71;2.727,28;26.223,99;18.327,60;18.327,60;0,00;7.896,39
258/2322B/48900;Altres transferències;40.000,00;19.999,97;59.999,97;14.586,79;0,00;14.586,79;45.413,18
258/2323A/12001;Salaris del Grup A2;12.906,52;-44,75;12.861,77;11.388,14;11.388,14;0,00;1.473,63
258/2323A/12003;Salaris del Grup C1;19.769,68;-67,20;19.702,48;11.442,36;11.442,36;0,00;8.260,12
258/2323A/12004;Salaris del Grup C2;25.135,74;0,00;25.135,74;23.635,32;23.635,32;0,00;1.500,42
258/2323A/12006;Triennis;11.190,74;0,00;11.190,74;7.349,58;7.349,58;0,00;3.841,16
258/2323A/12100;Complement de destí;26.000,64;-55,26;25.945,38;21.810,57;21.810,57;0,00;4.134,81
258/2323A/12101;Complement  específic;48.332,40;-193,99;48.138,41;44.268,79;44.268,79;0,00;3.869,62
258/2323A/12103;Altres complements;23.798,22;0,00;23.798,22;21.475,97;21.475,97;0,00;2.322,25
258/2323A/13100;Laboral temporal;0,00;15.111,34;15.111,34;22.371,43;22.371,43;0,00;-7.260,09
258/2323A/14300;Retribucions altre personal;0,00;13.194,44;13.194,44;48.966,85;48.966,85;0,00;-35.772,41
258/2323A/15000;Productivitat;9.376,22;0,00;9.376,22;5.420,35;5.420,35;0,00;3.955,87
258/2323A/16000;Seguretat social;51.766,80;4.748,19;56.514,99;45.282,47;45.282,47;0,00;11.232,52
258/2323A/22001;Premsa, revistes, llibres i altres publicacions;560,00;0,00;560,00;340,88;340,88;0,00;219,12
258/2323A/22201;Comunicacions postals;1.000,00;0,00;1.000,00;488,83;354,24;134,59;511,17
258/2323A/22400;Primes d’assegurances;10,00;0,00;10,00;0,00;0,00;0,00;10,00
258/2323A/22601;Atencions protocol·làries i representatives;600,00;0,00;600,00;407,20;165,20;242,00;192,80
258/2323A/22602;Publicitat i propaganda;10,00;0,00;10,00;0,00;0,00;0,00;10,00
258/2323A/2260200;Difusió d´activitats;1.500,00;0,00;1.500,00;1.180,00;1.180,00;0,00;320,00
258/2323A/22610;Pla Barris antic;0,00;2.591,92;2.591,92;0,00;0,00;0,00;2.591,92
258/2323A/22620;El Sud Suma + Nou Pla de Barris;63.383,54;26.984,68;90.368,22;7.269,53;7.269,53;0,00;83.098,69
258/2323A/22699;Altres despeses diverses;11.900,00;-3.416,93;8.483,07;10.123,83;5.172,90;4.950,93;-1.640,76
258/2323A/2270001;Contractes de neteja;7.591,77;0,00;7.591,77;7.332,96;7.332,96;0,00;258,81
258/2323A/22706;Estudis i treballs tècnics;10,00;0,00;10,00;0,00;0,00;0,00;10,00
258/2323A/22799;Altres treballs realitzats per altres empreses i prof.;165.000,00;13.449,00;178.449,00;159.890,06;102.888,58;57.001,48;18.558,94
258/2323A/23020;Dietes personal no directiu;600,00;0,00;600,00;309,39;0,00;309,39;290,61
258/2323A/48900;Altres transferències;5.000,00;0,00;5.000,00;2.850,00;1.250,00;1.600,00;2.150,00
258/2340A/12001;Salaris del Grup A2;12.906,52;-89,50;12.817,02;2.876,94;2.876,94;0,00;9.940,08
258/2340A/12003;Salaris del Grup C1;29.654,52;-33,60;29.620,92;13.342,61;13.342,61;0,00;16.278,31
258/2340A/12004;Salaris del Grup C2;41.892,90;0,00;41.892,90;7.255,35;7.255,35;0,00;34.637,55
258/2340A/12006;Triennis;14.547,82;-22,72;14.525,10;3.018,03;3.018,03;0,00;11.507,07
258/2340A/12100;Complement de destí;38.597,04;-58,41;38.538,63;12.036,82;12.036,82;0,00;26.501,81
258/2340A/12101;Complement  específic;62.309,04;-118,82;62.190,22;21.442,98;21.442,98;0,00;40.747,24
258/2340A/12103;Altres complements;32.694,68;0,00;32.694,68;6.674,22;6.674,22;0,00;26.020,46
258/2340A/13000;Retribucions bàsiques;47.140,79;0,00;47.140,79;10.357,62;10.357,62;0,00;36.783,17
258/2340A/14300;Retribucions altre personal;0,00;23.182,07;23.182,07;26.910,06;26.910,06;0,00;-3.727,99
258/2340A/15000;Productivitat;5.575,28;0,00;5.575,28;174,00;174,00;0,00;5.401,28
258/2340A/16000;Seguretat social;79.012,66;-37.816,20;41.196,46;32.551,20;32.551,20;0,00;8.645,26
258/2340A/20300;Lloguers de maquinària, instal·lacions i utillatge;5.400,00;0,00;5.400,00;2.823,32;323,32;2.500,00;2.576,68
258/2340A/22001;Premsa, revistes, llibres i altres publicacions;480,00;0,00;480,00;0,00;0,00;0,00;480,00
258/2340A/22199;Altres subministraments;10,00;0,00;10,00;0,00;0,00;0,00;10,00
258/2340A/22201;Comunicacions postals;500,00;0,00;500,00;134,93;134,93;0,00;365,07
258/2340A/22400;Primes d’assegurances;10,00;0,00;10,00;0,00;0,00;0,00;10,00
258/2340A/22601;Atencions protocol·làries i representatives;600,00;0,00;600,00;0,00;0,00;0,00;600,00
258/2340A/22602;Publicitat i propaganda;10,00;0,00;10,00;0,00;0,00;0,00;10,00
258/2340A/2260200;Difusió d´activitats;1.000,00;0,00;1.000,00;0,00;0,00;0,00;1.000,00
258/2340A/22606;Reunions, conferències i cursos;10,00;0,00;10,00;0,00;0,00;0,00;10,00
258/2340A/22620;El Sud Suma + Nou Pla de Barris;64.436,92;-11.268,59;53.168,33;477,00;477,00;0,00;52.691,33
258/2340A/22699;Altres despeses diverses;10,00;0,00;10,00;0,00;0,00;0,00;10,00
258/2340A/22706;Estudis i treballs tècnics;10,00;1.416,00;1.426,00;1.416,00;1.416,00;0,00;10,00
258/2340A/22799;Altres treballs realitzats per altres empreses i prof.;5.644,22;0,00;5.644,22;6.159,96;6.159,96;0,00;-515,74
258/2340A/23020;Dietes personal no directiu;600,00;0,00;600,00;0,00;0,00;0,00;600,00
258/2340A/48900;Altres transferències;15.300,00;7.754,52;23.054,52;15.337,24;4.096,73;11.240,51;7.717,28
258/2340B/22001;Premsa, revistes, llibres i altres publicacions;2.400,00;0,00;2.400,00;362,73;362,73;0,00;2.037,27
258/2340B/22199;Altres subministraments;10,00;0,00;10,00;0,00;0,00;0,00;10,00
258/2340B/22602;Publicitat i propaganda;10,00;0,00;10,00;0,00;0,00;0,00;10,00
258/2340B/22606;Reunions, conferències i cursos;10,00;0,00;10,00;1.200,00;0,00;1.200,00;-1.190,00
258/2340B/22699;Altres despeses diverses;2.007,50;0,00;2.007,50;1.441,99;366,23;1.075,76;565,51
258/2340B/22706;Estudis i treballs tècnics;5.815,00;8.961,84;14.776,84;14.988,23;14.988,23;0,00;-211,39
258/2340B/22799;Altres treballs realitzats per altres empreses i prof.;17.186,90;0,00;17.186,90;17.982,69;13.367,55;4.615,14;-795,79
258/2340B/48200;Transf. corrents institucions sense ànim de lucre;10,00;0,00;10,00;0,00;0,00;0,00;10,00
258/2340C/20300;Lloguers de maquinària, instal·lacions i utillatge;10,00;0,00;10,00;0,00;0,00;0,00;10,00
258/2340C/22199;Altres subministraments;10,00;0,00;10,00;0,00;0,00;0,00;10,00
258/2340C/22699;Altres despeses diverses;10,00;0,00;10,00;0,00;0,00;0,00;10,00
258/2340C/2270001;Contractes de neteja;4.204,67;0,00;4.204,67;4.061,33;4.061,33;0,00;143,34
258/2340C/22706;Estudis i treballs tècnics;10,00;0,00;10,00;0,00;0,00;0,00;10,00
258/2340C/22799;Altres treballs realitzats per altres empreses i prof.;211.600,00;8.002,80;219.602,80;178.313,60;148.726,92;29.586,68;41.289,20
258/2340C/48820;Transferències Pla de Barris El Sud Suma +;10,00;10,00;20,00;0,00;0,00;0,00;20,00
258/2340C/48900;Altres transferències;10,00;0,00;10,00;0,00;0,00;0,00;10,00
258/2340C/62600;Equips per a processos d'informació;0,00;1.728,53;1.728,53;0,00;0,00;0,00;1.728,53
258/2350A/2270001;Contractes de neteja;0,00;0,00;0,00;0,00;0,00;0,00;0,00
258/2355A/2270001;Contractes de neteja;0,00;0,00;0,00;0,00;0,00;0,00;0,00
258/2355B/22799;Altres treballs realitzats per altres empreses i prof.;0,00;0,00;0,00;0,00;0,00;0,00;0,00
258/2356A/22799;Altres treballs realitzats per altres empreses i prof.;0,00;0,00;0,00;0,00;0,00;0,00;0,00
259/2300B/12001;Salaris del Grup A2;12.906,52;0,00;12.906,52;12.460,64;12.460,64;0,00;445,88
259/2300B/12003;Salaris del Grup C1;9.884,84;0,00;9.884,84;9.535,31;9.535,31;0,00;349,53
259/2300B/12006;Triennis;9.013,56;0,00;9.013,56;7.961,04;7.961,04;0,00;1.052,52
259/2300B/12100;Complement de destí;12.577,56;0,00;12.577,56;12.577,56;12.577,56;0,00;0,00
259/2300B/12101;Complement  específic;25.949,40;0,00;25.949,40;27.159,12;27.159,12;0,00;-1.209,72
259/2300B/12103;Altres complements;15.716,70;0,00;15.716,70;15.890,42;15.890,42;0,00;-173,72
259/2300B/15000;Productivitat;10.602,37;0,00;10.602,37;7.748,08;7.748,08;0,00;2.854,29
259/2300B/16000;Seguretat social;21.922,87;0,00;21.922,87;22.835,71;22.835,71;0,00;-912,84
259/2300B/22199;Altres subministraments;500,00;0,00;500,00;50,99;30,11;20,88;449,01
259/2300B/22201;Comunicacions postals;10,00;0,00;10,00;10,00;10,00;0,00;0,00
259/2300B/22620;El Sud Suma + Nou Pla de Barris;51.795,90;0,00;51.795,90;8.726,53;8.726,53;0,00;43.069,37
259/2300B/22699;Altres despeses diverses;1.500,00;0,00;1.500,00;1.211,23;61,73;1.149,50;288,77
259/2300B/22706;Estudis i treballs tècnics;3.000,00;0,00;3.000,00;0,00;0,00;0,00;3.000,00
259/2300B/48800;Transferències Pla de Barris;0,00;2.384,00;2.384,00;0,00;0,00;0,00;2.384,00
259/2300B/62300;Inv. nova en maquinària, instal·lacions i utillatge;10,00;0,00;10,00;0,00;0,00;0,00;10,00
259/2300B/62500;Mobiliari;30.000,00;-30.000,00;0,00;0,00;0,00;0,00;0,00
259/2312A/12000;Salaris del Grup A1;14.677,32;0,00;14.677,32;14.253,18;14.253,18;0,00;424,14
259/2312A/12001;Salaris del Grup A2;38.719,56;-83,75;38.635,81;20.849,21;20.849,21;0,00;17.786,60
259/2312A/12003;Salaris del Grup C1;19.769,68;0,00;19.769,68;26.809,45;26.809,45;0,00;-7.039,77
259/2312A/12004;Salaris del Grup C2;8.378,58;0,00;8.378,58;7.802,52;7.802,52;0,00;576,06
259/2312A/12006;Triennis;19.561,05;-22,67;19.538,38;12.961,96;12.961,96;0,00;6.576,42
259/2312A/12100;Complement de destí;37.239,96;-41,25;37.198,71;33.862,41;33.862,41;0,00;3.336,30
259/2312A/12101;Complement  específic;63.312,72;-91,03;63.221,69;61.452,98;61.452,98;0,00;1.768,71
259/2312A/12103;Altres complements;32.433,12;0,00;32.433,12;29.084,32;29.084,32;0,00;3.348,80
259/2312A/12403;Salaris del Grup C1;0,00;10,00;10,00;1.200,03;1.200,03;0,00;-1.190,03
259/2312A/12406;Triennis;0,00;10,00;10,00;0,00;0,00;0,00;10,00
259/2312A/12409;Altres retribucions bàsiques;0,00;10,00;10,00;1.962,38;1.962,38;0,00;-1.952,38
259/2312A/15000;Productivitat;4.255,38;0,00;4.255,38;84,09;84,09;0,00;4.171,29
259/2312A/16000;Seguretat social;67.262,25;-44,40;67.217,85;64.070,80;64.070,80;0,00;3.147,05
259/2312A/22101;Aigua;973,11;0,00;973,11;17.315,29;292,80;17.022,49;-16.342,18
259/2312A/22102;Gas;169.692,75;14.377,27;184.070,02;176.449,92;139.360,78;37.089,14;7.620,10
259/2312A/22199;Altres subministraments;2.000,00;0,00;2.000,00;241,90;241,90;0,00;1.758,10
259/2312A/22699;Altres despeses diverses;108.478,00;0,00;108.478,00;47.384,38;23.752,68;23.631,70;61.093,62
259/2312A/22706;Estudis i treballs tècnics;10,00;0,00;10,00;0,00;0,00;0,00;10,00
259/2312A/22799;Altres treballs realitzats per altres empreses i prof.;20.000,00;0,00;20.000,00;74.569,72;50.266,46;24.303,26;-54.569,72
259/2312A/23020;Dietes personal no directiu;1.300,00;0,00;1.300,00;0,00;0,00;0,00;1.300,00
259/2312B/22100;Energia elèctrica;45.608,00;0,00;45.608,00;46.782,43;29.271,59;17.510,84;-1.174,43
259/2312B/22101;Aigua;902,14;0,00;902,14;8.254,21;0,00;8.254,21;-7.352,07
259/2312B/2270001;Contractes de neteja;35.564,51;0,00;35.564,51;34.055,75;34.055,75;0,00;1.508,76
259/2312B/48200;Transf. corrents institucions sense ànim de lucre;39.870,00;26.250,00;66.120,00;45.685,02;45.685,02;0,00;20.434,98
259/2313A/12001;Salaris del Grup A2;180.691,28;-89,50;180.601,78;168.755,27;168.755,27;0,00;11.846,51
259/2313A/12004;Salaris del Grup C2;75.407,22;-139,80;75.267,42;68.846,63;68.846,63;0,00;6.420,79
259/2313A/12006;Triennis;31.118,34;0,00;31.118,34;26.003,70;26.003,70;0,00;5.114,64
259/2313A/12100;Complement de destí;104.316,24;-113,24;104.203,00;103.136,46;103.136,46;0,00;1.066,54
259/2313A/12101;Complement  específic;169.541,40;-197,45;169.343,95;178.320,56;178.320,56;0,00;-8.976,61
259/2313A/12103;Altres complements;56.143,82;0,00;56.143,82;60.606,97;60.606,97;0,00;-4.463,15
259/2313A/15000;Productivitat;11.655,54;0,00;11.655,54;0,00;0,00;0,00;11.655,54
259/2313A/16000;Seguretat social;177.285,14;-162,39;177.122,75;178.349,74;178.349,74;0,00;-1.226,99
259/2313A/22104;Vestuari;1.000,00;0,00;1.000,00;389,23;0,00;389,23;610,77
259/2313A/22699;Altres despeses diverses;3.000,00;0,00;3.000,00;948,51;268,48;680,03;2.051,49
259/2313A/22799;Altres treballs realitzats per altres empreses i prof.;4.894.193,48;-72.922,90;4.821.270,58;4.684.198,25;3.204.759,78;1.479.438,47;137.072,33
259/2314A/12001;Salaris del Grup A2;12.906,52;0,00;12.906,52;12.232,49;12.232,49;0,00;674,03
259/2314A/12004;Salaris del Grup C2;8.378,58;0,00;8.378,58;7.878,44;7.878,44;0,00;500,14
259/2314A/12006;Triennis;1.836,82;0,00;1.836,82;1.592,16;1.592,16;0,00;244,66
259/2314A/12100;Complement de destí;8.397,60;0,00;8.397,60;8.397,60;8.397,60;0,00;0,00
259/2314A/12101;Complement  específic;14.219,16;0,00;14.219,16;15.036,36;15.036,36;0,00;-817,20
259/2314A/12103;Altres complements;7.422,48;0,00;7.422,48;7.012,00;7.012,00;0,00;410,48
259/2314A/15000;Productivitat;1.026,49;0,00;1.026,49;0,00;0,00;0,00;1.026,49
259/2314A/16000;Seguretat social;16.635,61;0,00;16.635,61;17.498,67;17.498,67;0,00;-863,06
259/2314A/22100;Energia elèctrica;6.116,00;0,00;6.116,00;11.563,25;1.363,15;10.200,10;-5.447,25
259/2314A/22101;Aigua;72.710,60;0,00;72.710,60;88.614,95;71.110,30;17.504,65;-15.904,35
259/2314A/22699;Altres despeses diverses;3.000,00;0,00;3.000,00;1.447,58;646,11;801,47;1.552,42
259/2314A/22799;Altres treballs realitzats per altres empreses i prof.;813.720,40;49.913,00;863.633,40;865.003,75;500.532,85;364.470,90;-1.370,35
259/2314A/48200;Transf. corrents institucions sense ànim de lucre;76.680,00;51.550,00;128.230,00;91.387,52;89.860,03;1.527,49;36.842,48
320/9200A/11000;Retribucions bàsiques;16.182,10;0,00;16.182,10;10.495,79;10.495,79;0,00;5.686,31
320/9200A/11001;Retribucions complementàries;47.273,61;0,00;47.273,61;29.631,60;29.631,60;0,00;17.642,01
320/9200A/12000;Salaris del Grup A1;29.354,64;-51,76;29.302,88;28.272,08;28.272,08;0,00;1.030,80
320/9200A/12004;Salaris del Grup C2;8.378,58;0,00;8.378,58;14.481,56;14.481,56;0,00;-6.102,98
320/9200A/12006;Triennis;10.372,80;-15,92;10.356,88;9.453,24;9.453,24;0,00;903,64
320/9200A/12100;Complement de destí;27.179,28;-45,21;27.134,07;30.124,73;30.124,73;0,00;-2.990,66
320/9200A/12101;Complement  específic;65.569,80;-64,75;65.505,05;63.988,93;63.988,93;0,00;1.516,12
320/9200A/12103;Altres complements;19.800,66;0,00;19.800,66;25.584,60;25.584,60;0,00;-5.783,94
320/9200A/15000;Productivitat;3.951,71;0,00;3.951,71;760,18;760,18;0,00;3.191,53
320/9200A/16000;Seguretat social;43.949,50;-34,92;43.914,58;44.958,18;44.958,18;0,00;-1.043,60
320/9200A/22001;Premsa, revistes, llibres i altres publicacions;1.040,00;0,00;1.040,00;665,80;665,80;0,00;374,20
320/9200A/22201;Comunicacions postals;10,00;0,00;10,00;10,00;10,00;0,00;0,00
320/9200A/22601;Atencions protocol·làries i representatives;1.800,00;-1.650,84;149,16;149,16;0,00;149,16;0,00
320/9200A/22602;Publicitat i propaganda;10,00;0,00;10,00;0,00;0,00;0,00;10,00
320/9200A/2260200;Difusió d´activitats;2.000,00;0,00;2.000,00;1.944,89;1.094,88;850,01;55,11
320/9200A/2260202;Publicacions;6.000,00;-3.550,78;2.449,22;449,22;35,40;413,82;2.000,00
320/9200A/22603;Publicació en Diaris Oficials;100.000,00;-40.300,87;59.699,13;45.322,78;39.320,18;6.002,60;14.376,35
320/9200A/22699;Altres despeses diverses;5.000,00;100.564,00;105.564,00;100.759,82;100.235,64;524,18;4.804,18
320/9200A/2270001;Contractes de neteja;67.449,93;0,00;67.449,93;65.150,54;65.150,54;0,00;2.299,39
320/9200A/22706;Estudis i treballs tècnics;10,00;0,00;10,00;7.656,64;7.656,64;0,00;-7.646,64
320/9200A/22799;Altres treballs realitzats per altres empreses i prof.;2.100,00;0,00;2.100,00;0,00;0,00;0,00;2.100,00
320/9200A/23020;Dietes personal no directiu;1.600,00;0,00;1.600,00;538,66;0,00;538,66;1.061,34
320/9200A/26000;Treballs realitzats Entitats sense ànim lucre;10,00;0,00;10,00;0,00;0,00;0,00;10,00
320/9261A/12000;Salaris del Grup A1;14.677,32;-51,76;14.625,56;14.094,95;14.094,95;0,00;530,61
320/9261A/12006;Triennis;4.515,50;-15,92;4.499,58;4.062,68;4.062,68;0,00;436,90
320/9261A/12100;Complement de destí;6.556,92;-25,50;6.531,42;6.505,92;6.505,92;0,00;25,50
320/9261A/12101;Complement  específic;8.990,64;-37,12;8.953,52;9.470,20;9.470,20;0,00;-516,68
320/9261A/12103;Altres complements;5.033,38;0,00;5.033,38;4.385,56;4.385,56;0,00;647,82
320/9261A/15000;Productivitat;1.296,54;0,00;1.296,54;683,93;683,93;0,00;612,61
320/9261A/16000;Seguretat social;12.439,83;-43,25;12.396,58;12.494,99;12.494,99;0,00;-98,41
320/9261A/22706;Estudis i treballs tècnics;2.300,00;0,00;2.300,00;909,80;909,80;0,00;1.390,20
321/9203A/12000;Salaris del Grup A1;111.188,95;0,00;111.188,95;84.773,37;84.773,37;0,00;26.415,58
321/9203A/12003;Salaris del Grup C1;9.884,84;0,00;9.884,84;9.603,50;9.603,50;0,00;281,34
321/9203A/12004;Salaris del Grup C2;8.378,58;0,00;8.378,58;7.820,25;7.820,25;0,00;558,33
321/9203A/12006;Triennis;25.369,33;0,00;25.369,33;21.799,38;21.799,38;0,00;3.569,95
321/9203A/12100;Complement de destí;64.914,33;0,00;64.914,33;54.459,96;54.459,96;0,00;10.454,37
321/9203A/12101;Complement  específic;108.377,61;0,00;108.377,61;97.255,44;97.255,44;0,00;11.122,17
