VOTACIO,ELECCIO,ANY_VOTACIO,DISTRICTE,SECCIO,PARTIT,NOM_PARTIT,VOTS
M,Eleccions Municipals                    ,2011,4,21,PXC            ,PLATAFORMA PER CATALUNYA                          ,19
M,Eleccions Municipals                    ,2011,4,21,PXCAT          ,PARTIT PER CATALUNYA                              ,1
M,Eleccions Municipals                    ,2011,4,21,S.I.           ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,4
M,Eleccions Municipals                    ,2011,4,21,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,0
M,Eleccions Municipals                    ,2011,4,21,U.C.E.         ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,2
M,Eleccions Municipals                    ,2011,4,21,VD             ,VIA DEMOCRÁTICA                                   ,4
M,Eleccions Municipals                    ,2011,4,22,C.U.P. - P.A.  ,CANDIDATURA D UNITAT POPULAR / POBLE ACTIU        ,4
M,Eleccions Municipals                    ,2011,4,22,CIU            ,CONVERGÈNCIA I UNIÓ                               ,82
M,Eleccions Municipals                    ,2011,4,22,C`S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,37
M,Eleccions Municipals                    ,2011,4,22,EB-CENB        ,ESCONS EN BLANC-CIUDADANOS EN BLANCO              ,15
M,Eleccions Municipals                    ,2011,4,22,ERC-RI.CAT-AM  ,ESQUERRA REPUBLICANA DE CATALUNYA-REAGRUPAMENT-AM ,17
M,Eleccions Municipals                    ,2011,4,22,FE DE LES JONS ,FALANGE ESPAÑOLA DE LAS J.O.N.S.                  ,3
M,Eleccions Municipals                    ,2011,4,22,ICV-EUIA-E     ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA-ENTE,74
M,Eleccions Municipals                    ,2011,4,22,PAT            ,PARTIT AVANÇA TERRASSA                            ,5
M,Eleccions Municipals                    ,2011,4,22,PFIV           ,PARTIT FAMÍLIA I VIDA                             ,0
M,Eleccions Municipals                    ,2011,4,22,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,104
M,Eleccions Municipals                    ,2011,4,22,PSC-PM         ,PARTIT DELS SOCIALISTES DE CATALUNYA-PROGRÉS MUNIC,203
M,Eleccions Municipals                    ,2011,4,22,PXC            ,PLATAFORMA PER CATALUNYA                          ,37
M,Eleccions Municipals                    ,2011,4,22,PXCAT          ,PARTIT PER CATALUNYA                              ,1
M,Eleccions Municipals                    ,2011,4,22,S.I.           ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,9
M,Eleccions Municipals                    ,2011,4,22,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,2
M,Eleccions Municipals                    ,2011,4,22,U.C.E.         ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,0
M,Eleccions Municipals                    ,2011,4,22,VD             ,VIA DEMOCRÁTICA                                   ,48
M,Eleccions Municipals                    ,2011,4,23,C.U.P. - P.A.  ,CANDIDATURA D UNITAT POPULAR / POBLE ACTIU        ,6
M,Eleccions Municipals                    ,2011,4,23,CIU            ,CONVERGÈNCIA I UNIÓ                               ,111
M,Eleccions Municipals                    ,2011,4,23,C`S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,23
M,Eleccions Municipals                    ,2011,4,23,EB-CENB        ,ESCONS EN BLANC-CIUDADANOS EN BLANCO              ,5
M,Eleccions Municipals                    ,2011,4,23,ERC-RI.CAT-AM  ,ESQUERRA REPUBLICANA DE CATALUNYA-REAGRUPAMENT-AM ,13
M,Eleccions Municipals                    ,2011,4,23,FE DE LES JONS ,FALANGE ESPAÑOLA DE LAS J.O.N.S.                  ,3
M,Eleccions Municipals                    ,2011,4,23,ICV-EUIA-E     ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA-ENTE,106
M,Eleccions Municipals                    ,2011,4,23,PAT            ,PARTIT AVANÇA TERRASSA                            ,3
M,Eleccions Municipals                    ,2011,4,23,PFIV           ,PARTIT FAMÍLIA I VIDA                             ,1
M,Eleccions Municipals                    ,2011,4,23,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,92
M,Eleccions Municipals                    ,2011,4,23,PSC-PM         ,PARTIT DELS SOCIALISTES DE CATALUNYA-PROGRÉS MUNIC,246
M,Eleccions Municipals                    ,2011,4,23,PXC            ,PLATAFORMA PER CATALUNYA                          ,29
M,Eleccions Municipals                    ,2011,4,23,PXCAT          ,PARTIT PER CATALUNYA                              ,5
M,Eleccions Municipals                    ,2011,4,23,S.I.           ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,5
M,Eleccions Municipals                    ,2011,4,23,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,8
M,Eleccions Municipals                    ,2011,4,23,U.C.E.         ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,1
M,Eleccions Municipals                    ,2011,4,23,VD             ,VIA DEMOCRÁTICA                                   ,18
M,Eleccions Municipals                    ,2011,4,24,C.U.P. - P.A.  ,CANDIDATURA D UNITAT POPULAR / POBLE ACTIU        ,2
M,Eleccions Municipals                    ,2011,4,24,CIU            ,CONVERGÈNCIA I UNIÓ                               ,102
M,Eleccions Municipals                    ,2011,4,24,C`S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,13
M,Eleccions Municipals                    ,2011,4,24,EB-CENB        ,ESCONS EN BLANC-CIUDADANOS EN BLANCO              ,7
M,Eleccions Municipals                    ,2011,4,24,ERC-RI.CAT-AM  ,ESQUERRA REPUBLICANA DE CATALUNYA-REAGRUPAMENT-AM ,19
M,Eleccions Municipals                    ,2011,4,24,FE DE LES JONS ,FALANGE ESPAÑOLA DE LAS J.O.N.S.                  ,0
M,Eleccions Municipals                    ,2011,4,24,ICV-EUIA-E     ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA-ENTE,49
M,Eleccions Municipals                    ,2011,4,24,PAT            ,PARTIT AVANÇA TERRASSA                            ,6
M,Eleccions Municipals                    ,2011,4,24,PFIV           ,PARTIT FAMÍLIA I VIDA                             ,3
M,Eleccions Municipals                    ,2011,4,24,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,110
M,Eleccions Municipals                    ,2011,4,24,PSC-PM         ,PARTIT DELS SOCIALISTES DE CATALUNYA-PROGRÉS MUNIC,174
M,Eleccions Municipals                    ,2011,4,24,PXC            ,PLATAFORMA PER CATALUNYA                          ,20
M,Eleccions Municipals                    ,2011,4,24,PXCAT          ,PARTIT PER CATALUNYA                              ,3
M,Eleccions Municipals                    ,2011,4,24,S.I.           ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,6
M,Eleccions Municipals                    ,2011,4,24,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,8
M,Eleccions Municipals                    ,2011,4,24,U.C.E.         ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,0
M,Eleccions Municipals                    ,2011,4,24,VD             ,VIA DEMOCRÁTICA                                   ,2
M,Eleccions Municipals                    ,2011,4,25,C.U.P. - P.A.  ,CANDIDATURA D UNITAT POPULAR / POBLE ACTIU        ,1
M,Eleccions Municipals                    ,2011,4,25,CIU            ,CONVERGÈNCIA I UNIÓ                               ,97
M,Eleccions Municipals                    ,2011,4,25,C`S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,12
M,Eleccions Municipals                    ,2011,4,25,EB-CENB        ,ESCONS EN BLANC-CIUDADANOS EN BLANCO              ,8
M,Eleccions Municipals                    ,2011,4,25,ERC-RI.CAT-AM  ,ESQUERRA REPUBLICANA DE CATALUNYA-REAGRUPAMENT-AM ,14
M,Eleccions Municipals                    ,2011,4,25,FE DE LES JONS ,FALANGE ESPAÑOLA DE LAS J.O.N.S.                  ,0
M,Eleccions Municipals                    ,2011,4,25,ICV-EUIA-E     ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA-ENTE,41
M,Eleccions Municipals                    ,2011,4,25,PAT            ,PARTIT AVANÇA TERRASSA                            ,2
M,Eleccions Municipals                    ,2011,4,25,PFIV           ,PARTIT FAMÍLIA I VIDA                             ,0
M,Eleccions Municipals                    ,2011,4,25,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,47
M,Eleccions Municipals                    ,2011,4,25,PSC-PM         ,PARTIT DELS SOCIALISTES DE CATALUNYA-PROGRÉS MUNIC,153
M,Eleccions Municipals                    ,2011,4,25,PXC            ,PLATAFORMA PER CATALUNYA                          ,11
M,Eleccions Municipals                    ,2011,4,25,PXCAT          ,PARTIT PER CATALUNYA                              ,4
M,Eleccions Municipals                    ,2011,4,25,S.I.           ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,5
M,Eleccions Municipals                    ,2011,4,25,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,2
M,Eleccions Municipals                    ,2011,4,25,U.C.E.         ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,0
M,Eleccions Municipals                    ,2011,4,25,VD             ,VIA DEMOCRÁTICA                                   ,7
M,Eleccions Municipals                    ,2011,4,26,C.U.P. - P.A.  ,CANDIDATURA D UNITAT POPULAR / POBLE ACTIU        ,12
M,Eleccions Municipals                    ,2011,4,26,CIU            ,CONVERGÈNCIA I UNIÓ                               ,239
M,Eleccions Municipals                    ,2011,4,26,C`S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,4
M,Eleccions Municipals                    ,2011,4,26,EB-CENB        ,ESCONS EN BLANC-CIUDADANOS EN BLANCO              ,11
M,Eleccions Municipals                    ,2011,4,26,ERC-RI.CAT-AM  ,ESQUERRA REPUBLICANA DE CATALUNYA-REAGRUPAMENT-AM ,33
M,Eleccions Municipals                    ,2011,4,26,FE DE LES JONS ,FALANGE ESPAÑOLA DE LAS J.O.N.S.                  ,1
M,Eleccions Municipals                    ,2011,4,26,ICV-EUIA-E     ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA-ENTE,47
M,Eleccions Municipals                    ,2011,4,26,PAT            ,PARTIT AVANÇA TERRASSA                            ,3
M,Eleccions Municipals                    ,2011,4,26,PFIV           ,PARTIT FAMÍLIA I VIDA                             ,2
M,Eleccions Municipals                    ,2011,4,26,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,55
M,Eleccions Municipals                    ,2011,4,26,PSC-PM         ,PARTIT DELS SOCIALISTES DE CATALUNYA-PROGRÉS MUNIC,129
M,Eleccions Municipals                    ,2011,4,26,PXC            ,PLATAFORMA PER CATALUNYA                          ,4
M,Eleccions Municipals                    ,2011,4,26,PXCAT          ,PARTIT PER CATALUNYA                              ,1
M,Eleccions Municipals                    ,2011,4,26,S.I.           ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,12
M,Eleccions Municipals                    ,2011,4,26,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,1
M,Eleccions Municipals                    ,2011,4,26,U.C.E.         ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,0
M,Eleccions Municipals                    ,2011,4,26,VD             ,VIA DEMOCRÁTICA                                   ,0
M,Eleccions Municipals                    ,2011,5,1,C.U.P. - P.A.  ,CANDIDATURA D UNITAT POPULAR / POBLE ACTIU        ,12
M,Eleccions Municipals                    ,2011,5,1,CIU            ,CONVERGÈNCIA I UNIÓ                               ,153
M,Eleccions Municipals                    ,2011,5,1,C`S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,21
M,Eleccions Municipals                    ,2011,5,1,EB-CENB        ,ESCONS EN BLANC-CIUDADANOS EN BLANCO              ,14
M,Eleccions Municipals                    ,2011,5,1,ERC-RI.CAT-AM  ,ESQUERRA REPUBLICANA DE CATALUNYA-REAGRUPAMENT-AM ,22
M,Eleccions Municipals                    ,2011,5,1,FE DE LES JONS ,FALANGE ESPAÑOLA DE LAS J.O.N.S.                  ,1
M,Eleccions Municipals                    ,2011,5,1,ICV-EUIA-E     ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA-ENTE,52
M,Eleccions Municipals                    ,2011,5,1,PAT            ,PARTIT AVANÇA TERRASSA                            ,12
M,Eleccions Municipals                    ,2011,5,1,PFIV           ,PARTIT FAMÍLIA I VIDA                             ,2
M,Eleccions Municipals                    ,2011,5,1,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,77
M,Eleccions Municipals                    ,2011,5,1,PSC-PM         ,PARTIT DELS SOCIALISTES DE CATALUNYA-PROGRÉS MUNIC,195
M,Eleccions Municipals                    ,2011,5,1,PXC            ,PLATAFORMA PER CATALUNYA                          ,15
M,Eleccions Municipals                    ,2011,5,1,PXCAT          ,PARTIT PER CATALUNYA                              ,0
M,Eleccions Municipals                    ,2011,5,1,S.I.           ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,6
M,Eleccions Municipals                    ,2011,5,1,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,8
M,Eleccions Municipals                    ,2011,5,1,U.C.E.         ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,1
M,Eleccions Municipals                    ,2011,5,1,VD             ,VIA DEMOCRÁTICA                                   ,7
M,Eleccions Municipals                    ,2011,5,2,C.U.P. - P.A.  ,CANDIDATURA D UNITAT POPULAR / POBLE ACTIU        ,3
M,Eleccions Municipals                    ,2011,5,2,CIU            ,CONVERGÈNCIA I UNIÓ                               ,77
M,Eleccions Municipals                    ,2011,5,2,C`S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,6
M,Eleccions Municipals                    ,2011,5,2,EB-CENB        ,ESCONS EN BLANC-CIUDADANOS EN BLANCO              ,10
M,Eleccions Municipals                    ,2011,5,2,ERC-RI.CAT-AM  ,ESQUERRA REPUBLICANA DE CATALUNYA-REAGRUPAMENT-AM ,10
M,Eleccions Municipals                    ,2011,5,2,FE DE LES JONS ,FALANGE ESPAÑOLA DE LAS J.O.N.S.                  ,0
M,Eleccions Municipals                    ,2011,5,2,ICV-EUIA-E     ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA-ENTE,40
M,Eleccions Municipals                    ,2011,5,2,PAT            ,PARTIT AVANÇA TERRASSA                            ,2
M,Eleccions Municipals                    ,2011,5,2,PFIV           ,PARTIT FAMÍLIA I VIDA                             ,0
M,Eleccions Municipals                    ,2011,5,2,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,79
M,Eleccions Municipals                    ,2011,5,2,PSC-PM         ,PARTIT DELS SOCIALISTES DE CATALUNYA-PROGRÉS MUNIC,215
M,Eleccions Municipals                    ,2011,5,2,PXC            ,PLATAFORMA PER CATALUNYA                          ,20
M,Eleccions Municipals                    ,2011,5,2,PXCAT          ,PARTIT PER CATALUNYA                              ,4
M,Eleccions Municipals                    ,2011,5,2,S.I.           ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,3
M,Eleccions Municipals                    ,2011,5,2,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,8
M,Eleccions Municipals                    ,2011,5,2,U.C.E.         ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,4
M,Eleccions Municipals                    ,2011,5,2,VD             ,VIA DEMOCRÁTICA                                   ,5
M,Eleccions Municipals                    ,2011,5,3,C.U.P. - P.A.  ,CANDIDATURA D UNITAT POPULAR / POBLE ACTIU        ,16
M,Eleccions Municipals                    ,2011,5,3,CIU            ,CONVERGÈNCIA I UNIÓ                               ,212
M,Eleccions Municipals                    ,2011,5,3,C`S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,9
M,Eleccions Municipals                    ,2011,5,3,EB-CENB        ,ESCONS EN BLANC-CIUDADANOS EN BLANCO              ,14
M,Eleccions Municipals                    ,2011,5,3,ERC-RI.CAT-AM  ,ESQUERRA REPUBLICANA DE CATALUNYA-REAGRUPAMENT-AM ,36
M,Eleccions Municipals                    ,2011,5,3,FE DE LES JONS ,FALANGE ESPAÑOLA DE LAS J.O.N.S.                  ,0
M,Eleccions Municipals                    ,2011,5,3,ICV-EUIA-E     ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA-ENTE,51
M,Eleccions Municipals                    ,2011,5,3,PAT            ,PARTIT AVANÇA TERRASSA                            ,10
M,Eleccions Municipals                    ,2011,5,3,PFIV           ,PARTIT FAMÍLIA I VIDA                             ,0
M,Eleccions Municipals                    ,2011,5,3,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,80
M,Eleccions Municipals                    ,2011,5,3,PSC-PM         ,PARTIT DELS SOCIALISTES DE CATALUNYA-PROGRÉS MUNIC,195
M,Eleccions Municipals                    ,2011,5,3,PXC            ,PLATAFORMA PER CATALUNYA                          ,17
M,Eleccions Municipals                    ,2011,5,3,PXCAT          ,PARTIT PER CATALUNYA                              ,4
