ID,ACTE,DESCRIPCIO,EMAIL_ACTE,WEB_ACTE,A_CARREC,LLOC,DATA_INI,DATA_FI,GRATUIT,PREU,HORA_INI,HORA_FI,IMATGE,DISTRICTE,TIPUS_ACTE,OBSERVACIONS,CICLE,DESCRIPCIOCICLE,CICLE_DATA_INI,CICLE_DATA_FI,DATA_PUB,X,Y,X_ETRS89,Y_ETRS89,LONGITUD,LATITUD,URL,LOCALITZACIO
95543,Hora del conte:  Fuig bèstia! ,Salut,bd4@terrassa.cat                                                                                    ,http://www.terrassa.cat/conte                                                                       ,SHEREZADE BADAJÍ,Biblioteca Districte 4 - BD4,09/11/2017,09/11/2017,T,,18:00:00,19:00:00,,4,,Sessió que forma part del projecte l Aventura de llegir per infants majors de 6 anys. Més informació a la Biblioteca Districte 4 o al tel. 93 739 74 23.,L HORA DEL CONTE                                                                                                                                                                                        ,"L hora del conte és una estona en la qual les paraules, els personatges i les històries s escapen dels llibres i s instal.len en la veu i en les mans d uns narradors.  És una activitat gratuïta. Les sessions comencen a les 6 de la tarda (de dimarts a divendres) i a les 12 del migdia (dissabtes).",01/09/2016,30/06/2025,16/10/2017,416598.3321,4601276.4798,416504.3415,4601072.2674,1.9987343,41.5569634,http://www.terrassa.cat/veureacte?numActe=95543,"(41.55696335418124, 1.998734287761978)"
95544,Presentació del llibre:  Las crónica de Tito Valerio Nerva ,Literatura i poesia,bd4@terrassa.cat                                                                                    ,http://www.terrassa.cat/ca/acostat                                                                  ,"SERGIO ALEJO GÓMEZ, ESCRIPTOR DEL LLIBRE",Biblioteca Districte 4 - BD4,10/11/2017,10/11/2017,T,,18:00:00,19:30:00,,4,,Us convidem a viure i a participar en aquesta sessió històrico-literària. Més informació a la Biblioteca Districte 4 o al tel. 93 739 74 23.,ACOSTA T A LA LECTURA                                                                                                                                                                                   ,"Les biblioteques esdevenen llocs de trobada per a totes les persones ineressades en la literatura, en les seves manifestacions i amb ganes de comentar i intercanviar impressions sobre obres literàries, conduïts i animats per professionals. Cada biblioteca us informarà dels tallers que realitza (dates, horaris, llibres que es treballaran, període d inscripció...)",01/09/2016,30/06/2025,16/10/2017,416598.3321,4601276.4798,416504.3415,4601072.2674,1.9987343,41.5569634,http://www.terrassa.cat/veureacte?numActe=95544,"(41.55696335418124, 1.998734287761978)"
95546,Presentació del llibre:  Habitaciones cerradas  de Care Santos,Literatura i poesia,bd4@terrassa.cat                                                                                    ,http://www.terrassa.cat/ca/acostat                                                                  ,"CARE SANTOS, L ESCRIPTORA",Biblioteca Districte 4 - BD4,14/11/2017,14/11/2017,T,,18:30:00,20:00:00,,4,,Tindrem el plaer de tenir aquesta gran escriptora a la biblitoeca per poder comentar aquest llibre i moltes coses més. Més informació a la Biblioteca Districte 4 o al tel. 93 739 74 23.,ACOSTA T A LA LECTURA                                                                                                                                                                                   ,"Les biblioteques esdevenen llocs de trobada per a totes les persones ineressades en la literatura, en les seves manifestacions i amb ganes de comentar i intercanviar impressions sobre obres literàries, conduïts i animats per professionals. Cada biblioteca us informarà dels tallers que realitza (dates, horaris, llibres que es treballaran, període d inscripció...)",01/09/2016,30/06/2025,17/10/2017,416598.3321,4601276.4798,416504.3415,4601072.2674,1.9987343,41.5569634,http://www.terrassa.cat/veureacte?numActe=95546,"(41.55696335418124, 1.998734287761978)"
95548,Hora del conte:  Contes per a la Biblioteca ,Literatura i poesia,bd4@terrassa.cat                                                                                    ,http://www.terrassa.cat/ca/llegir-per-a-creixer                                                     ,EXPLICA M UN CONTE,Biblioteca Districte 4 - BD4,18/11/2017,18/11/2017,T,,12:00:00,13:00:00,,4,,Sessió dins el projecte Llegir per a crèixer destinat a infants de 3 a 6 anys. Més informació a la Biblioteca Districte 4 o al tel. 93 739 74 23.,L HORA DEL CONTE                                                                                                                                                                                        ,"L hora del conte és una estona en la qual les paraules, els personatges i les històries s escapen dels llibres i s instal.len en la veu i en les mans d uns narradors.  És una activitat gratuïta. Les sessions comencen a les 6 de la tarda (de dimarts a divendres) i a les 12 del migdia (dissabtes).",01/09/2016,30/06/2025,19/10/2017,416598.3321,4601276.4798,416504.3415,4601072.2674,1.9987343,41.5569634,http://www.terrassa.cat/veureacte?numActe=95548,"(41.55696335418124, 1.998734287761978)"
95549,Exposició:  Infants del món ,Exposicions,bd4@terrassa.cat                                                                                    ,http://www.ayuda-directa.net/                                                                       ,LA ONG AYUDA DIRECTA,Biblioteca Districte 4 - BD4,,,T,,,,,4,,Per saber com viuen els altres infants en altres països i altres situacions. Més informació a la Biblioteca Districte 4 o al tel. 93 739 74 23.,,,,,18/10/2017,416598.3321,4601276.4798,416504.3415,4601072.2674,1.9987343,41.5569634,http://www.terrassa.cat/veureacte?numActe=95549,"(41.55696335418124, 1.998734287761978)"
95550,"Xerrada:  Emocions, valors ètics i sèries de televisió ",Literatura i poesia,bd4@terrassa.cat                                                                                    ,http://blogs.terrassa.cat/biblioteques/?cat=3080                                                    ,"MANEL GÜELL, FORMADOR I DIVULGADOR",Biblioteca Districte 4 - BD4,30/11/2017,30/11/2017,T,,18:30:00,20:00:00,,4,,"Què tenen a veure les emocions, els valors ètics i les sèries de televisió? Doncs molt més del que sembla. Manel Güell relaciona els tres temes i ho explica de manera detallada al seu llibre  Emociones en serie. De la inteligencia emocional a la inteligencia ética (Editorial Comanegra, Barcelona, 2017) . Més informació a la Biblioteca del Districte 4 o al tel. 93 739 74 23.",SÈRIEADDICTES 2017-2018                                                                                                                                                                                 ,,01/10/2017,31/07/2018,18/10/2017,416598.3321,4601276.4798,416504.3415,4601072.2674,1.9987343,41.5569634,http://www.terrassa.cat/veureacte?numActe=95550,"(41.55696335418124, 1.998734287761978)"
95552,Quico Canta:  Cançons de tardor ,Música,bd4@terrassa.cat                                                                                    ,http://www.terrassa.cat/nascuts                                                                     ,,Biblioteca Districte 4 - BD4,23/11/2017,23/11/2017,T,,18:00:00,19:00:00,,4,,Places limitades. Cal inscripció al projecte Nascuts per Llegir. Més informació a la Biblioteca Districte 4 o al tel. 93 739 74 23.,NASCUTS PER LLEGIR                                                                                                                                                                                      ,Nascuts per llegir és un projecte de promoció de la lectura  per a infants de 0 a 3 anys. En aquesta iniciativa hi treballen conjuntament professionals de l àmbit de la cultura i de la salut. Per a més informació adreceu-vos a les biblioteques de la bct xarxa de Terrassa,01/01/2016,31/07/2018,23/10/2017,416598.3321,4601276.4798,416504.3415,4601072.2674,1.9987343,41.5569634,http://www.terrassa.cat/veureacte?numActe=95552,"(41.55696335418124, 1.998734287761978)"
95554,Club de Lectura Sessió dedicada a  Daha!  de Hakan Gunday,Literatura i poesia,,https://www.facebook.com/llibreriatemeraria/                                                        ,,Llibreria La Temerària,20/11/2017,20/11/2017,F,,19:00:00,20:30:00,,1,,,,,,,19/10/2017,417456.4572,4601936.2413,417362.4729,4601732.0234,2.0089326,41.5629943,http://www.terrassa.cat/veureacte?numActe=95554,"(41.56299426308904, 2.0089325813084833)"
95556,Concurs de pintura  Al novembre  Acte d entrega de premis i inauguració de l exposició amb les obres seleccionades,Premis i concursos,,http://www.corovell.cat                                                                             ,,Societat Coral Joventut Terrassenca - SCJT,11/11/2017,,F,,19:00:00,,,1,,,,,,,17/10/2017,417767.0000,4601386.8125,417673.0120,4601182.5914,2.0127316,41.5580781,http://www.terrassa.cat/veureacte?numActe=95556,"(41.55807810556474, 2.012731648277324)"
95557,Concert de The Wedding Present,Música,,http://www.jazzterrassa.org/ca/node/39559                                                           ,THE WEDDING PRESENT,Nova Jazz Cava,05/11/2017,,F,15 euros (anticipada) 18 euros (taquilla)                                                                                                                                                                                                                     ,20:00:00,,,1,,Entrades a la venda a https://www.ticketea.com/entradas-concierto-the-wedding-present-a-terrassa/,,,,,24/10/2017,417596.3438,4602006.7500,417502.3602,4601802.5311,2.0106003,41.5636437,http://www.terrassa.cat/veureacte?numActe=95557,"(41.563643703273385, 2.010600314715487)"
95581,Planetari mòbil:  El cel de les estacions ,Astronomia,bd4@terrassa.cat                                                                                    ,https://www.educaixa.com/ca/-/planetamovil_astronomia                                               ,EDUCAIXA,Biblioteca Districte 4 - BD4,15/11/2017,15/11/2017,T,,18:00:00,19:00:00,,4,,"Avui en dia, per culpa dels llums i de la contaminació, els habitants de les grans ciutats hem oblidat l espectacle que pot oferir-nos el cel nocturn. Per això, els planetaris s han convertit, ara més que mai, en eines imprescindibles per ensenyar astronomia bàsica i en finestres obertes al cosmos, que ens permeten meravellar-nos amb la contemplació del cel i que, a més, fan possible que descobrim quin és el nostre lloc i quina la nostra relació amb l univers que ens envolta. Activitat dins el programa l Aventura de llegir. Més informació a la Biblioteca del Districte 4 o al tel. 93 739 74 23.",,,,,17/10/2017,416598.3321,4601276.4798,416504.3415,4601072.2674,1.9987343,41.5569634,http://www.terrassa.cat/veureacte?numActe=95581,"(41.55696335418124, 1.998734287761978)"
95582,Planetari mòbil:  La nena que sabia caminar a l inrevés ,Astronomia,bd4@terrassa.cat                                                                                    ,http://www.terrassa.cat/llegir-per-a-creixer                                                        ,EDUCAIXA,Biblioteca Districte 4 - BD4,16/11/2017,16/11/2017,T,,18:00:00,19:00:00,,4,,"Avui en dia, per culpa dels llums i de la contaminació, els habitants de les grans ciutats hem oblidat l espectacle que pot oferir-nos el cel nocturn. Per això, els planetaris s han convertit, ara més que mai, en eines imprescindibles per ensenyar astronomia bàsica i en finestres obertes al cosmos, que ens permeten meravellar-nos amb la contemplació del cel i que, a més, fan possible que descobrim quin és el nostre lloc i quina la nostra relació amb l univers que ens envolta. Activitat dins el programa LLegir per a crèixer. Més informació a la Biblioteca del Districte 4 o al tel. 93 739 74 23.",LLEGIR PER A CRÈIXER 2017-2018                                                                                                                                                                          ,Programa d activitats de foment de la lectura per infants de entre 3 i 6 anys. Més informació a : http://www.terrassa.cat/llegir-per-a-creixer,01/10/2017,31/07/2018,17/10/2017,416598.3321,4601276.4798,416504.3415,4601072.2674,1.9987343,41.5569634,http://www.terrassa.cat/veureacte?numActe=95582,"(41.55696335418124, 1.998734287761978)"
95583,Taller infantil:  Regals per Nadal ,Literatura i poesia,bd4@terrassa.cat                                                                                    ,http://www.terrassa.cat/bd4                                                                         ,,Biblioteca Districte 4 - BD4,27/11/2017,27/11/2017,T,,17:30:00,19:00:00,,4,,Taller per aprendre a fer manualitats i després regalar-les. Formaran part del calendari d advent d aquest any. Aquesta activitat forma part del programa l Aventura de Llegir. Més informació a la Biblioteca Districte 4 o al tel. 93 739 74 23.,,,,,18/10/2017,416598.3321,4601276.4798,416504.3415,4601072.2674,1.9987343,41.5569634,http://www.terrassa.cat/veureacte?numActe=95583,"(41.55696335418124, 1.998734287761978)"
