ï»¿DATA_REFERENCIA,EDAT,SEXE,NIVELL_ESTUDI,POBLACIO
2015,41,Home,"Llicenciat Universitari, Arqui",5
2015,78,Dona,"Batxiller Elemental, Graduat E",4
2014,44,Home,"Batxiller Elemental, Graduat E",31
2013,18,Home,"Batxiller Elemental, Graduat E",22
2011,87,Dona,Sense estudis                 ,1
2016,61,Dona,Sense estudis                 ,1
2012,81,Dona,Desconegut                    ,2
2016,31,Home,Titulats d estudis superiors n,3
2011,55,Dona,Desconegut                    ,2
2014,32,Dona,Ensenyament primari incomplert,15
2013,41,Home,Titulats d estudis superiors n,2
2016,13,Home,Desconegut                    ,1
2016,24,Home,"Llicenciat Universitari, Arqui",16
2012,71,Home,Sense estudis                 ,2
2011,19,Dona,Batxiller superior. BUP. Batxi,15
2013,23,Home,Diplomat en Escoles Università,1
2014,62,Home,Batxiller superior. BUP. Batxi,2
2013,32,Home,Ensenyament primari incomplert,15
2017,30,Dona,Doctorat i Estudis de postgrau,2
2015,32,Dona,Desconegut                    ,3
2016,42,Home,Doctorat i Estudis de postgrau,3
2017,24,Dona,"Llicenciat Universitari, Arqui",8
2012,25,Home,Formació professional de Segon,4
2016,15,Home,"Batxiller Elemental, Graduat E",24
2011,40,Home,Formació professional Primer G,6
2013,65,Dona,"Llicenciat Universitari, Arqui",1
2017,73,Home,Ensenyament primari incomplert,1
2013,35,Dona,Formació professional Primer G,7
2012,20,Dona,Altres titulacions mitjanes (A,2
2015,40,Dona,"Batxiller Elemental, Graduat E",33
2012,37,Home,Ensenyament primari incomplert,13
2013,54,Home,Sense estudis                 ,1
2017,42,Dona,Doctorat i Estudis de postgrau,1
2015,32,Home,"Batxiller Elemental, Graduat E",34
2012,37,Home,Formació professional de Segon,8
2016,27,Home,"Batxiller Elemental, Graduat E",47
2011,33,Home,Diplomat en Escoles Università,10
2015,34,Dona,"Llicenciat Universitari, Arqui",15
2016,71,Home,Diplomat en Escoles Università,2
2013,35,Home,Diplomat en Escoles Università,2
2014,20,Dona,Ensenyament primari incomplert,13
2015,18,Home,Desconegut                    ,3
2014,54,Dona,Sense estudis                 ,1
2016,31,Home,Batxiller superior. BUP. Batxi,16
2014,29,Dona,Titulats d estudis superiors n,2
2017,36,Dona,"Llicenciat Universitari, Arqui",6
2013,20,Home,Ensenyament primari incomplert,6
2017,73,Home,"Batxiller Elemental, Graduat E",3
2013,32,Home,Formació professional de Segon,7
2014,32,Dona,Formació professional de Segon,7
2014,30,Home,Diplomat en Escoles Università,1
2015,22,Dona,"Llicenciat Universitari, Arqui",8
2011,68,Dona,Sense estudis                 ,3
2015,33,Home,Ensenyament primari incomplert,29
2017,85,Home,Ensenyament primari incomplert,1
2016,28,Home,Ensenyament primari incomplert,14
2015,20,Home,"Batxiller Elemental, Graduat E",27
2017,43,Home,Altres titulacions mitjanes (A,2
2014,27,Dona,"Llicenciat Universitari, Arqui",17
2015,49,Home,No sap llegir ni escriure     ,2
2011,40,Home,Arquitecte o Enginyer Tècnic  ,3
2016,94,Dona,Sense estudis                 ,1
2015,31,Dona,Diplomat en Escoles Università,9
2015,85,Home,Formació professional de Segon,1
2016,38,Home,Titulats d estudis superiors n,1
2013,60,Dona,Batxiller superior. BUP. Batxi,2
2012,57,Dona,"Llicenciat Universitari, Arqui",1
2016,19,Home,Batxiller superior. BUP. Batxi,16
2012,65,Dona,Doctorat i Estudis de postgrau,1
2012,25,Home,Ensenyament primari incomplert,10
2013,23,Dona,Arquitecte o Enginyer Tècnic  ,1
2014,77,Home,Ensenyament primari incomplert,1
2017,81,Dona,"Batxiller Elemental, Graduat E",2
2015,45,Home,Ensenyament primari incomplert,13
2013,75,Home,"Batxiller Elemental, Graduat E",2
2016,63,Home,Sense estudis                 ,1
2014,44,Dona,Formació professional de Segon,2
2012,33,Home,Batxiller superior. BUP. Batxi,15
2012,22,Home,Desconegut                    ,1
2012,31,Home,"Llicenciat Universitari, Arqui",15
2013,21,Dona,Sense estudis                 ,1
2014,49,Home,Formació professional Primer G,2
2011,35,Dona,Ensenyament primari incomplert,16
2017,28,Dona,Ensenyament primari incomplert,5
2013,44,Home,Formació professional de Segon,2
2011,41,Dona,Desconegut                    ,4
2013,0,Dona,"Batxiller Elemental, Graduat E",1
2014,70,Home,"Batxiller Elemental, Graduat E",5
2015,40,Dona,Formació professional de Segon,9
2013,27,Home,"Llicenciat Universitari, Arqui",6
2014,42,Home,Diplomat en Escoles Università,4
2013,29,Home,Batxiller superior. BUP. Batxi,10
2015,23,Home,Doctorat i Estudis de postgrau,1
2017,6,Dona,Sense estudis                 ,1
2015,45,Home,Formació professional Primer G,7
2015,28,Dona,Formació professional de Segon,7
2012,36,Dona,Desconegut                    ,2
2011,23,Dona,Ensenyament primari incomplert,18
2014,48,Dona,Altres titulacions mitjanes (A,2
2011,75,Home,Formació professional de Segon,1
2013,17,Home,Batxiller superior. BUP. Batxi,3
2016,26,Dona,Diplomat en Escoles Università,13
2017,31,Home,Altres titulacions mitjanes (A,1
2017,40,Dona,Ensenyament primari incomplert,5
2016,40,Home,Ensenyament primari incomplert,14
2014,65,Home,Ensenyament primari incomplert,4
2012,73,Home,Diplomat en Escoles Università,1
2014,17,Dona,Batxiller superior. BUP. Batxi,4
2015,43,Dona,Diplomat en Escoles Università,5
2016,67,Dona,"Llicenciat Universitari, Arqui",1
2011,37,Home,Sense estudis                 ,1
2013,63,Home,"Batxiller Elemental, Graduat E",8
2016,59,Dona,"Batxiller Elemental, Graduat E",6
2014,7,Dona,"Batxiller Elemental, Graduat E",1
2014,16,Home,No sap llegir ni escriure     ,1
2013,75,Dona,Ensenyament primari incomplert,3
2015,69,Home,Batxiller superior. BUP. Batxi,1
2011,36,Home,"Batxiller Elemental, Graduat E",40
2016,35,Dona,"Batxiller Elemental, Graduat E",22
2015,52,Dona,"Batxiller Elemental, Graduat E",10
2011,27,Home,Doctorat i Estudis de postgrau,1
2011,31,Dona,Batxiller superior. BUP. Batxi,19
2014,61,Home,Desconegut                    ,1
2012,10,Home,Desconegut                    ,2
2013,12,Dona,"Batxiller Elemental, Graduat E",7
2016,52,Home,Ensenyament primari incomplert,7
2015,67,Home,"Llicenciat Universitari, Arqui",2
2011,29,Dona,Desconegut                    ,3
2013,81,Dona,Desconegut                    ,1
2017,26,Home,Batxiller superior. BUP. Batxi,6
2015,61,Dona,Sense estudis                 ,1
2011,24,Home,"Batxiller Elemental, Graduat E",50
2016,57,Dona,Batxiller superior. BUP. Batxi,2
2016,30,Home,Doctorat i Estudis de postgrau,2
2016,38,Dona,Diplomat en Escoles Università,9
2015,36,Dona,Titulats d estudis superiors n,2
2016,47,Dona,"Batxiller Elemental, Graduat E",17
2011,11,Dona,Ensenyament primari incomplert,21
2016,55,Dona,"Llicenciat Universitari, Arqui",4
2011,25,Home,Sense estudis                 ,2
2015,57,Home,Batxiller superior. BUP. Batxi,2
2012,21,Home,Batxiller superior. BUP. Batxi,9
2012,24,Dona,Desconegut                    ,3
2015,0,Dona,Ensenyament primari incomplert,2
2017,34,Dona,Formació professional Primer G,3
2013,83,Dona,"Batxiller Elemental, Graduat E",1
2014,72,Home,"Llicenciat Universitari, Arqui",1
2011,48,Dona,Desconegut                    ,1
2015,26,Home,Formació professional Primer G,6
2013,63,Dona,Ensenyament primari incomplert,8
2014,49,Home,Desconegut                    ,1
2015,55,Home,"Llicenciat Universitari, Arqui",2
2012,54,Home,Diplomat en Escoles Università,1
2014,34,Dona,"Llicenciat Universitari, Arqui",12
2011,56,Dona,"Batxiller Elemental, Graduat E",7
2016,40,Dona,"Batxiller Elemental, Graduat E",22
2012,38,Home,"Llicenciat Universitari, Arqui",9
2012,21,Home,Formació professional Primer G,3
2015,83,Dona,Ensenyament primari incomplert,3
2011,64,Dona,Diplomat en Escoles Università,1
2014,35,Home,Sense estudis                 ,1
2016,74,Home,Altres titulacions mitjanes (A,1
2014,63,Home,"Batxiller Elemental, Graduat E",11
2016,42,Home,Formació professional de Segon,4
2012,50,Home,"Llicenciat Universitari, Arqui",7
2016,33,Home,Ensenyament primari incomplert,16
2014,71,Dona,"Batxiller Elemental, Graduat E",3
2011,44,Dona,"Batxiller Elemental, Graduat E",13
2011,68,Home,Ensenyament primari incomplert,4
2015,62,Home,Batxiller superior. BUP. Batxi,3
2011,20,Dona,Altres titulacions mitjanes (A,3
2016,32,Dona,Desconegut                    ,8
2013,85,Dona,Sense estudis                 ,3
2015,21,Dona,Formació professional de Segon,2
2016,28,Dona,"Batxiller Elemental, Graduat E",38
2014,37,Home,Desconegut                    ,10
2012,11,Home,"Batxiller Elemental, Graduat E",1
2015,54,Dona,Sense estudis                 ,1
2015,42,Home,Doctorat i Estudis de postgrau,1
2011,6,Home,Sense estudis                 ,1
2017,39,Home,Titulats d estudis superiors n,1
2012,21,Home,Arquitecte o Enginyer Tècnic  ,1
2012,26,Home,"Llicenciat Universitari, Arqui",9
2014,34,Home,Altres titulacions mitjanes (A,3
2011,52,Dona,Diplomat en Escoles Università,1
2011,32,Dona,Altres titulacions mitjanes (A,1
2015,29,Dona,Titulats d estudis superiors n,1
2011,36,Dona,Desconegut                    ,5
2015,46,Dona,Formació professional Primer G,2
2012,23,Dona,Arquitecte o Enginyer Tècnic  ,1
2014,16,Dona,Formació professional Primer G,2
2017,63,Home,Sense estudis                 ,1
2015,38,Home,Formació professional Primer G,5
2015,50,Home,Formació professional Primer G,1
2011,34,Home,Desconegut                    ,9
2017,37,Dona,Doctorat i Estudis de postgrau,1
2012,87,Dona,Ensenyament primari incomplert,3
2017,52,Home,Diplomat en Escoles Università,1
2014,51,Home,"Batxiller Elemental, Graduat E",18
2013,58,Dona,"Llicenciat Universitari, Arqui",4
2013,34,Dona,Doctorat i Estudis de postgrau,4
2011,56,Home,Ensenyament primari incomplert,4
2016,20,Dona,Desconegut                    ,2
2011,0,Dona,No aplicable per ser més petit,62
2016,54,Home,Formació professional de Segon,3
2014,29,Dona,Batxiller superior. BUP. Batxi,8
2015,50,Home,Batxiller superior. BUP. Batxi,5
2017,30,Home,Formació professional de Segon,2
2016,87,Dona,No sap llegir ni escriure     ,3
2013,25,Home,Ensenyament primari incomplert,15
2011,56,Dona,Sense estudis                 ,4
2016,59,Dona,Ensenyament primari incomplert,4
2015,29,Dona,Altres titulacions mitjanes (A,9
2011,64,Home,Batxiller superior. BUP. Batxi,1
2012,78,Home,Sense estudis                 ,1
2016,50,Home,Batxiller superior. BUP. Batxi,5
2015,49,Home,Arquitecte o Enginyer Tècnic  ,1
2012,23,Home,"Batxiller Elemental, Graduat E",34
2017,100,Dona,"Batxiller Elemental, Graduat E",1
2012,1,Dona,No aplicable per ser més petit,58
2013,76,Dona,Desconegut                    ,1
2012,31,Dona,"Batxiller Elemental, Graduat E",44
2011,32,Dona,Titulats d estudis superiors n,3
2015,39,Home,"Batxiller Elemental, Graduat E",20
2015,11,Home,Sense estudis                 ,1
2011,44,Dona,Titulats d estudis superiors n,1
2011,22,Home,Desconegut                    ,4
2017,6,Home,No aplicable per ser més petit,11
2013,34,Home,Altres titulacions mitjanes (A,3
2013,46,Dona,"Llicenciat Universitari, Arqui",6
2012,21,Dona,Diplomat en Escoles Università,3
2016,71,Dona,Ensenyament primari incomplert,8
2017,9,Home,Ensenyament primari incomplert,9
2013,5,Dona,Desconegut                    ,1
2012,75,Dona,Ensenyament primari incomplert,4
2011,23,Dona,Formació professional de Segon,3
2013,42,Home,Diplomat en Escoles Università,3
2013,48,Dona,Batxiller superior. BUP. Batxi,3
2012,44,Home,Formació professional de Segon,5
2017,43,Dona,"Llicenciat Universitari, Arqui",6
2014,67,Home,"Llicenciat Universitari, Arqui",1
2014,39,Dona,Formació professional de Segon,6
2017,45,Dona,Batxiller superior. BUP. Batxi,4
2011,20,Dona,Titulats d estudis superiors n,1
2013,13,Home,Ensenyament primari incomplert,24
2015,17,Dona,Batxiller superior. BUP. Batxi,6
2011,44,Dona,Sense estudis                 ,1
2016,99,Dona,No sap llegir ni escriure     ,1
2017,80,Home,"Batxiller Elemental, Graduat E",1
2014,44,Dona,Ensenyament primari incomplert,10
2016,38,Home,Batxiller superior. BUP. Batxi,15
2015,44,Dona,Desconegut                    ,1
2016,26,Home,Formació professional Primer G,5
2016,62,Home,Altres titulacions mitjanes (A,1
2016,36,Home,"Llicenciat Universitari, Arqui",16
2012,43,Dona,"Batxiller Elemental, Graduat E",17
2016,30,Dona,Sense estudis                 ,2
2017,42,Home,Formació professional de Segon,1
2016,34,Dona,Formació professional Primer G,2
2014,83,Dona,"Batxiller Elemental, Graduat E",2
2017,17,Dona,"Batxiller Elemental, Graduat E",8
2016,83,Dona,Ensenyament primari incomplert,5
2013,22,Home,Batxiller superior. BUP. Batxi,8
2011,60,Dona,Formació professional Primer G,1
2015,27,Home,"Batxiller Elemental, Graduat E",31
2013,54,Home,Diplomat en Escoles Università,1
2015,37,Home,Arquitecte o Enginyer Tècnic  ,3
2012,33,Dona,Diplomat en Escoles Università,9
2011,35,Dona,Formació professional de Segon,4
2011,52,Home,Formació professional Primer G,1
2012,56,Home,Formació professional de Segon,1
2011,50,Home,"Llicenciat Universitari, Arqui",2
2017,57,Dona,Batxiller superior. BUP. Batxi,1
2016,26,Home,Batxiller superior. BUP. Batxi,11
2011,52,Home,Batxiller superior. BUP. Batxi,6
2015,38,Dona,Diplomat en Escoles Università,7
2015,52,Home,Ensenyament primari incomplert,9
2013,62,Home,Desconegut                    ,1
2012,6,Home,Ensenyament primari incomplert,8
2016,58,Dona,Desconegut                    ,1
2016,83,Home,Batxiller superior. BUP. Batxi,1
2012,11,Dona,Ensenyament primari incomplert,29
2013,41,Dona,Batxiller superior. BUP. Batxi,11
2011,25,Dona,Titulats d estudis superiors n,2
2011,49,Dona,Sense estudis                 ,1
2013,36,Home,Batxiller superior. BUP. Batxi,14
2012,94,Dona,Ensenyament primari incomplert,1
2016,75,Dona,Sense estudis                 ,3
2016,45,Dona,Diplomat en Escoles Università,3
2015,51,Dona,Formació professional Primer G,3
2017,42,Home,"Batxiller Elemental, Graduat E",14
2015,47,Dona,Formació professional de Segon,3
2013,95,Dona,Desconegut                    ,2
2014,61,Home,Diplomat en Escoles Università,1
2015,64,Home,Ensenyament primari incomplert,3
2013,63,Home,Formació professional de Segon,2
2014,6,Home,"Batxiller Elemental, Graduat E",1
2017,54,Home,"Batxiller Elemental, Graduat E",7
2016,68,Dona,No sap llegir ni escriure     ,1
2015,5,Home,No aplicable per ser més petit,34
2016,66,Dona,"Batxiller Elemental, Graduat E",4
2014,75,Home,Desconegut                    ,1
2013,63,Home,Ensenyament primari incomplert,4
2013,12,Dona,Desconegut                    ,1
2015,22,Home,Altres titulacions mitjanes (A,3
2014,41,Dona,Altres titulacions mitjanes (A,4
2016,76,Dona,Batxiller superior. BUP. Batxi,1
2017,24,Home,Altres titulacions mitjanes (A,3
2014,89,Home,"Batxiller Elemental, Graduat E",2
2015,51,Home,"Batxiller Elemental, Graduat E",12
2015,54,Home,Formació professional de Segon,1
2013,84,Dona,"Llicenciat Universitari, Arqui",1
2011,89,Dona,Altres titulacions mitjanes (A,1
2016,52,Home,Diplomat en Escoles Università,1
2016,57,Dona,Diplomat en Escoles Università,5
2011,33,Home,Batxiller superior. BUP. Batxi,15
2012,21,Dona,Formació professional Primer G,6
2013,29,Dona,Batxiller superior. BUP. Batxi,12
2016,46,Dona,Desconegut                    ,2
2014,80,Home,Sense estudis                 ,1
2011,43,Home,"Batxiller Elemental, Graduat E",21
2016,43,Home,"Llicenciat Universitari, Arqui",7
2014,55,Home,Titulats d estudis superiors n,1
2014,56,Dona,Desconegut                    ,1
2016,48,Dona,"Llicenciat Universitari, Arqui",4
2011,45,Home,Batxiller superior. BUP. Batxi,9
2014,68,Dona,Desconegut                    ,1
2013,19,Dona,"Batxiller Elemental, Graduat E",26
2017,41,Dona,Formació professional Primer G,3
2014,73,Dona,Sense estudis                 ,1
2011,22,Dona,Desconegut                    ,4
2017,54,Home,Ensenyament primari incomplert,2
2011,59,Home,Formació professional Primer G,1
2016,31,Dona,Altres titulacions mitjanes (A,2
2017,59,Dona,Ensenyament primari incomplert,1
2011,32,Home,Sense estudis                 ,4
2013,51,Home,Ensenyament primari incomplert,4
2016,54,Dona,"Batxiller Elemental, Graduat E",10
2013,56,Dona,Ensenyament primari incomplert,7
2011,37,Dona,Sense estudis                 ,1
2014,53,Home,"Llicenciat Universitari, Arqui",3
2012,33,Dona,Formació professional Primer G,8
2017,45,Home,Batxiller superior. BUP. Batxi,1
2016,8,Home,"Batxiller Elemental, Graduat E",2
2013,20,Home,Altres titulacions mitjanes (A,2
2016,64,Home,Diplomat en Escoles Università,2
2015,21,Dona,"Batxiller Elemental, Graduat E",37
2012,28,Home,Formació professional Primer G,8
2011,55,Home,"Batxiller Elemental, Graduat E",8
2017,66,Home,Ensenyament primari incomplert,1
2014,44,Dona,Desconegut                    ,1
2016,36,Dona,"Llicenciat Universitari, Arqui",15
2012,23,Dona,Formació professional de Segon,4
2015,37,Home,Desconegut                    ,1
2015,25,Home,Desconegut                    ,4
2013,44,Dona,Ensenyament primari incomplert,2
2015,43,Dona,Batxiller superior. BUP. Batxi,9
2013,47,Home,Sense estudis                 ,1
2014,23,Dona,Formació professional Primer G,7
2013,52,Dona,Sense estudis                 ,1
2013,39,Home,Ensenyament primari incomplert,12
2013,8,Dona,No aplicable per ser més petit,19
2013,31,Dona,"Batxiller Elemental, Graduat E",34
2011,21,Home,Arquitecte o Enginyer Tècnic  ,2
2017,95,Home,"Llicenciat Universitari, Arqui",1
2011,10,Dona,Desconegut                    ,1
2013,3,Home,No aplicable per ser més petit,48
2012,39,Dona,Altres titulacions mitjanes (A,2
2013,60,Home,Batxiller superior. BUP. Batxi,5
2015,66,Home,Formació professional de Segon,1
2016,11,Home,Sense estudis                 ,3
2016,91,Home,"Batxiller Elemental, Graduat E",1
2015,35,Dona,No sap llegir ni escriure     ,1
2015,33,Dona,"Batxiller Elemental, Graduat E",27
2012,40,Home,Formació professional Primer G,6
2013,48,Home,Batxiller superior. BUP. Batxi,6
2011,49,Home,Ensenyament primari incomplert,6
2016,78,Dona,"Batxiller Elemental, Graduat E",2
2017,32,Home,Arquitecte o Enginyer Tècnic  ,3
2016,9,Home,Ensenyament primari incomplert,15
2012,69,Dona,"Batxiller Elemental, Graduat E",2
2016,14,Dona,Ensenyament primari incomplert,18
2014,29,Dona,Altres titulacions mitjanes (A,2
