NOM,DOMICILISOCIAL,TELEFON,EMAIL,WEB,CATEGORIA,LATITUD,LONGITUD,LOCATION,ENLLACDIRECTORI,icon
Dia,"carrer montflorit, 93-95, 08850 Gavà",394590055 ,,,Alimentació (quotidià alimentari),41.305004,1.999408,"(41.305004, 1.999408)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4908,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Yasmin,"carrer montflorit, 97, 08850 Gavà",936626001 ,,,Serveis,41.305187,1.99932,"(41.305187, 1.99932)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4912,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
014,"carrer montserrat roig, 2, 08850 Gavà",936389899 635594061,,http://www.014.cat,Serveis,41.3095,1.990922,"(41.3095, 1.990922)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5098,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Caravaning City,"carrer màquina, 56, 08850 Gavà",902024670 ,info@caravaningcity.com,http://www.caravaningcity.com,Automoció i carburants,41.29615,2.010775,"(41.29615, 2.010775)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=3804,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
"Viajes internacional Gavà, SA ","carrer màrtirs del setge de 1714, 31, 08850 Gavà",936381955 ,,,Serveis,41.305466,2.006284,"(41.305466, 2.006284)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4845,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Font,"carrer màrtirs del setge de 1714, 31, 08850 Gavà",936620228 615060382,,,Equipament de la llar,41.305466,2.006284,"(41.305466, 2.006284)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=3917,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
"Apoline 2014, SL ","carrer progrés, 69, 08850 Gavà", ,,,Salut - Bellesa - Centres esportius,41.305733,2.004394,"(41.305733, 2.004394)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5518,http://continguts.intra.gavaciutat.net/documents/76203/2268237/serveis.png
Unibail-Rodamco,"carrer progrés, 69, 08850 Gavà",936383929 ,alejandra.vinas@unibail-rodamco.com,http://www.unibail-rodamco.com,Altres serveis a empreses,41.305733,2.004394,"(41.305733, 2.004394)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=3461,http://continguts.intra.gavaciutat.net/documents/76203/2268237/serveis.png
"Gama Corte, SL","carrer progrés, 69, 08850 Gavà", ,,,Serveis,41.305733,2.004394,"(41.305733, 2.004394)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5464,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Top Tapa (Centre Comercial Barnasud),"carrer progrés, 69, 08850 Gavà", ,,,Restaurant,41.305733,2.004394,"(41.305733, 2.004394)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4243,http://continguts.intra.gavaciutat.net/documents/76203/2268237/restauracio.png
Restaurant Gavà Wok,"carrer progrés, 69, 08850 Gavà",936380110 ,,,Restaurant,41.305733,2.004394,"(41.305733, 2.004394)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4347,http://continguts.intra.gavaciutat.net/documents/76203/2268237/restauracio.png
Restaurant Pica Tapa (Centre Comercial Barnasud),"carrer progrés, 69, 08850 Gavà",936627105 ,,,Restaurant,41.305733,2.004394,"(41.305733, 2.004394)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4186,http://continguts.intra.gavaciutat.net/documents/76203/2268237/restauracio.png
Restaurant Oriental,"carrer progrés, 69, 08850 Gavà", ,,,Restaurant,41.305733,2.004394,"(41.305733, 2.004394)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4185,http://continguts.intra.gavaciutat.net/documents/76203/2268237/restauracio.png
Burguer King,"carrer progrés, 69, 08850 Gavà", ,,,Restaurant,41.305733,2.004394,"(41.305733, 2.004394)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5421,http://continguts.intra.gavaciutat.net/documents/76203/2268237/restauracio.png
"Exner Dreams, SL","carrer progrés, 69, 08850 Gavà", ,,,Equipament de la persona,41.305733,2.004394,"(41.305733, 2.004394)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5532,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
"Exner Dreams, SL","carrer progrés, 69, 08850 Gavà", ,,,Equipament de la persona,41.305733,2.004394,"(41.305733, 2.004394)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5531,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
All Super Cell,"carrer progrés, 69, 08850 Gavà", ,,,Equipament de la persona,41.305733,2.004394,"(41.305733, 2.004394)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5474,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
"Zona Evods, SL","carrer progrés, 69, 08850 Gavà", ,,,Equipament de la persona,41.305733,2.004394,"(41.305733, 2.004394)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5437,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Bauhaus,"carrer progrés, 69, 08850 Gavà",936382160 ,,http://www.bauhaus.es,Equipament de la llar,41.305733,2.004394,"(41.305733, 2.004394)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=1037,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
"Kifemdi, SL","carrer progrés, 69, 08850 Gavà", ,,,Equipament de la llar,41.305733,2.004394,"(41.305733, 2.004394)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5441,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Media Markt,"carrer progrés, 69, 08850 Gavà",936735400 ,,http://www.mediamarkt.es,Equipament de la llar,41.305733,2.004394,"(41.305733, 2.004394)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4335,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Yves Rocher,"carrer progrés, 69, 08850 Gavà",936388050 ,,,Salut i cosmètica  (quotidià no alimentari),41.305733,2.004394,"(41.305733, 2.004394)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4324,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Drim,"carrer progrés, 69, 08850 Gavà",936333409 ,,,Lleure i cultura,41.305733,2.004394,"(41.305733, 2.004394)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5506,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Drim,"carrer progrés, 69, 08850 Gavà",936333409 ,,,Lleure i cultura,41.305733,2.004394,"(41.305733, 2.004394)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5523,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Optica 2000 Barnasud,"carrer progrés, 69, 08850 Gavà",936626864 ,optica2000tc_501gava@elcorteingles.es,,Lleure i cultura,41.305733,2.004394,"(41.305733, 2.004394)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5109,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Oscar José Tortonese,"carrer progrés, 69, 08850 Gavà", ,,,Alimentació (quotidià alimentari),41.305733,2.004394,"(41.305733, 2.004394)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5429,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Líder de Estambul,"carrer progrés, 69, 08850 Gavà", 602160439,,,Bar - Restaurant,41.305733,2.004394,"(41.305733, 2.004394)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5445,http://continguts.intra.gavaciutat.net/documents/76203/2268237/restauracio.png
"Rainbow Hana, SL","carrer progrés, 69, 08850 Gavà", ,,,Bar - Restaurant,41.305733,2.004394,"(41.305733, 2.004394)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5444,http://continguts.intra.gavaciutat.net/documents/76203/2268237/restauracio.png
Patricia Blanca Santellán Núñez,"carrer progrés, 69, 08850 Gavà", ,,,Bar - Restaurant,41.305733,2.004394,"(41.305733, 2.004394)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5385,http://continguts.intra.gavaciutat.net/documents/76203/2268237/restauracio.png
José Francisco Molla Méndez,"carrer progrés, 69, 08850 Gavà", ,,,Bar,41.305733,2.004394,"(41.305733, 2.004394)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5457,http://continguts.intra.gavaciutat.net/documents/76203/2268237/restauracio.png
La Jijonenca,"carrer salvador lluch, 4, 08850 Gavà", 645995437,,,Alimentació (quotidià alimentari),41.30593,2.004763,"(41.30593, 2.004763)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=3946,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
"Samper de Tahalassa Coorp, SL","carrer salvador lluch, 4, 08850 Gavà", ,,,Alimentació (quotidià alimentari),41.30593,2.004763,"(41.30593, 2.004763)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5344,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Menja Futur Gavà,"carrer salvador lluch, 4, 08850 Gavà", ,,http://www.menjafutur.org,Alimentació (quotidià alimentari),41.30593,2.004763,"(41.30593, 2.004763)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5310,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Joyeria Tratalia,"carrer sant nicasi, 81, 08850 Gavà",931798846 615560005,,,Equipament de la persona,41.30836,2.001686,"(41.30836, 2.001686)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5149,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Armeria Muñoz,"carrer sant pere, 13, 08850 Gavà",936620395 656999712,magda.411@hotmail.com,,Equipament de la persona,41.30412,2.001999,"(41.30412, 2.001999)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4055,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Fruites de l'Illa,"carrer sant pere, 47, 08850 Gavà",936382473 665521315,lolita_castelldefels@hotmail.com,,Alimentació (quotidià alimentari),41.30412,2.001999,"(41.30412, 2.001999)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=3931,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Opticentre,"carrer sant pere, 90, 08850 Gavà",936384607 ,,,Lleure i cultura,41.303795,2.000504,"(41.303795, 2.000504)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4069,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
"Forn M. Cruz, SL","passeig joan maragall, 13, 08850 Gavà",936621889 ,,,Alimentació (quotidià alimentari),41.302616,2.00176,"(41.302616, 2.00176)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=3918,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
A Ávila ,"plaça jaume balmes, 6, 08850 Gavà",936624011 ,,,Serveis,41.304115,1.999914,"(41.304115, 1.999914)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=3701,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Gestoria Izquierdo,"rambla joaquim vayreda, 39, 08850 Gavà",936333580 ,izquierdoaso@cambrabcn.es,http://www.izquierdoassessors.com,Serveis,41.304665,2.008416,"(41.304665, 2.008416)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=3949,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Centro de Yoga Lakshmi y Arjuna,"rambla pompeu fabra, 85, 08850 Gavà",936621620 ,yogaarjuna@yahoo.es,http://www.yogaarjuna.com,Serveis,41.309425,2.002803,"(41.309425, 2.002803)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4718,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Ramplax,"rambla pompeu fabra, 85, 08850 Gavà",936336250 676251548,,,Bar,41.309425,2.002803,"(41.309425, 2.002803)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4144,http://continguts.intra.gavaciutat.net/documents/76203/2268237/restauracio.png
La Jijonenca,"rambla pompeu fabra, 85, 08850 Gavà",936383430 ,,,Bar,41.309425,2.002803,"(41.309425, 2.002803)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5594,http://continguts.intra.gavaciutat.net/documents/76203/2268237/restauracio.png
Peluqueria Rosana Andreu,"carrer mare de déu de montserrat, 113, 08850 Gavà",936628555 616866707,,,Serveis,41.308147,1.999653,"(41.308147, 1.999653)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4110,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
"Fram-Gavà, SL","carrer mare de déu de montserrat, 113, 08850 Gavà",936625090 616444414,,,Equipament de la llar,41.308147,1.999653,"(41.308147, 1.999653)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4937,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
"Carpinteria Sierra e Hijos, SL","carrer mare de déu de montserrat, 131, 08850 Gavà",936629162 ,,,Equipament de la llar,41.30862,1.999444,"(41.30862, 1.999444)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=3812,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Somnis (Bazar del Niño),"carrer mare de déu de montserrat, 16, 08850 Gavà",936621490 ,,,Lleure i cultura,41.30431,2.001717,"(41.30431, 2.001717)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4211,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Ferreteria Esteve,"carrer mare de déu de montserrat, 29, 08850 Gavà",936623855 ,,,Lleure i cultura,41.304718,2.001384,"(41.304718, 2.001384)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=3905,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Forns i Pastisseries Núria - 1,"carrer mare de déu de montserrat, 36, 08850 Gavà",936621776 660088421,plapanuria1@yahoo.es,,Alimentació (quotidià alimentari),41.3051,2.001171,"(41.3051, 2.001171)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=3923,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
"Talleres Montserrat Gavà, SL","carrer mare de déu de montserrat, 5, 08850 Gavà",936623104 653893634,talleresmontserrat@gmail.com,,Serveis,41.303387,2.002047,"(41.303387, 2.002047)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4227,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
"Pire Telecomunicacions, SL","carrer mare de déu de montserrat, 59, 08850 Gavà",936628726 ,,http://www.pire.es,Serveis,41.305866,2.00077,"(41.305866, 2.00077)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4132,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Perruqueria Centre,"carrer mare de déu de montserrat, 59, 08850 Gavà",936382908 639791181,antonia-a.estilista@hotmail.com,,Serveis,41.305866,2.00077,"(41.305866, 2.00077)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4102,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
PA,"carrer mare de déu de montserrat, 60, 08850 Gavà",936620545 653503842,,,Alimentació (quotidià alimentari),41.306984,2.000338,"(41.306984, 2.000338)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4933,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Forn Martapà,"carrer mare de déu de montserrat, 60, 08850 Gavà",646966702 646966702,forn.martapa@gmail.com,,Alimentació (quotidià alimentari),41.306984,2.000338,"(41.306984, 2.000338)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5124,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
María Carmen Navarret Castellano,"carrer mare de déu de montserrat, 60, 08850 Gavà", ,,,Alimentació (quotidià alimentari),41.306984,2.000338,"(41.306984, 2.000338)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5363,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Rentat Expres,"carrer mare de déu de montserrat, 69, 08850 Gavà", 639230743,,,Serveis,41.30617,2.000619,"(41.30617, 2.000619)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4147,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Gimnasio Kyodai,"carrer mare de déu de montserrat, 70-72, 08850 Gavà",936382992 680643294,,,Serveis,41.307247,2.00017,"(41.307247, 2.00017)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4306,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Serigrafia y Rotulaciones Pugès,"carrer mare de déu de montserrat, 77, 08850 Gavà",936381607 665813386,,,Serveis,41.306503,2.000459,"(41.306503, 2.000459)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4204,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Condis Supermercats 0603,"carrer mare de déu de montserrat, 84, 08850 Gavà",936621390 ,,,Alimentació (quotidià alimentari),41.307613,1.999987,"(41.307613, 1.999987)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5119,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Full Image Informàtica,"carrer mare de déu de montserrat, 87, 08850 Gavà",936621995 636976880,,http://www.fullimage.net,Serveis,41.307117,2.000155,"(41.307117, 2.000155)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=3936,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Perruqueria Figueras - Alarcón,"carrer mare de déu de montserrat, 87, 08850 Gavà",936628501 607334075,estivi1970@hotmail.com,,Serveis,41.307117,2.000155,"(41.307117, 2.000155)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=3906,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
La Casa de los Arreglos,"carrer mare de déu de montserrat, 87, 08850 Gavà",936335998 670627455,,,Equipament de la persona,41.307117,2.000155,"(41.307117, 2.000155)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4932,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
