CODI_DIVISIO_TERRITORIAL;TIPUS_VEHICLE;CODI_TIPUS_VEHICLE;ANTIGUETAT;POTENCIA_FISCAL;CILINDRADA;PLACES;CARREGA_UTIL;MARCA;NRE_VEHICLES
D-05;Camió;FURGONETA MIXTA         ;  16;0;;0;1041;Ford;1
D-05;Camió;FURGONETA MIXTA         ;  17;0;;0;545;Renault;1
D-05;Camió;FURGONETA MIXTA         ;  17;0;;0;625;Seat;1
D-05;Camió;FURGONETA MIXTA         ;  19;0;;0;655;Nissan;1
D-05;Camió;FURGONETA MIXTA         ;  19;0;;0;665;Nissan;1
D-05;Camió;FURGONETA MIXTA         ;  20;0;;0;735;Nissan;1
D-05;Camió;FURGONETA MIXTA         ;  21;0;;0;575;Citroen;1
D-05;Camió;FURGONETA MIXTA         ;  21;0;;0;963;Ford;1
D-05;Camió;FURGONETA MIXTA         ;  23;0;;0;575;Renault;1
D-05;Camió;FURGONETA MIXTA         ;  24;0;;0;575;Citroen;1
D-05;Camió;VEHIC. MIXTO            ;;0;;0;621;Peugeot;1
D-05;Camió;VEHIC. MIXTO            ;;0;;0;630;Renault;1
D-05;Camió;VEHIC. MIXTO            ;;0;;0;634;Peugeot;1
D-05;Camió;VEHIC. MIXTO            ;   6;0;;0;544;Kia;1
D-05;Camió;VEHIC. MIXTO            ;   6;0;;0;574;Volkswagen;1
D-05;Camió;VEHIC. MIXTO            ;   7;0;;0;654;Renault;1
D-05;Camió;VEHIC. MIXTO            ;   7;0;;0;769;Citroen;1
D-05;Camió;VEHIC. MIXTO            ;   8;0;;0;480;Chrysler;1
D-05;Camió;VEHIC. MIXTO            ;   8;0;;0;559;Kia;1
D-05;Camió;VEHIC. MIXTO            ;   8;0;;0;660;Hyundai;1
D-05;Camió;VEHIC. MIXTO            ;   9;0;;0;475;Citroen;1
D-05;Camió;VEHIC. MIXTO            ;   9;0;;0;555;Fiat;1
D-05;Camió;VEHIC. MIXTO            ;   9;0;;0;722;Citroen;1
D-05;Camió;VEHIC. MIXTO            ;  10;0;;0;609;Citroen;1
D-03;Turisme;TURISMO                 ;  15;12;;0;0;Opel;2
D-03;Turisme;TURISMO                 ;  15;12;;0;0;Peugeot;3
D-03;Turisme;TURISMO                 ;  15;12;;0;0;Renault;4
D-03;Turisme;TURISMO                 ;  15;12;;0;0;Skoda;4
D-03;Turisme;TURISMO                 ;  15;12;;0;0;Toyota;1
D-03;Turisme;TURISMO                 ;  15;12;;0;0;Volkswagen;4
D-03;Turisme;TURISMO                 ;  15;13;;0;0;Honda;1
D-03;Turisme;TURISMO                 ;  15;13;;0;0;Peugeot;2
D-03;Turisme;TURISMO                 ;  15;13;;0;0;Volvo;1
D-03;Turisme;TURISMO                 ;  15;14;;0;0;Renault;2
D-03;Turisme;TURISMO                 ;  16;8;;0;0;Nissan;2
D-03;Turisme;TURISMO                 ;  16;9;;0;0;Citroen;3
D-03;Turisme;TURISMO                 ;  16;9;;0;0;Fiat;2
D-03;Turisme;TURISMO                 ;  16;10;;0;0;Ford;1
D-03;Turisme;TURISMO                 ;  16;10;;0;0;Lancia;1
D-03;Turisme;TURISMO                 ;  16;10;;0;0;Opel;2
D-03;Turisme;TURISMO                 ;  16;10;;0;0;Renault;2
D-03;Turisme;TURISMO                 ;  16;10;;0;0;Skoda;1
D-03;Turisme;TURISMO                 ;  16;10;;0;0;Volkswagen;2
D-03;Turisme;TURISMO                 ;  16;11;;0;0;Citroen;2
D-03;Turisme;TURISMO                 ;  16;11;;0;0;Daewoo;1
D-03;Turisme;TURISMO                 ;  16;11;;0;0;Honda;4
D-03;Turisme;TURISMO                 ;  16;11;;0;0;Mitsubishi;1
D-03;Turisme;TURISMO                 ;  16;11;;0;0;Peugeot;1
D-03;Turisme;TURISMO                 ;  16;11;;0;0;Volkswagen;2
D-03;Turisme;TURISMO                 ;  16;12;;0;0;Citroen;1
D-03;Turisme;TURISMO                 ;  16;12;;0;0;Seat;10
D-03;Turisme;TURISMO                 ;  16;12;;0;0;Volvo;1
D-03;Turisme;TURISMO                 ;  16;13;;0;0;Daewoo;1
D-03;Turisme;TURISMO                 ;  16;13;;0;0;Ford;1
D-03;Turisme;TURISMO                 ;  16;13;;0;0;Nissan;1
D-03;Turisme;TURISMO                 ;  16;13;;0;0;Opel;4
D-03;Turisme;TURISMO                 ;  16;13;;0;0;Peugeot;2
D-03;Turisme;TURISMO                 ;  16;13;;0;0;Renault;1
D-03;Turisme;TURISMO                 ;  16;15;;0;0;Jeep;1
D-03;Turisme;TURISMO                 ;  17;9;;0;0;Citroen;1
D-03;Turisme;TURISMO                 ;  17;9;;0;0;Renault;1
D-03;Turisme;TURISMO                 ;  17;10;;0;0;Ford;2
D-03;Turisme;TURISMO                 ;  17;10;;0;0;Peugeot;1
D-03;Turisme;TURISMO                 ;  17;10;;0;0;Volkswagen;1
D-03;Turisme;TURISMO                 ;  17;11;;0;0;Citroen;2
D-03;Turisme;TURISMO                 ;  17;11;;0;0;Honda;2
D-03;Turisme;TURISMO                 ;  17;11;;0;0;Seat;2
D-03;Turisme;TURISMO                 ;  17;12;;0;0;Audi;3
D-03;Turisme;TURISMO                 ;  17;12;;0;0;Ford;2
D-03;Turisme;TURISMO                 ;  17;12;;0;0;Hyundai;1
D-03;Turisme;TURISMO                 ;  17;12;;0;0;Opel;1
D-03;Turisme;TURISMO                 ;  17;12;;0;0;Seat;5
D-03;Turisme;TURISMO                 ;  17;13;;0;0;Ford;1
D-03;Turisme;TURISMO                 ;  17;13;;0;0;Volkswagen;1
D-03;Turisme;TURISMO                 ;  17;16;;0;0;Volvo;1
D-03;Turisme;TURISMO                 ;  18;9;;0;0;Ford;1
D-03;Turisme;TURISMO                 ;  18;9;;0;0;Lancia;1
D-03;Turisme;TURISMO                 ;  18;9;;0;0;Opel;1
D-03;Turisme;TURISMO                 ;  18;9;;0;0;Peugeot;1
D-03;Turisme;TURISMO                 ;  18;9;;0;0;Volkswagen;1
D-03;Turisme;TURISMO                 ;  18;11;;0;0;Citroen;1
D-03;Turisme;TURISMO                 ;  18;11;;0;0;Seat;2
D-03;Turisme;TURISMO                 ;  18;12;;0;0;Ford;1
D-03;Turisme;TURISMO                 ;  18;12;;0;0;Renault;3
D-03;Turisme;TURISMO                 ;  18;13;;0;0;Honda;1
D-03;Turisme;TURISMO                 ;  18;13;;0;0;Seat;1
D-03;Turisme;TURISMO                 ;  18;13;;0;0;Volvo;1
D-03;Turisme;TURISMO                 ;  18;16;;0;0;Lancia;1
D-03;Turisme;TURISMO                 ;  18;21;;0;0;Chrysler;1
D-03;Turisme;TURISMO                 ;  19;9;;0;0;Opel;1
D-03;Turisme;TURISMO                 ;  19;9;;0;0;Renault;1
D-03;Turisme;TURISMO                 ;  19;10;;0;0;Peugeot;1
D-03;Turisme;TURISMO                 ;  19;11;;0;0;Citroen;1
D-03;Turisme;TURISMO                 ;  19;11;;0;0;Honda;1
D-03;Turisme;TURISMO                 ;  19;11;;0;0;Opel;2
D-03;Turisme;TURISMO                 ;  19;11;;0;0;Seat;1
D-03;Turisme;TURISMO                 ;  19;12;;0;0;Ford;1
D-03;Turisme;TURISMO                 ;  19;12;;0;0;Opel;1
D-05;Camió;VEHIC. MIXTO            ;  11;0;;0;609;Citroen;1
D-05;Camió;VEHIC. MIXTO            ;  11;0;;0;1177;Renault;1
D-05;Camió;VEHIC. MIXTO            ;  12;0;;0;676;Fiat;1
D-05;Camió;VEHIC. VIVIENDA         ;;0;;0;1650;Fiat;1
D-05;Camió;VEHICULO MIXTO ADAPTABLE;;0;;0;395;Renault;1
D-05;Camió;VEHICULO MIXTO ADAPTABLE;;0;;0;506;Ford;1
D-05;Camió;VEHICULO MIXTO ADAPTABLE;;0;;0;535;Renault;1
D-05;Camió;VEHICULO MIXTO ADAPTABLE;;0;;0;545;Renault;1
D-05;Camió;VEHICULO MIXTO ADAPTABLE;;0;;0;580;Renault;1
D-05;Camió;VEHICULO MIXTO ADAPTABLE;;0;;0;610;Peugeot;1
D-05;Camió;VEHICULO MIXTO ADAPTABLE;;0;;0;625;Seat;2
D-05;Camió;VEHICULO MIXTO ADAPTABLE;;0;;0;810;Citroen;1
D-05;Camió;VEHICULO MIXTO ADAPTABLE;;0;;0;1472;Mercedes benz;1
D-05;Camió;VEHICULO MIXTO ADAPTABLE;   3;0;;0;621;Peugeot;1
D-05;Camió;VEHICULO MIXTO ADAPTABLE;   3;0;;0;637;Volkswagen;1
D-05;Camió;VEHICULO MIXTO ADAPTABLE;   4;0;;0;636;Citroen;1
D-05;Camió;VEHICULO MIXTO ADAPTABLE;   5;0;;0;665;Fiat;1
D-05;Camió;VEHICULO MIXTO ADAPTABLE;   6;0;;0;621;Peugeot;1
D-05;Camió;VEHICULO MIXTO ADAPTABLE;   7;0;;0;458;Fiat;1
D-05;Camió;VEHICULO MIXTO ADAPTABLE;   7;0;;0;525;Renault;2
D-05;Camió;VEHICULO MIXTO ADAPTABLE;   7;0;;0;559;Kia;2
D-05;Camió;VEHICULO MIXTO ADAPTABLE;   7;0;;0;722;Citroen;1
D-05;Camió;VEHICULO MIXTO ADAPTABLE;  10;0;;0;475;Citroen;1
D-05;Camió;VEHICULO MIXTO ADAPTABLE;  10;0;;0;622;Opel;1
D-05;Camió;VEHICULO MIXTO ADAPTABLE;  11;0;;0;535;Renault;1
D-05;Camió;VEHICULO MIXTO ADAPTABLE;  11;0;;0;622;Opel;1
D-05;Camió;VEHICULO MIXTO ADAPTABLE;  11;0;;0;625;Seat;1
D-05;Camió;VEHICULO MIXTO ADAPTABLE;  11;0;;0;800;Mercedes benz;1
D-05;Camió;VEHICULO MIXTO ADAPTABLE;  13;0;;0;560;Citroen;1
D-05;Camió;VEHICULO MIXTO ADAPTABLE;  13;0;;0;655;Citroen;1
D-05;Camió;VEHICULO MIXTO ADAPTABLE;  13;0;;0;769;Fiat;1
D-05;Camió;VEHICULO MIXTO ADAPTABLE;  14;0;;0;520;Citroen;1
D-05;Camió;VEHICULO MIXTO ADAPTABLE;  14;0;;0;595;Seat;2
D-05;Camió;VEHICULO MIXTO ADAPTABLE;  14;0;;0;649;Peugeot;1
D-05;Camió;VEHICULO MIXTO ADAPTABLE;  14;0;;0;670;Nissan;1
D-05;Camió;VEHICULO MIXTO ADAPTABLE;  14;0;;0;742;Ford;1
D-05;Camió;VEHICULO MIXTO ADAPTABLE;  14;0;;0;848;Ford;1
D-05;Camió;VEHICULO MIXTO ADAPTABLE;  15;0;;0;560;Citroen;1
D-05;Camió;VEHICULO MIXTO ADAPTABLE;  15;0;;0;670;Nissan;1
D-05;Camió;VEHICULO MIXTO ADAPTABLE;  16;0;;0;520;Citroen;1
D-05;Camió;VEHICULO MIXTO ADAPTABLE;  16;0;;0;655;Citroen;2
D-05;Camió;VEHICULO MIXTO ADAPTABLE;  16;0;;0;655;Peugeot;1
D-05;Camió;VEHICULO MIXTO ADAPTABLE;  18;0;;0;825;Ford;1
D-05;Camió;VEHICULO MIXTO ADAPTABLE;  20;0;;0;1660;Nissan;1
D-05;Motocicletes i Altres vehicles;CICL. 2 RUEDAS          ;;0;<75;0;0;;1
D-05;Motocicletes i Altres vehicles;CICL. 2 RUEDAS          ;;0;<75;0;0;Honda;4
D-05;Motocicletes i Altres vehicles;CICL. 2 RUEDAS          ;   3;0;<75;0;0;;1
D-05;Motocicletes i Altres vehicles;CICL. 2 RUEDAS          ;   3;0;<75;0;0;Daelim;1
D-05;Motocicletes i Altres vehicles;CICL. 2 RUEDAS          ;   4;0;<75;0;0;Aprilia;1
D-05;Motocicletes i Altres vehicles;CICL. 2 RUEDAS          ;   4;0;<75;0;0;Kymco;1
D-05;Motocicletes i Altres vehicles;CICL. 2 RUEDAS          ;   4;0;<75;0;0;Mobylette;1
D-05;Motocicletes i Altres vehicles;CICL. 2 RUEDAS          ;   4;0;<75;0;0;Peugeot;1
D-05;Motocicletes i Altres vehicles;CICL. 2 RUEDAS          ;   5;0;<75;0;0;Daelim;1
D-05;Motocicletes i Altres vehicles;CICL. 2 RUEDAS          ;   6;0;<75;0;0;Aprilia;2
D-05;Motocicletes i Altres vehicles;CICL. 2 RUEDAS          ;   6;0;<75;0;0;Derbi;1
D-05;Motocicletes i Altres vehicles;CICL. 2 RUEDAS          ;   8;0;<75;0;0;Rieju;2
D-05;Motocicletes i Altres vehicles;CICL. 2 RUEDAS          ;   8;0;<75;0;0;Suzuki;1
D-05;Motocicletes i Altres vehicles;CICL. 2 RUEDAS          ;   9;0;<75;0;0;Daelim;1
D-05;Motocicletes i Altres vehicles;CICL. 2 RUEDAS          ;  10;0;<75;0;0;Vespa;1
D-05;Motocicletes i Altres vehicles;CICL. 2 RUEDAS          ;  11;0;<75;0;0;Honda;2
D-05;Motocicletes i Altres vehicles;CICL. 2 RUEDAS          ;  12;0;<75;0;0;Derbi;4
D-05;Motocicletes i Altres vehicles;CICL. 2 RUEDAS          ;  12;0;<75;0;0;Gac;1
D-05;Motocicletes i Altres vehicles;CICL. 2 RUEDAS          ;  12;0;<75;0;0;Honda;2
D-05;Motocicletes i Altres vehicles;CICL. 2 RUEDAS          ;  13;0;<75;0;0;Aprilia;1
D-05;Motocicletes i Altres vehicles;CICLOMOTOR DE 2 RUEDAS  ;;0;NO CONSTA;0;0;Piaggio;1
D-05;Motocicletes i Altres vehicles;CICLOMOTOR DE 2 RUEDAS  ;   5;0;NO CONSTA;0;0;;1
D-05;Motocicletes i Altres vehicles;CICLOMOTOR DOS RUEDAS   ;   5;0;<75;0;0;Peugeot;1
D-05;Motocicletes i Altres vehicles;CICLOMOTOR DOS RUEDAS   ;   7;0;<75;0;0;Aprilia;1
D-05;Motocicletes i Altres vehicles;CICLOMOTOR DOS RUEDAS   ;   8;0;<75;0;0;Derbi;1
D-03;Turisme;TURISMO                 ;  19;12;;0;0;Volkswagen;1
D-03;Turisme;TURISMO                 ;  19;15;;0;0;Audi;1
D-03;Turisme;TURISMO                 ;  19;15;;0;0;Bmw;1
D-03;Turisme;TURISMO                 ;  19;20;;0;0;Mercedes benz;1
D-03;Turisme;TURISMO                 ;  20;10;;0;0;Ford;1
D-03;Turisme;TURISMO                 ;  20;12;;0;0;Bmw;1
D-03;Turisme;TURISMO                 ;  20;12;;0;0;Citroen;1
D-03;Turisme;TURISMO                 ;  20;13;;0;0;Peugeot;1
D-03;Turisme;TURISMO                 ;  20;13;;0;0;Toyota;1
D-03;Turisme;TURISMO                 ;  20;13;;0;0;Volkswagen;3
D-03;Turisme;TURISMO                 ;  21;10;;0;0;Citroen;1
D-03;Turisme;TURISMO                 ;  21;10;;0;0;Fiat;1
D-03;Turisme;TURISMO                 ;  21;10;;0;0;Renault;2
D-03;Turisme;TURISMO                 ;  21;12;;0;0;Volkswagen;1
D-03;Turisme;TURISMO                 ;  21;19;;0;0;Volkswagen;1
D-03;Turisme;TURISMO                 ;  22;9;;0;0;Ford;1
D-03;Turisme;TURISMO                 ;  22;12;;0;0;Volkswagen;4
D-03;Turisme;TURISMO                 ;  22;15;;0;0;Audi;1
D-03;Turisme;TURISMO                 ;  23;10;;0;0;Renault;1
D-03;Turisme;TURISMO                 ;  24;9;;0;0;Seat;1
D-03;Turisme;TURISMO                 ;  24;10;;0;0;Renault;2
D-03;Turisme;TURISMO                 ;  24;13;;0;0;Renault;1
D-03;Turisme;TURISMO                 ;  25;9;;0;0;Fiat;1
D-03;Turisme;TURISMO                 ;  25;9;;0;0;Renault;1
D-03;Turisme;TURISMO                 ;  25;9;;0;0;Seat;1
D-03;Turisme;TURISMO                 ;  26;10;;0;0;Ford;1
D-03;Turisme;TURISMO                 ;  26;11;;0;0;Ford;1
D-03;Turisme;TURISMO                 ;  26;13;;0;0;Ford;1
D-03;Turisme;TURISMO                 ;  26;13;;0;0;Opel;1
D-03;Turisme;TURISMO                 ;  26;13;;0;0;Renault;1
D-03;Turisme;TURISMO                 ;  27;11;;0;0;Seat;1
D-03;Turisme;TURISMO                 ;  27;12;;0;0;Renault;1
D-03;Turisme;TURISMO                 ;  27;15;;0;0;Bmw;1
D-03;Turisme;TURISMO                 ;  29;9;;0;0;Renault;1
D-03;Turisme;TURISMO                 ;  30;8;;0;0;Seat;2
D-03;Turisme;TURISMO                 ;  34;8;;0;0;Renault;2
D-03;Turisme;TURISMO                 ;  38;7;;0;0;;2
D-03;Turisme;TURISMO                 ;  40;7;;0;0;Seat;2
D-03;Turisme;TURISMO                 ;  44;7;;0;0;Seat;2
D-04;Camió;CAMION                  ;;0;;0;1025;Citroen;1
D-04;Camió;CAMION                  ;;0;;0;17500;Renault;1
D-04;Camió;CAMION                  ;   0;0;;0;736;Ford;1
D-04;Camió;CAMION                  ;   1;0;;0;547;Fiat;1
D-04;Camió;CAMION                  ;   2;0;;0;748;Citroen;2
D-04;Camió;CAMION                  ;   3;0;;0;895;Iveco;1
D-04;Camió;CAMION                  ;   4;0;;0;1035;Ford;1
D-04;Camió;CAMION                  ;   4;0;;0;1455;Mercedes benz;1
D-04;Camió;CAMION                  ;   4;0;;0;3500;Renault;1
D-04;Camió;CAMION                  ;   4;0;;0;6665;Renault;1
D-04;Camió;CAMION                  ;   5;0;;0;625;Nissan;1
D-04;Camió;CAMION                  ;   5;0;;0;913;Peugeot;1
D-04;Camió;CAMION                  ;   5;0;;0;2040;Nissan;1
D-04;Camió;CAMION                  ;   6;0;;0;429;Ford;1
D-04;Camió;CAMION                  ;   6;0;;0;565;Citroen;1
D-04;Camió;CAMION                  ;   6;0;;0;742;Kia;1
D-04;Camió;CAMION                  ;   6;0;;0;760;Piaggio;1
D-04;Camió;CAMION                  ;   6;0;;0;840;Iveco;2
D-04;Camió;CAMION                  ;   6;0;;0;920;Iveco;1
D-04;Camió;CAMION                  ;   7;0;;0;440;Nissan;1
D-04;Camió;CAMION                  ;   7;0;;0;524;Citroen;1
D-04;Camió;CAMION                  ;   7;0;;0;545;Citroen;3
D-04;Camió;CAMION                  ;   7;0;;0;559;Kia;1
D-04;Camió;CAMION                  ;   7;0;;0;611;Peugeot;1
D-04;Camió;CAMION                  ;   7;0;;0;845;Seat;1
D-04;Camió;CAMION                  ;   7;0;;0;993;Peugeot;1
D-04;Camió;CAMION                  ;   7;0;;0;1044;Nissan;1
D-04;Camió;CAMION                  ;   7;0;;0;1509;Kia;1
D-04;Camió;CAMION                  ;   7;0;;0;2430;Renault;1
D-04;Camió;CAMION                  ;   8;0;;0;524;Citroen;1
D-04;Camió;CAMION                  ;   8;0;;0;640;Iveco;1
D-04;Camió;CAMION                  ;   8;0;;0;653;;1
D-04;Camió;CAMION                  ;   8;0;;0;2545;Iveco;1
D-04;Camió;CAMION                  ;   9;0;;0;981;Ford;1
D-04;Camió;CAMION                  ;   9;0;;0;1600;Iveco;1
D-04;Camió;CAMION                  ;   9;0;;0;3500;Renault;1
D-05;Motocicletes i Altres vehicles;CICLOMOTOR DOS RUEDAS   ;   8;0;<75;0;0;Piaggio;1
D-05;Motocicletes i Altres vehicles;CICLOMOTOR DOS RUEDAS   ;   9;0;<75;0;0;Yamaha;1
D-05;Motocicletes i Altres vehicles;CICLOMOTOR DOS RUEDAS   ;  13;0;<75;0;0;Derbi;5
D-05;Motocicletes i Altres vehicles;CICLOMOTOR DOS RUEDAS   ;  13;0;<75;0;0;Honda;5
D-05;Motocicletes i Altres vehicles;CICLOMOTOR DOS RUEDAS   ;  13;0;<75;0;0;Hyosung;1
D-05;Motocicletes i Altres vehicles;CICLOMOTOR DOS RUEDAS   ;  13;0;<75;0;0;Mobylette;1
D-05;Motocicletes i Altres vehicles;CICLOMOTOR DOS RUEDAS   ;  13;0;<75;0;0;Peugeot;1
D-05;Motocicletes i Altres vehicles;CICLOMOTOR DOS RUEDAS   ;  14;0;<75;0;0;Honda;3
D-05;Motocicletes i Altres vehicles;CICLOMOTOR DOS RUEDAS   ;  14;0;<75;0;0;Rieju;1
D-05;Motocicletes i Altres vehicles;CICLOMOTOR DOS RUEDAS   ;  14;0;<75;0;0;Yamaha;2
D-05;Motocicletes i Altres vehicles;CUATRICICLO LIGERO      ;   1;0;<75;0;0;Kymco;1
D-05;Motocicletes i Altres vehicles;CUATRICICLO LIGERO      ;   6;0;<75;0;0;Aixam;1
D-05;Motocicletes i Altres vehicles;CUATRICICLO LIGERO      ;   6;0;<75;0;0;Piaggio;1
D-05;Motocicletes i Altres vehicles;MOTOCICL.2 RUEDAS S.SID.;   2;0; 301-500;0;0;Yamaha;1
D-05;Motocicletes i Altres vehicles;MOTOCICL.2 RUEDAS S.SID.;   2;0; 75-125;0;0;;2
D-05;Motocicletes i Altres vehicles;MOTOCICL.2 RUEDAS S.SID.;   3;0; 251-300;0;0;Honda;1
D-05;Motocicletes i Altres vehicles;MOTOCICL.2 RUEDAS S.SID.;   5;0; 301-500;0;0;Yamaha;1
D-05;Motocicletes i Altres vehicles;MOTOCICL.2 RUEDAS S.SID.;   5;0; 75-125;0;0;Piaggio;1
D-05;Motocicletes i Altres vehicles;MOTOCICL.2 RUEDAS S.SID.;   5;0;>750;0;0;Suzuki;1
D-05;Motocicletes i Altres vehicles;MOTOCICL.2 RUEDAS S.SID.;   6;0; 301-500;0;0;Suzuki;2
D-05;Motocicletes i Altres vehicles;MOTOCICL.2 RUEDAS S.SID.;   6;0; 75-125;0;0;Suzuki;1
D-05;Motocicletes i Altres vehicles;MOTOCICL.2 RUEDAS S.SID.;   6;0; 75-125;0;0;Yamaha;1
D-05;Motocicletes i Altres vehicles;MOTOCICL.2 RUEDAS S.SID.;   6;0;>750;0;0;Suzuki;1
D-05;Motocicletes i Altres vehicles;MOTOCICL.2 RUEDAS S.SID.;   7;0; 75-125;0;0;Daelim;2
D-05;Motocicletes i Altres vehicles;MOTOCICL.2 RUEDAS S.SID.;   7;0; 75-125;0;0;Piaggio;2
D-05;Motocicletes i Altres vehicles;MOTOCICL.2 RUEDAS S.SID.;   7;0; 75-125;0;0;Yamaha;1
D-05;Motocicletes i Altres vehicles;MOTOCICL.2 RUEDAS S.SID.;   7;0;>750;0;0;Honda;1
D-05;Motocicletes i Altres vehicles;MOTOCICL.2 RUEDAS S.SID.;  13;0; 210-250;0;0;Suzuki;1
D-05;Motocicletes i Altres vehicles;MOTOCICL.2 RUEDAS S.SID.;  13;0; 501-750;0;0;Bmw;1
D-05;Motocicletes i Altres vehicles;MOTOCICL.2 RUEDAS S.SID.;  13;0;>750;0;0;Ducati;1
D-05;Motocicletes i Altres vehicles;MOTOCICL.2 RUEDAS S.SID.;  14;0; 126-200;0;0;Honda;1
D-05;Motocicletes i Altres vehicles;MOTOCICL.2 RUEDAS S.SID.;  15;0; 210-250;0;0;Suzuki;1
D-05;Motocicletes i Altres vehicles;MOTOCICL.2 RUEDAS S.SID.;  15;0; 75-125;0;0;Daelim;1
D-05;Motocicletes i Altres vehicles;MOTOCICL.2 RUEDAS S.SID.;  17;0; 75-125;0;0;Honda;1
D-05;Motocicletes i Altres vehicles;MOTOCICL.2 RUEDAS S.SID.;  21;0; 501-750;0;0;Honda;1
D-05;Motocicletes i Altres vehicles;MOTOCICL.2 RUEDAS S.SID.;  21;0;<75;0;0;Honda;1
D-05;Motocicletes i Altres vehicles;MOTOCICL.2 RUEDAS S.SID.;  22;0; 501-750;0;0;Honda;1
D-05;Motocicletes i Altres vehicles;MOTOCICL.2 RUEDAS S.SID.;  22;0;<75;0;0;Honda;2
D-05;Motocicletes i Altres vehicles;MOTOCICL.2 RUEDAS S.SID.;  23;0; 210-250;0;0;Yamaha;1
D-05;Motocicletes i Altres vehicles;MOTOCICL.2 RUEDAS S.SID.;  23;0;<75;0;0;Yamaha;1
D-05;Motocicletes i Altres vehicles;MOTOCICL.2 RUEDAS S.SID.;  24;0; 75-125;0;0;Vespa;1
D-05;Motocicletes i Altres vehicles;MOTOCICL.2 RUEDAS S.SID.;  26;0; 75-125;0;0;Vespa;1
D-05;Motocicletes i Altres vehicles;MOTOCICL.2 RUEDAS S.SID.;  26;0;<75;0;0;Yamaha;1
D-05;Motocicletes i Altres vehicles;MOTOCICL.2 RUEDAS S.SID.;  38;0;<75;0;0;;1
D-05;Motocicletes i Altres vehicles;MOTOCICL.2 RUEDAS S.SID.;  50;0; 126-200;0;0;Montesa;1
D-05;Motocicletes i Altres vehicles;MOTOCICL.2 RUEDAS S.SID.;  52;0; 75-125;0;0;Vespa;1
D-05;Motocicletes i Altres vehicles;MOTOCICLETA             ;;0; 210-250;0;0;Honda;2
D-05;Motocicletes i Altres vehicles;MOTOCICLETA             ;;0; 210-250;0;0;Kawasaki;1
D-05;Motocicletes i Altres vehicles;MOTOCICLETA             ;;0; 301-500;0;0;Kawasaki;1
D-05;Motocicletes i Altres vehicles;MOTOCICLETA             ;;0; 501-750;0;0;Kawasaki;2
D-05;Motocicletes i Altres vehicles;MOTOCICLETA             ;;0; 75-125;0;0;Suzuki;1
D-05;Motocicletes i Altres vehicles;MOTOCICLETA             ;   0;0; 126-200;0;0;Suzuki;1
D-05;Motocicletes i Altres vehicles;MOTOCICLETA             ;   0;0; 75-125;0;0;Honda;4
D-05;Motocicletes i Altres vehicles;MOTOCICLETA             ;   0;0; 75-125;0;0;Kymco;1
D-05;Motocicletes i Altres vehicles;MOTOCICLETA             ;   0;0; 75-125;0;0;Yamaha;1
D-05;Motocicletes i Altres vehicles;MOTOCICLETA             ;   0;0;<75;0;0;Kymco;1
D-05;Motocicletes i Altres vehicles;MOTOCICLETA             ;   1;0; 75-125;0;0;Honda;1
D-05;Motocicletes i Altres vehicles;MOTOCICLETA             ;   2;0; 75-125;0;0;;1
D-05;Motocicletes i Altres vehicles;MOTOCICLETA             ;   2;0; 75-125;0;0;Piaggio;1
D-04;Camió;CAMION                  ;  -1;0;;0;879;Citroen;1
D-04;Camió;CAMION                  ;  10;0;;0;465;Nissan;1
D-04;Camió;CAMION                  ;  10;0;;0;855;Nissan;1
D-04;Camió;CAMION                  ;  10;0;;0;1300;Mercedes benz;1
D-04;Camió;CAMION                  ;  10;0;;0;1595;Iveco;1
D-04;Camió;CAMION                  ;  11;0;;0;1145;Citroen;1
D-04;Camió;CAMION                  ;  11;0;;0;1300;Mercedes benz;1
D-04;Camió;CAMION                  ;  12;0;;0;575;Mercedes benz;1
D-04;Camió;CAMION                  ;  12;0;;0;740;Renault;1
D-04;Camió;CAMION                  ;  12;0;;0;765;Nissan;1
D-04;Camió;CAMION                  ;  12;0;;0;805;Mercedes benz;1
D-04;Camió;CAMION                  ;  12;0;;0;1090;Iveco;1
D-04;Camió;CAMION                  ;  12;0;;0;1410;Iveco;1
D-04;Camió;CAMION                  ;  12;0;;0;1420;Mercedes benz;1
D-04;Camió;CAMION                  ;  12;0;;0;1540;Citroen;1
D-04;Camió;CAMION                  ;  12;0;;0;3215;Nissan;1
D-04;Camió;CAMION                  ;  12;0;;0;6150;Renault;1
