Org_,Fun_,Eco_,Descripció,Crèdits_inicials,Modificacions_de_crèdit,Crèdits_totals_consignats,Disposicions_o_compromisos,F__Despesa_compromesa_respecte_e,Obligacions_reconegudes,F__Obligacions_reconegudes_respe,Pagaments_fets,F__Pagaments_fets_respecte_les_o,FID,Desc_Org
14,320,6250000,EDUCACIÓ MOBILIARI,0,0.01,0.01,0,,0,,0,,1043,Serveis a les Persones
14,323J,2279900,EDUCACIÓ EXTERNALITZACIÓ ELS PICAROLS,367434.51,0,367434.51,172339.43,,172339.43,,172339.43,,1044,Serveis a les Persones
13,454,2100300,CAMINS RURALS,3000,0,3000,116.26,,116.26,,116.26,,1045,Brigada
09,311R,4890000,CONVENI CREU ROJA,4200,0,4200,0,,0,,0,,1046,Benestar Social
10,170,1200100,BÀSIQUES A2 ADM. GNAL. MEDI AMBIENT,12906.52,129.07,13035.59,6517.79,,6517.79,,6517.79,,1047,Medi Ambient
09,327I,1310000,LABORAL TEMPORAL IMMIGRACIÓ,0.01,0,0.01,0,,0,,0,,1048,Benestar Social
11,920,2220000,TELÈFON,90000,0,90000,39092.99,,39092.99,,39092.99,,1049,Noves Tecnologies
09,231L,4890000,CONVENI M DEU LOURDES,0,0,0,0,,0,,0,,1050,Benestar Social
14,320,6290000,EDUCACIÓ ALTRES INVERSIONS,0,0.01,0.01,0,,0,,0,,1051,Serveis a les Persones
09,311S,2269900,ACCIONS RELATIVES SALUT PÚBLICA,12986.11,-630.8,12355.31,4899.25,,4899.25,,1371.46,,1052,Benestar Social
14,326,2020000,EDUCACIÓ DESPESES LOCAL TRIS-TRAS,9286.5,0,9286.5,2294.08,,2294.08,,2294.08,,1053,Serveis a les Persones
13,1532,1200400,BÀSIQUES C2 VIES PÚBLIQUES,25135.74,3496.36,28632.1,10462.85,,10462.85,,10462.85,,1054,Brigada
10,170,1200600,TRIENNIS ADM.GNAL. MEDI AMBIENT,1945.52,417.58,2363.1,1181.63,,1181.63,,1181.63,,1055,Medi Ambient
09,327I,1500000,PRODUCTIVITAT IMMIGRACIÓ,700,0,700,0,,0,,0,,1056,Benestar Social
11,920,2270600,ADEQUACIÓ SISTEMA NACIONAL SEGURETAT,0,7260,7260,0,,0,,0,,1057,Noves Tecnologies
14,323,2210400,EDUCACIÓ VESTUARI CONSERGES,400,0,400,0,,0,,0,,1058,Serveis a les Persones
09,231N,1200500,BÀSIQUES AP NETEJA SS,7678.58,-7124.62,553.96,553.96,,553.96,,553.96,,1059,Benestar Social
14,326,2260200,EDUCACIÓ PUBLICITAT I PROPAGANDA,1000,0,1000,490.05,,490.05,,490.05,,1060,Serveis a les Persones
09,311SA,2269900,ACCIONS RELATIVES SALUT PUBLICA,0,0,0,0,,0,,0,,1061,Benestar Social
13,1532,1200600,TRIENNIS VIES PÚBLIQUES,1751.82,204.09,1955.91,607.92,,607.92,,607.92,,1062,Brigada
09,327I,1500100,PRODUCTIVITAT IMMIGRACIÓ,0.01,0,0.01,0,,0,,0,,1063,Benestar Social
10,170,1210000,COMPLEMENT DESTINACIÓ ADM.GNAL. MEDI AMBIENT,8160.88,81.61,8242.49,4121.25,,4121.25,,4121.25,,1064,Medi Ambient
11,920,4670000,APORTACIÓ LOCALRET,2500,0,2500,2390.9,,2390.9,,2390.9,,1065,Noves Tecnologies
14,323,2269914,EDUCACIO AGENDES ESCOLARS,0,17,17,0,,0,,0,,1066,Serveis a les Persones
09,231N,1200600,TRIENNIS NETEJA SS,783.48,-715.43,68.05,68.05,,68.05,,68.05,,1067,Benestar Social
14,326,2260900,JOVENT ESCOLA D'ESTIU,3000,0,3000,3000,,0,,0,,1068,Serveis a les Persones
13,1532,1210000,COMPLEMENT DESTINACIÓ VIES PÚBLIQUES,13752.76,137.53,13890.29,5430.91,,5430.91,,5430.91,,1069,Brigada
09,311SP,2269900,PROMOCIÓ DE LA SALUT,0,0,0,0,,0,,0,,1070,Benestar Social
09,327I,1510000,GRATIFICACIONS IMMIGRACIÓ,0.01,0,0.01,0,,0,,0,,1071,Benestar Social
10,170,1210100,COMPLEMENT ESPECÍFIC ADM.GNAL. MEDI AMBIENT,9999.24,99.99,10099.23,5049.66,,5049.66,,5049.66,,1072,Medi Ambient
11,920,6260000,EQUIPS TRACTAMENT INFORMACIÓ,0,0.01,0.01,0,,0,,0,,1073,Noves Tecnologies
14,323,4899715,EDUCACIÓ AJUTS MENJADOR PICAROLS,0,5700,5700,0,,0,,0,,1074,Serveis a les Persones
14,326,2269900,EDUCACIÓ DESPESES DIVERSES,1000,0,1000,139.6,,139.6,,139.6,,1075,Serveis a les Persones
09,231N,1210000,COMPLEMENT DESTINACIÓ NETEJA SS,3326.68,-3086.68,240,240,,240,,240,,1076,Benestar Social
09,311V,2269914,DESPESES CAP MANLLEU (ASP),0,306.58,306.58,0,,0,,0,,1077,Benestar Social
09,327I,1600000,SEGURETAT SOCIAL IMMIGRACIÓ,7298.46,533.06,7831.52,2553.88,,2553.88,,2553.88,,1078,Benestar Social
11,920,6400000,PROPIETAT INTEL.LECTUAL: LLICÈNCIES,0,0.01,0.01,0,,0,,0,,1079,Noves Tecnologies
10,170,1300100,HORES EXTRES ADM.GNAL. MEDI AMBIENT,0.01,0,0.01,0,,0,,0,,1080,Medi Ambient
14,323,4899815,EDUCACIÓ AJUTS MENJADOR COLORS,0,18050,18050,2493.75,,2493.75,,2493.75,,1081,Serveis a les Persones
14,326,4670000,CULTURA CONSORCI NORMALITZACIÓ LING.,24000,0,24000,0,,0,,0,,1082,Serveis a les Persones
13,1532,1210100,COMPLEMENT ESPECÍFIC VIES PÚBLIQUES,27907.32,-2490.23,25417.09,13091.74,,13091.74,,13091.74,,1083,Brigada
09,231N,1210100,COMPLEMENT ESPECÍFIC NETEJA SS,6428.88,-5887.78,541.1,541.1,,541.1,,541.1,,1084,Benestar Social
09,327I,2269900,DESPESES PGDM,12000,0,12000,2356.6,,2356.6,,556.6,,1085,Benestar Social
09,312,2269900,DESPESES CAP MANLLEU,750,0,750,0,,0,,0,,1086,Benestar Social
14,326,4890100,EDUCACIÓ CONVENI CASALS GRÀCIA,1800,0,1800,1800,,900,,900,,1087,Serveis a les Persones
14,323,4899900,EDUCACIÓ. AJUTS ESCOLES BRESSOL,0,0,0,0,,0,,0,,1088,Serveis a les Persones
11,920P,6260015,EQUIPS TRACTAMENT INFORMACIO,0,1.07,1.07,0,,0,,0,,1089,Noves Tecnologies
10,170,1500000,PRODUCTIVITAT ADM.GNAL.MEDI AMBIENT,700,0,700,349.98,,349.98,,349.98,,1090,Medi Ambient
13,1532,1300000,BÀSIQUES VIES PÚBLIQUES,41192.9,-4485.64,36707.26,14049.92,,14049.92,,14049.92,,1091,Brigada
09,231N,1300000,BASIQUES NETEJA SS,0,9077.5,9077.5,4526.47,,4526.47,,4526.47,,1092,Benestar Social
09,327I,2269915,DESPESES PGDM,0,95.78,95.78,0,,0,,0,,1093,Benestar Social
09,312,4670000,QUOTA ANUAL CONSORCI HOSP.CATALUNYA,675.16,0,675.16,675.16,,675.16,,675.16,,1094,Benestar Social
12,323,1200300,BÀSIQUES C1 PREESCOLAR,9884.84,98.85,9983.69,4991.91,,4991.91,,4991.91,,1095,Escola Bressol
14,326,4890200,EDUCACIÓ CONVENI LA SALLE,1800,0,1800,1800,,900,,900,,1096,Serveis a les Persones
14,323,4899914,EDUCACIO AJUTS MENJADOR,0,1146.06,1146.06,0,,0,,0,,1097,Serveis a les Persones
10,170,1510000,GRATIFICACIONS,0.01,0,0.01,0,,0,,0,,1098,Medi Ambient
13,1532,1300100,HORES EXTRES VIES PÚBLIQUES,0.01,17137.66,17137.67,572.02,,572.02,,572.02,,1099,Brigada
09,327I,4890200,CONVENI MARES MÓN,2000,0,2000,0,,0,,0,,1100,Benestar Social
09,326C,1200314,BASIQUES C1 DESENVOLUPAMENT COMUNITARI,0,1510.79,1510.79,0,,0,,0,,1101,Benestar Social
09,231N,1300100,HORES EXTRES NETEJA SS,0,0.01,0.01,0,,0,,0,,1102,Benestar Social
12,323,1200500,BÀSIQUES AP PREESCOLAR,7678.58,76.79,7755.37,3877.72,,3877.72,,3877.72,,1103,Escola Bressol
14,323A,1300000,EDUCACIÓ BÀSIQUES PUIG AGUT,7678.58,651.18,8329.76,4163.53,,4163.53,,4163.53,,1104,Serveis a les Persones
14,326,4890300,EDUCACIÓ CONVENI SECCIÓ INSTITUT DE MANLLEU,1800,0,1800,1800,,900,,900,,1105,Serveis a les Persones
10,170,1600000,SEGURETAT SOCIAL ADM.GNAL. MEDI AMBIENT,8714.59,188.25,8902.84,2970.88,,2970.88,,2970.88,,1106,Medi Ambient
09,231N,1300200,ALTRES REMUNERACIONS NETEJA SS,0,10494.59,10494.59,5180.21,,5180.21,,5180.21,,1107,Benestar Social
12,323,1200600,TRIENNIS PREESCOLAR,1719.15,501.88,2221.03,1110.85,,1110.85,,1110.85,,1108,Escola Bressol
13,1532,1300200,ALTRES REMUNERACIONS VIES PÚBLIQUES,82053.8,-24531.18,57522.62,26213.5,,26213.5,,26213.5,,1109,Brigada
09,326C,1210014,COMPLEMENT DESTINACIO DESENVOLUPAMENT COMUNITARI,0,827.84,827.84,0,,0,,0,,1110,Benestar Social
09,327ID,2269900,DESPESES PGDM,0,3000,3000,0,,0,,0,,1111,Benestar Social
14,323A,1300100,EDUCACIÓ HORES EXTRES PUIG AGUT,0.01,0,0.01,0,,0,,0,,1112,Serveis a les Persones
14,326,4890400,EDUCACIÓ CONVENI EL CARME,1800,0,1800,1800,,900,,900,,1113,Serveis a les Persones
10,170,2260200,PUBLICITAT I PROPAGANDA,0.01,0,0.01,0,,0,,0,,1114,Medi Ambient
13,1532,1310000,LABORAL TEMPORAL VIES PÚBLIQUES,42009.97,17775.99,59785.96,35418.77,,35418.77,,35418.77,,1115,Brigada
09,326C,1210114,COMPLEMENT ESPECIFIC DESENVOLUPAMENT COMUNITARI,0,313.7,313.7,0,,0,,0,,1116,Benestar Social
09,231N,1500000,PRODUCTIVITAT NETEJA SS,700,-699.99,0.01,0,,0,,0,,1117,Benestar Social
12,323,1210000,COMPLEMENT DESTINACIÓ PREESCOLAR,10111.22,1410.81,11522.03,5761.07,,5761.07,,5761.07,,1118,Escola Bressol
09,327IP,2269913,PGDM MEDIACIO,0,2726.02,2726.02,0,,0,,0,,1119,Benestar Social
14,323A,1300200,EDUCACIÓ ALTRES REMUNERACIONS PUIG AGUT,10568.88,-148.61,10420.27,5210.22,,5210.22,,5210.22,,1120,Serveis a les Persones
14,326,4890500,EDUCACIÓ CONVENI IES A POUS,1800,0,1800,1800,,900,,900,,1121,Serveis a les Persones
10,170,6250000,MOBILIARI,0,0.01,0.01,0,,0,,0,,1122,Medi Ambient
09,326C,1300000,BÀSIQUES TRIPIJOC,18583.5,4534.89,23118.39,11469.7,,11469.7,,11469.7,,1123,Benestar Social
09,231N,1500100,PRODUCTIVITAT ADM.GNAL.SS,0.01,699.99,700,349.88,,349.88,,349.88,,1124,Benestar Social
12,323,1210100,COMPLEMENT ESPECÍFIC PREESCOLAR,11524.68,115.25,11639.93,5819.94,,5819.94,,5819.94,,1125,Escola Bressol
13,1532,1500000,PRODUCTIVITAT VIES PÚBLIQUES,2800,-700,2100,699.96,,699.96,,699.96,,1126,Brigada
14,326A,2269900,EDUCACIÓ ACTUACIONS,1700,0,1700,0,,0,,0,,1127,Serveis a les Persones
10,321,4899900,TRANSF ESTALVI ENERGETIC ESCOLES,800,0,800,0,,0,,0,,1128,Medi Ambient
12,323,1300000,BÀSIQUES PREESCOLAR,58489.24,16876.13,75365.37,38100.58,,38100.58,,38100.58,,1129,Escola Bressol
09,326C,1300100,HORES EXTRES TRIPIJOC,0.01,0,0.01,0,,0,,0,,1130,Benestar Social
09,231N,1510000,GRATIFICACIONS NETEJA SS,0.01,0,0.01,0,,0,,0,,1131,Benestar Social
09,327N,1200300,BASIQUES C1 IMMIGRACIÓ,0,4548.12,4548.12,4508.83,,4508.83,,4508.83,,1132,Benestar Social
14,323A,1500100,EDUCACIÓ PRODUCTIVITAT PUIG AGUT,700,0,700,349.98,,349.98,,349.98,,1133,Serveis a les Persones
14,326A,4890000,EDUCACIÓ CONVENI PUIG AGUT,1800,0,1800,1800,,900,,900,,1134,Serveis a les Persones
10,321,4899915,TRANF ESTALVI ENERGETIC ESCOLES,0,0,0,0,,0,,0,,1135,Medi Ambient
09,326C,1300200,ALTRES REMUNERACIONS TRIPIJOC,29284.55,-3875.97,25408.58,12704.31,,12704.31,,12704.31,,1136,Benestar Social
12,323,1300100,HORES EXTRES PREESCOLAR,0.01,0,0.01,0,,0,,0,,1137,Escola Bressol
13,1532,1500100,PRODUCTIVITAT VIES PÚBLIQUES,4200,700,4900,1749.9,,1749.9,,1749.9,,1138,Brigada
09,231N,1600000,SEGURETAT SOCIAL ADM.GNAL.SS,5259.1,1569.64,6828.74,2259.72,,2259.72,,2259.72,,1139,Benestar Social
14,326B,2269900,"EDUCACIÓ, ACTIVITATS DIVERSES",0,322.26,322.26,234.61,,234.61,,234.61,,1140,Serveis a les Persones
12,323,1300200,ALTRES REMUNERACIONS PREESCOLAR,99457.35,-13345.28,86112.07,44392.61,,44392.61,,44392.61,,1141,Escola Bressol
13,1532,1510000,GRATIFICACIONS VIES PÚBLIQUES,0.01,0,0.01,0,,0,,0,,1142,Brigada
10,323,2269913,MESURES ESTALVI ENERGETIC,0,54.99,54.99,0,,0,,0,,1143,Medi Ambient
09,326C,1500100,PRODUCTIVITAT TRIPIJOC,1316,0,1316,657.96,,657.96,,657.96,,1144,Benestar Social
09,231P,1500000,PRODUCTIVITAT PROGRAMES,1492.23,-792.23,700,0,,0,,0,,1145,Benestar Social
14,326B,4890000,EDUCACIÓ CONVENI POMPEU FABRA,1800,0,1800,1800,,900,,900,,1146,Serveis a les Persones
12,323,1310000,LABORAL TEMPORAL PREESCOLAR,33045.07,577.46,33622.53,17535,,17535,,17535,,1147,Escola Bressol
14,323A,1600000,EDUCACIÓ SEGURETAT SOCIAL PUIG AGUT,5977.92,57.57,6035.49,2011.88,,2011.88,,2011.88,,1148,Serveis a les Persones
09,327N,1200600,TRIENIS IMMIGRACIÓ,0,332.37,332.37,329.56,,329.56,,329.56,,1149,Benestar Social
13,1532,1600000,SEGURETAT SOCIAL VIES PÚBLIQUES,81403.86,-3724.8,77679.06,22416.57,,22416.57,,22416.57,,1150,Brigada
10,323,2269915,MESURES ESTALVI ENERGETIC,0,0,0,0,,0,,0,,1151,Medi Ambient
09,326C,1600000,SEGURETAT SOCIAL TRIPIJOC,15517.6,202.81,15720.41,5226.64,,5226.64,,5226.64,,1152,Benestar Social
09,231P,1600015,SEGURETAT SOCIAL POBRESA ENERGÈTICA,0,85.59,85.59,0,,0,,0,,1153,Benestar Social
14,326C,2020000,EDUCACIÓ LLOGUER ESCOLA ADULTS,21958.67,0,21958.67,8305.03,,8305.03,,6755.3,,1154,Serveis a les Persones
12,323,1500000,PRODUCTIVITAT PREESCOLAR,1400,0,1400,699.96,,699.96,,699.96,,1155,Escola Bressol
14,323A,2211000,EDUCACIÓ PRODUCTES NETEJA PUIG AGUT,500,0,500,0,,0,,0,,1156,Serveis a les Persones
13,1532,2130000,CONSERV. MAQUINÀRIA I INSTAL.,11000,0,11000,5547.34,,5547.34,,5177.13,,1157,Brigada
10,323,4899915,TRANSF ESTALVI ENERGETIC ESCOLES,0,0,0,0,,0,,0,,1158,Medi Ambient
09,326C,1600014,SEGURETAT SOCIAL DESENVOLUPAMENT COMUNITARI,0,598.91,598.91,0,,0,,0,,1159,Benestar Social
09,327N,1210000,COMPLEMENT DESTINACIÓ IMMIGRACIÓ,0,1964.74,1964.74,1947.83,,1947.83,,1947.83,,1160,Benestar Social
09,231P,2269900,DESPESES PROJECTES,6120,0,6120,3827.44,,3827.44,,3767.44,,1161,Benestar Social
14,326C,2211000,EDUCACIÓ PRODUCTES NETEJA ESCOLA ADULTS,800,0,800,127.95,,127.95,,127.95,,1162,Serveis a les Persones
12,323,1500100,PRODUCTIVITAT PREESCOLAR,4200,4372.7,8572.7,2698.04,,2698.04,,2698.04,,1163,Escola Bressol
13,1532,2140000,CONSERV. MATERIAL TRANSPORT,19000,0,19000,4531.58,,4531.58,,4531.58,,1164,Brigada
10,327,2269900,DESPESES HORTS,3400,0,3400,1002.48,,1002.48,,1002.48,,1165,Medi Ambient
14,323A,2269900,EDUCACIÓ DESPESES DIVERSES PUIG AGUT,300,0,300,76,,76,,76,,1166,Serveis a les Persones
09,326C,2020000,LLOGUER LOCAL TRIPIJOC,6967.34,0,6967.34,3268.74,,2723.95,,2723.95,,1167,Benestar Social
09,231R,2269900,DESPESES RESIDENCIALS,2500,0,2500,0,,0,,0,,1168,Benestar Social
09,327N,1210100,COMPLEMENT ESPECIFIC IMMIGRACIÓ,0,3201.77,3201.77,3174.06,,3174.06,,3174.06,,1169,Benestar Social
14,326C,2260900,EDUCACIÓ ACTIVITATS ADULTS (db),0,8072,8072,0,,0,,0,,1170,Serveis a les Persones
13,1532,2210300,COMBUSTIBLES I CARBURANTS,22000,0,22000,2255.7,,2255.7,,2255.7,,1171,Brigada
10,1621,2270000,RECOLLIDA D'ESCOMBRARIES,353042.63,0,353042.63,353042.63,,117095.4,,87821.55,,1172,Medi Ambient
14,323A,2270000,EDUCACIÓ SERVEI NETEJA PUIG AGUT,98826.36,0,98826.36,41177.65,,41177.65,,41177.65,,1173,Serveis a les Persones
14,326C,2260915,"EDUCACIÓ, ACTIVITATS EDUCATIVES ESCOLA ADULTS (db)",0,7153,7153,4500,,0,,0,,1174,Serveis a les Persones
09,327N,1500000,PRODUCTIVITAT IMMIGRACIÓ,0,0.01,0.01,0,,0,,0,,1175,Benestar Social
10,1721,2269900,DESPESES DIVERSES MEDI AMBIENT,3000,0,3000,375.11,,375.11,,375.11,,1176,Medi Ambient
14,323A,4890100,EDUCACIÓ CONVENI SUBV. PUIG AGUT,4300,0,4300,4300,,2150,,2150,,1177,Serveis a les Persones
14,326C,2269900,EDUCACIÓ DESPESES DIVERSES ESCOLA ADULTS,500,0,500,0,,0,,0,,1178,Serveis a les Persones
09,327N,1600000,SEGURETAT SOCIAL IMMIGRACIÓ,0,3149.73,3149.73,1976.18,,1976.18,,1976.18,,1179,Benestar Social
10,1721,2269909,AMBIENTACIO FIRES,0,212.44,212.44,0,,0,,0,,1180,Medi Ambient
14,323B,1300000,EDUCACIÓ BÀSIQUES POMPEU,7678.58,1608.51,9287.09,4639.88,,4639.88,,4639.88,,1181,Serveis a les Persones
14,326C,4890100,EDUCACIÓ CONVENI ACTIVITATS ESCOLA ADULTS,11000,0,11000,11000,,5500,,5500,,1182,Serveis a les Persones
09,327P,2269915,DESPESES PGDM ABS/24/2012,0,1500,1500,0,,0,,0,,1183,Benestar Social
10,1721,4670000,APORTACIÓ AGÈNCIA ENERGIA OSONA,3100,0,3100,0,,0,,0,,1184,Medi Ambient
14,323B,1300100,EDUCACIÓ HORES EXTRES POMPEU,0.01,67.64,67.65,67.64,,67.64,,67.64,,1185,Serveis a les Persones
14,326D,2269900,EDUCACIÓ ACTIVITAS DIDÀCTIQUES,4000,0,4000,1314.04,,1314.04,,1314.04,,1186,Serveis a les Persones
09,493,2269900,ACTIVITATS CONSUM,6000,0,6000,2396.07,,2396.07,,2396.07,,1187,Benestar Social
10,1721,4899900,TRANSF. CONTROL ATMOSFÈRIC,1500,0,1500,0,,0,,0,,1188,Medi Ambient
14,323B,1300200,EDUCACIÓ ALTRES REMUNERACIONS POMPEU,12638.41,-1013.62,11624.79,5812.47,,5812.47,,5812.47,,1189,Serveis a les Persones
14,326D,4890000,EDUCACIÓ CONVENI 4 VENTS,1800,0,1800,1800,,900,,900,,1190,Serveis a les Persones
10,135,2269900,DESPESES ADF CABRERÈS,0.01,0,0.01,0,,0,,0,,1191,Medi Ambient
10,1721,6220000,ALTRES MEDIAMBIENTALS,0,0.01,0.01,0,,0,,0,,1192,Medi Ambient
14,323B,1500100,EDUCACIÓ PRODUCTIVITAT POMPEU,700,0,700,349.98,,349.98,,349.98,,1193,Serveis a les Persones
10,135,4899900,TRANSF. APORTACIÓ ADF CABRERÈS,500,0,500,0,,0,,0,,1194,Medi Ambient
14,326E,4899000,EDUCACIÓ TRANSF. ESCOLA MÚSICA,93659.85,0,93659.85,93659.85,,93659.85,,65000,,1195,Serveis a les Persones
10,1721,6220010,ESCALA PEIXOS,0,21931.9,21931.9,0,,0,,0,,1196,Medi Ambient
14,323B,1510000,EDUCACIÓ GRATIFICACIONS POMPEU,0.01,0,0.01,0,,0,,0,,1197,Serveis a les Persones
10,1621A,2269900,MILLORES FORM-AJUT MAGRAMA,0,0,0,0,,0,,0,,1198,Medi Ambient
14,323B,1600000,EDUCACIÓ SEGURETAT SOCIAL POMPEU,6630.86,84.85,6715.71,2238.64,,2238.64,,2238.64,,1199,Serveis a les Persones
10,1621C,2150000,MANTENIMENT CONTENIDORS,7000,0,7000,1390.85,,1390.85,,1390.85,,1200,Medi Ambient
14,330A,1210000,CULTURA COMPLEMENT DESTINACIÓ CAN PUGET,0.01,0,0.01,0,,0,,0,,1201,Serveis a les Persones
14,330A,1210100,CULTURA COMPLEMENT ESPECÍFIC CAN PUGET,0.01,0,0.01,0,,0,,0,,1202,Serveis a les Persones
14,330A,1300000,CULTURA BÀSIQUES CAN PUGET,7678.58,1417.05,9095.63,4544.61,,4544.61,,4544.61,,1203,Serveis a les Persones
14,330A,1300100,CULTURA HORES EXTRES CAN PUGET,0.01,0,0.01,0,,0,,0,,1204,Serveis a les Persones
14,330A,1300200,CULTURA ALTRES REMUNERACIONS CAN PUGET,12174.22,-1211.52,10962.7,5460.6,,5460.6,,5460.6,,1205,Serveis a les Persones
14,330A,1310000,CULTURA LABORAL TEMPORAL CAN PUGET,0.01,0,0.01,0,,0,,0,,1206,Serveis a les Persones
14,330A,1500100,CULTURA PRODUCTIVITAT CAN PUGET,700,0,700,349.98,,349.98,,349.98,,1207,Serveis a les Persones
14,330A,1600000,CULTURA SEGURETAT SOCIAL CAN PUGET,6484.41,162.63,6647.04,2178.87,,2178.87,,2178.87,,1208,Serveis a les Persones
14,330A,2150000,CULTURA CONSERVACIÓ MOBILIARI CAN PUGET,870,0,870,538.85,,538.85,,538.85,,1209,Serveis a les Persones
14,330A,2211000,CULTURA PRODUCTES NETEJA,200,0,200,0,,0,,0,,1210,Serveis a les Persones
14,330A,2269900,CULTURA DESPESES DIVERSES CAN PUGET,400,0,400,399.83,,399.83,,399.83,,1211,Serveis a les Persones
14,330A,2270000,CULTURA SERVEI NETEJA CAN PUGET,19863.23,0,19863.23,8276.35,,8276.35,,8276.35,,1212,Serveis a les Persones
14,330A,6250000,CULTURA MOBILIARI,0,0.01,0.01,0,,0,,0,,1213,Serveis a les Persones
14,341L,2260914,ESPORTS. PROGRAMES ESPORTIUS LOCALS (dip),0,637.73,637.73,0,,0,,0,,1214,Serveis a les Persones
14,326F,2269900,EDUCACIÓ TREBALLS DE RECERCA,1800,0,1800,0,,0,,0,,1215,Serveis a les Persones
14,330A,6320000,CULTURA ADEQUACIÓ D'ESPAIS,0,0.01,0.01,0,,0,,0,,1216,Serveis a les Persones
14,3321B,1200300,CULTURA BÀSIQUES C1 BIBLIOTEQUES,19769.68,197.7,19967.38,10065.37,,10065.37,,10065.37,,1217,Serveis a les Persones
14,341PE,2260900,ESPORTS PROMOCIÓ ESPORTS,8515,0,8515,6430.96,,6430.96,,6391.07,,1218,Serveis a les Persones
14,326G,2269900,EDUCACIÓ BEQUES MILLORS CURRÍCULUMS,1500,0,1500,0,,0,,0,,1219,Serveis a les Persones
14,341PE,2260914,ESPORTS PROMOCIO ESPORTS,0,1055.57,1055.57,0,,0,,0,,1220,Serveis a les Persones
14,3321B,1200600,CULTURA TRIENNIS BIBLIOTEQUES,3672.18,63.29,3735.47,1835.83,,1835.83,,1835.83,,1221,Serveis a les Persones
14,326GE,2269900,EDUCACIÓ BEQUES MILLORS CURRICULUMS,0,4000,4000,0,,0,,0,,1222,Serveis a les Persones
14,341R,2269914,ESPORTS PREVENIR RICS D'EXCLUSIO,0,2344.9,2344.9,0,,0,,0,,1223,Serveis a les Persones
14,3321B,1210000,CULTURA COMPLEMENT DESTINACIÓ BIBLIOTEQUES,11682.86,751.86,12434.72,6158.19,,6158.19,,6158.19,,1224,Serveis a les Persones
14,326I,2269900,EDUCACIÓ DESPESES INAUGURACIÓ CURS,500,0,500,0,,0,,0,,1225,Serveis a les Persones
14,326P,2269914,EDUCACIO PLA EDUCATIU ENTORN,0,275.35,275.35,0,,0,,0,,1226,Serveis a les Persones
14,3321B,1210100,CULTURA COMPLEMENT ESPECÍFIC BIBLIOTEQUES,15027.12,150.27,15177.39,7504.38,,7504.38,,7504.38,,1227,Serveis a les Persones
14,341R,2269915,ESPORTS PREVENIR RISC EXCLUSIÓ,0,5750,5750,0,,0,,0,,1228,Serveis a les Persones
14,326P,2269915,EDUCACIÓ PLA EDUCATIU ENTORN,0,6800,6800,0,,0,,0,,1229,Serveis a les Persones
14,334,4891200,CULTURA CONVENI COR D'HOMES,1500,0,1500,1500,,750,,750,,1230,Serveis a les Persones
14,920,2150000,SERVEIS PERSONALS MANTENIMENT MOBILIARI I EQUIPS OFICINA,3000,0,3000,251.39,,251.39,,251.39,,1231,Serveis a les Persones
14,341T,2260900,ESPORTS TROFEUS,1350,0,1350,0,,0,,0,,1232,Serveis a les Persones
14,3321B,1500000,CULTURA PRODUCTIVITAT BIBLIOTEQUES,1400,0,1400,699.96,,699.96,,699.96,,1233,Serveis a les Persones
14,334,4891400,CULTURA. CONVENI GRUP FOTOGRÀFIC MANLLEU,1500,0,1500,1500,,750,,750,,1234,Serveis a les Persones
14,326Q,1200000,EDUCACIÓ. BASIQUES PFI-PTT,0,0,0,0,,0,,0,,1235,Serveis a les Persones
14,920,2160000,SERVEIS PERSONALS MANTENIMENT FOTOCOPIADORA,4000,0,4000,2106.95,,1611.81,,1611.81,,1236,Serveis a les Persones
14,341T,2260914,ESPORTS TROFEUS,0,500,500,0,,0,,0,,1237,Serveis a les Persones
14,3321B,1510000,CULTURA GRATIFICACIONS BIBLIOTEQUES,0.01,0,0.01,0,,0,,0,,1238,Serveis a les Persones
14,326Q,1200015,EDUCACIO BASIQUES PFI-PTT,0,7423.44,7423.44,5448.47,,5448.47,,5448.47,,1239,Serveis a les Persones
14,920,2211000,SERVEIS PERSONALS PRODUCTES NETEJA,1000,0,1000,148.47,,148.47,,148.47,,1240,Serveis a les Persones
14,334,4891600,CULTURA. CONVENI CORAL REGINA,1500,0,1500,1500,,750,,750,,1241,Serveis a les Persones
14,3321B,1600000,CULTURA SEGURETAT SOCIAL BIBLIOTEQUES,13361.68,265.14,13626.82,4555.41,,4555.41,,4555.41,,1242,Serveis a les Persones
14,342,6250000,ESPORTS MATERIAL ESPORTIU INVENTARIABLE (db),0,2340,2340,0,,0,,0,,1243,Serveis a les Persones
14,326Q,1200600,EDUCACIÓ. TRIENNIS PFI-PTT,0,0,0,0,,0,,0,,1244,Serveis a les Persones
14,920,2219900,SERVEIS PERSONALS SUBMINISTRAMENTS,0.01,0,0.01,0,,0,,0,,1245,Serveis a les Persones
14,334,4891700,CULTURA. CONVENI ASSOCIACIÓ CULT. SERPENTS,1500,0,1500,1500,,750,,750,,1246,Serveis a les Persones
14,3321B,2211000,CULTURA PRODUCTES NETEJA BIBLIOTEQUES,500,0,500,109,,109,,109,,1247,Serveis a les Persones
14,342A,1200500,ESPORTS BÀSIQUES AP PISCINA,7678.58,76.79,7755.37,3877.72,,3877.72,,3877.72,,1248,Serveis a les Persones
14,326Q,1200615,EDUCACIO TRIENNIS PFI-PTT,0,300,300,224.41,,224.41,,224.41,,1249,Serveis a les Persones
