Org_,Pro_,Eco_,Descripció,Crèdits_inicials,Modificacions_de_crèdit,Crèdits_totals_consignats,Disposicions_o_compromisos,Obligacions_reconegudes,Pagaments_fets,Descripció_orgànica,FID
09,231D,1300100,HORES EXTRES DEPENDENCIA,0.1,0,0.1,0,0,0,BENESTAR SOCIAL,998
11,920,4670000,APORTACIÓ LOCALRET,2500,0,2500,0,0,0,SOCIETAT DEL CONEIXEMENT I LA INFORMACIÓ,999
14,323A,1300000,EDUCACIÓ BÀSIQUES PUIG AGUT,8327.06,0,8327.06,4163.53,4163.53,4163.53,SERVEI A LES PERSONES,1000
09,327N,1600000,SEGURETAT SOCIAL IMMIGRACIÓ,0,4022.79,4022.79,1464.3,1464.3,1464.3,BENESTAR SOCIAL,1001
10,1622B,2269900,DESPESES DIVERSES DEIXALLERIA,25000,0,25000,14338.86,4401.68,4401.68,MEDI AMBIENT,1002
09,311,1210000,COMPLEMENT DESTINACIÓ SALUT,5582.36,0,5582.36,2791.18,2791.18,2791.18,BENESTAR SOCIAL,1003
13,1532,1500100,PRODUCTIVITAT VIES PÚBLIQUES,4200,0,4200,1994.88,1994.88,1994.88,BRIGADA,1004
09,327N,1200300,BAISIQUES C1 IMMIGRACIÓ,0,5061.23,5061.23,2397.49,2397.49,2397.49,BENESTAR SOCIAL,1005
14,323A,2269900,EDUCACIÓ DESPESES DIVERSES PUIG AGUT,300,0,300,263.29,263.29,263.29,SERVEI A LES PERSONES,1006
09,231D,4650000,CONSELL COMARCAL BAT,7273,14546.4,21819.4,7273,7273,7273,BENESTAR SOCIAL,1007
11,920,2060000,LLOGUER EQUIPS INFORMÀTICS,0.1,0,0.1,0,0,0,SOCIETAT DEL CONEIXEMENT I LA INFORMACIÓ,1008
10,1622B,1300100,HORES EXTRES DEIXALLERIA,0.1,0,0.1,0,0,0,MEDI AMBIENT,1009
09,311,6230000,DESFIBRIL.LADORS,0,5085.25,5085.25,3950.65,3950.65,3950.65,BENESTAR SOCIAL,1010
13,1532,1210100,COMPLEMENT ESPECÍFIC VIES PÚBLIQUES,16241.88,0,16241.88,9798.82,9798.82,9798.82,BRIGADA,1011
09,327N,1200600,TRIENIS IMMIGRACIÓ,0,554.79,554.79,273.66,273.66,273.66,BENESTAR SOCIAL,1012
09,231D,2269915,PLA DROGODEPENDÈNCIA ATERRA,0,78.68,78.68,0,0,0,BENESTAR SOCIAL,1013
14,323A,2270000,EDUCACIÓ SERVEI NETEJA PUIG AGUT,93759.26,0,93759.26,93759.26,39066.4,31253.12,SERVEI A LES PERSONES,1014
11,920,2130000,MANTENIMENT SAIS,10341.8,0,10341.8,0,0,0,SOCIETAT DEL CONEIXEMENT I LA INFORMACIÓ,1015
10,1622B,2279900,TREBALLS ALTRES EMPRESES,18000,0,18000,18000,5649.06,5649.06,MEDI AMBIENT,1016
09,311E,2269900,PROMOCIÓ SALUT,0,6000,6000,0,0,0,BENESTAR SOCIAL,1017
13,1532A,2100000,MANTENIMENT I MILLORA VIA PÚBLICA,77000,0,77000,30181.54,30181.54,30181.54,BRIGADA,1018
09,327N,1210100,COMPLEMENT ESPECIFIC IMMIGRACIÓ,0,3562.95,3562.95,1725,1725,1725,BENESTAR SOCIAL,1019
09,231D,4890000,CONVENI ADFO,3205.95,400,3605.95,0,0,0,BENESTAR SOCIAL,1020
14,323A,1300100,EDUCACIÓ HORES EXTRES PUIG AGUT,0.1,0,0.1,0,0,0,SERVEI A LES PERSONES,1021
10,1622B,2211000,PRODUCTES NETEJA,200,0,200,26.98,26.98,26.98,MEDI AMBIENT,1022
11,920,2160300,MANTENIMENT CENTRE PROCESSAMENT DADES,51280.68,0,51280.68,54205.7,45341.24,41484.97,SOCIETAT DEL CONEIXEMENT I LA INFORMACIÓ,1023
09,311,1200600,TRIENNIS SALUT,472.66,0,472.66,236.33,236.33,236.33,BENESTAR SOCIAL,1024
13,1532B,2060000,LLOGUER FOTOCOPIADORA,996.24,0,996.24,0,0,0,BRIGADA,1025
09,327N,1500016,PRODUCTIVITAT IMMIGRACIÓ,0,0.01,0.01,0.01,0.01,0.01,BENESTAR SOCIAL,1026
14,323A,1500100,EDUCACIÓ PRODUCTIVITAT PUIG AGUT,700,0,700,349.98,349.98,349.98,SERVEI A LES PERSONES,1027
10,1622B,1600000,SEGURETAT SOCIAL DEIXALLERIA,21772.61,0,21772.61,7459.69,7459.69,7459.69,MEDI AMBIENT,1028
09,231D,1500100,PRODUCTIVITAT DEPENDÈNCIA,700,0,700,0,0,0,BENESTAR SOCIAL,1029
09,311,4890300,CONVENI AFADIP,1000,0,1000,1000,500,0,BENESTAR SOCIAL,1030
11,920,1600000,SEGURETAT SOCIAL ADM. GNAL. NOVES TECNOLOGIES,36806.31,0,36806.31,15349.84,15349.84,15349.84,SOCIETAT DEL CONEIXEMENT I LA INFORMACIÓ,1031
13,1532B,2211000,PRODUCTES NETEJA,500,0,500,46.61,46.61,46.61,BRIGADA,1032
09,327N,1210000,COMPLEMENT DESTINACIÓ IMMIGRACIÓ,0,2186.44,2186.44,1032.85,1032.85,1032.85,BENESTAR SOCIAL,1033
10,1622B,1210000,COMPLEMENT DESTINACIÓ DEIXALLERIA,5865.76,0,5865.76,2791.18,2791.18,2791.18,MEDI AMBIENT,1034
14,323B,2269900,EDUCACIÓ DESPESES DIVERSES POMPEU FABRA,300,0,300,0,0,0,SERVEI A LES PERSONES,1035
09,231D,4890200,CONVENI ST. TOMAS,7351,0,7351,7351,3675.5,0,BENESTAR SOCIAL,1036
09,311,1600000,SEGURETAT SOCIAL SALUT,8635.4,0,8635.4,3506.7,3506.7,3506.7,BENESTAR SOCIAL,1037
11,920,1200600,TRIENNIS ADM. GNAL NOVES TECNOLOGIES,5933.85,0,5933.85,2599.03,2599.03,2599.03,SOCIETAT DEL CONEIXEMENT I LA INFORMACIÓ,1038
13,1532B,6320000,SUBTITUCIÓ COBERTES NAUS,36500,0,36500,32528.28,29450.47,29450.47,BRIGADA,1039
14,323B,1300000,EDUCACIÓ BÀSIQUES POMPEU,9279.76,0,9279.76,4639.88,4639.88,4639.88,SERVEI A LES PERSONES,1040
09,327N,1200616,TRIENIS IMMIGRACIÓ,0,15.28,15.28,0,0,0,BENESTAR SOCIAL,1041
09,311,4890400,CONVENI OSONA CONTRA EL CANCER,600,0,600,0,0,0,BENESTAR SOCIAL,1042
09,231D,2210300,CARBURANT VEHICLES,1000,0,1000,34,34,34,BENESTAR SOCIAL,1043
10,1622B,1210100,COMPLEMENT ESPECÍFIC DEIXALLERIA,15295.33,0,15295.33,7205.52,7205.52,7205.52,MEDI AMBIENT,1044
11,920,6260000,EQUIPS TRACTAMENT INFORMACIÓ,57996.1,0,57996.1,41415.95,41415.95,22122.16,SOCIETAT DEL CONEIXEMENT I LA INFORMACIÓ,1045
13,1532B,2160000,MANTENIMENT FOTOCOPIADORA,600,0,600,48.87,48.87,48.87,BRIGADA,1046
09,327N,1210116,COMPLEMENT ESPECÍFIC IMMIGRACIÓ,0,32.1,32.1,32.1,32.1,32.1,BENESTAR SOCIAL,1047
14,323B,1600000,EDUCACIÓ SEGURETAT SOCIAL POMPEU,6816.26,0,6816.26,2840.1,2840.1,2840.1,SERVEI A LES PERSONES,1048
09,231D,4800014,PRESTACIONS ECONÒMIQUES INDIVIDUALS (DP),0,7124.64,7124.64,0,0,0,BENESTAR SOCIAL,1049
11,920,1200100,BÀSIQUES A2 ADM. GNAL .NOVES TECNOLOGIES,26071.2,0,26071.2,11639.81,11639.81,11639.81,SOCIETAT DEL CONEIXEMENT I LA INFORMACIÓ,1050
09,311,1510000,GRATIFICACIONS SALUT,0.1,0,0.1,0,0,0,BENESTAR SOCIAL,1051
13,1532B,2120000,MANTENIMENT EDIFICI BRIGADA,14000,0,14000,7023.97,7023.97,7023.97,BRIGADA,1052
10,1623A,2279900,CANON ABOCADOR ORIS,229000,0,229000,229000,62671.89,62671.89,MEDI AMBIENT,1053
09,327N,1200316,BÀSIQUES C1 IMMIGRACIÓ,0,98.5,98.5,98.5,98.5,98.5,BENESTAR SOCIAL,1054
14,323B,1510000,EDUCACIÓ GRATIFICACIONS POMPEU,0.1,0,0.1,0,0,0,SERVEI A LES PERSONES,1055
09,231D,1600000,SEGURETAT SOCIAL DEPENDÈNCIA,5958.64,0,5958.64,2405.18,2405.18,2405.18,BENESTAR SOCIAL,1056
11,920,1500000,PRODUCTIVITAT ADM. GNAL.NOVES TECNOLOGIES,2800,974.05,3774.05,1819.3,1819.3,1819.3,SOCIETAT DEL CONEIXEMENT I LA INFORMACIÓ,1057
13,1532D,2219900,SUBMINISTRAMENTS DIVERSOS,1000,0,1000,0,0,0,BRIGADA,1058
10,1623C,2279900,TRACTAMENT COMPOSTAGE FORM,177305,0,177305,177305,38917.36,38917.36,MEDI AMBIENT,1059
09,311,4890100,CONVENI ASSOCIACIÓ SORDS,4500,0,4500,4500,2250,0,BENESTAR SOCIAL,1060
09,327P,2269915,DESPESES PGDM ABS/24/2012,0,1500,1500,0,0,0,BENESTAR SOCIAL,1061
14,323B,4890100,EDUCACIÓ CONVENI SUBVENCIÓ POMPEU,4300,0,4300,4300,2150,0,SERVEI A LES PERSONES,1062
11,920,1210000,COMPLEMENT DESTINACIÓ ADM. GNAL. NOVES TECNOLOGIES,26977.16,0,26977.16,12313.26,12313.26,12313.26,SOCIETAT DEL CONEIXEMENT I LA INFORMACIÓ,1063
10,163,2270000,NETEJA VIÀRIA,652451.12,0,652451.12,652451.12,218605.32,218605.32,MEDI AMBIENT,1064
09,231D,4800016,PRESTACIONS ECONÒMIQUES INDIVIDUALS,0,4945.15,4945.15,0,0,0,BENESTAR SOCIAL,1065
09,311,1200100,BÀSIQUES A2 SALUT,13035.6,0,13035.6,6517.8,6517.8,6517.8,BENESTAR SOCIAL,1066
09,493,2269900,ACTIVITATS CONSUM,6000,0,6000,2372.5,2372.5,2372.5,BENESTAR SOCIAL,1067
10,170,6250000,MOBILIARI,0.1,0,0.1,0,0,0,MEDI AMBIENT,1068
14,323B,2211000,EDUCACIÓ PRODUCTES DE NETEJA POMPEU FABRA,2300,0,2300,1260.43,1260.43,1260.43,SERVEI A LES PERSONES,1069
11,920,2160000,CONSERVACIÓ EQUIPS INFORMÀTICS,20000,0,20000,8819.78,8819.78,5394.16,SOCIETAT DEL CONEIXEMENT I LA INFORMACIÓ,1070
09,311,4890000,CONVENI ASSOCIACIÓ FAMILIARS MALATS MENTALS,1750,0,1750,1750,875,0,BENESTAR SOCIAL,1071
09,231D,2269900,DROGODEPENDÈNCIES,2500,6000,8500,1125,1125,1125,BENESTAR SOCIAL,1072
09,493A,2269900,ACTIVITATS CONSUM,0,1700,1700,0,0,0,BENESTAR SOCIAL,1073
10,170,1600000,SEGURETAT SOCIAL ADM.GNAL. MEDI AMBIENT,8941.8,0,8941.8,3711.35,3711.35,3711.35,MEDI AMBIENT,1074
14,323B,1500100,EDUCACIÓ PRODUCTIVITAT POMPEU,700,0,700,349.98,349.98,349.98,SERVEI A LES PERSONES,1075
11,920,6400000,PROPIETAT INTEL.LECTUAL: LLICÈNCIES,5445,0,5445,5445,5445,5445,SOCIETAT DEL CONEIXEMENT I LA INFORMACIÓ,1076
09,311,1500000,PRODUCTIVITAT SALUT,700,0,700,0,0,0,BENESTAR SOCIAL,1077
09,231D,2279900,EXTERNALITZACIÓ BUS,49182.16,0,49182.16,19591.48,13060.72,13060.72,BENESTAR SOCIAL,1078
09,493B,2269900,MEDIACIÓ CONSUM,0,2508,2508,0,0,0,BENESTAR SOCIAL,1079
14,323B,1300200,EDUCACIÓ ALTRES REMUNERACIONS POMPEU,11624.85,0,11624.85,5812.47,5812.47,5812.47,SERVEI A LES PERSONES,1080
11,920,6410000,PROPIETAT INTEL.LECTUAL: LLICÈNCIES,0,0,0,0,0,0,SOCIETAT DEL CONEIXEMENT I LA INFORMACIÓ,1081
10,170,1300100,HORES EXTRES ADM.GNAL. MEDI AMBIENT,0.1,0,0.1,0,0,0,MEDI AMBIENT,1082
09,311,4892900,CONVENI TRANSF. GRUP DEFENSA ANIMALS OSONA,24800,0,24800,22936.26,22936.26,11468.13,BENESTAR SOCIAL,1083
09,231D,1310000,LABORAL TEMPORAL DEPENDÈNCIA,18186.35,0,18186.35,8944.1,8944.1,8944.1,BENESTAR SOCIAL,1084
10,135,4899900,TRANSF. APORTACIÓ ADF CABRERÈS,500,0,500,0,0,0,MEDI AMBIENT,1085
14,323B,1300100,EDUCACIÓ HORES EXTRES POMPEU,0.1,0,0.1,0,0,0,SERVEI A LES PERSONES,1086
11,920,1510000,GRATIFICACIONS ADM. GNAL.NOVES TECNOLOGIES,0.1,0,0.1,0,0,0,SOCIETAT DEL CONEIXEMENT I LA INFORMACIÓ,1087
09,311,2269900,CENTRE ACOLLIDA ANIMALS,500,0,500,0,0,0,BENESTAR SOCIAL,1088
09,231D,2269916,DROGODEPENDÈNCIES,0,192.47,192.47,0,0,0,BENESTAR SOCIAL,1089
10,170,1510000,GRATIFICACIONS,0.1,0,0.1,0,0,0,MEDI AMBIENT,1090
10,135,2269900,DESPESES ADF CABRERÈS,0.1,0,0.1,0,0,0,MEDI AMBIENT,1091
14,323D,1210000,EDUCACIÓ COMPLEMENT DESTINACIÓ 4 VENTS,3995.04,0,3995.04,1997.52,1997.52,1997.52,SERVEI A LES PERSONES,1092
11,920,1210100,COMPLEMENT ESPECÍFIC ADM. GNAL.NOVES TECNOLOGIES,51219.45,0,51219.45,27641.77,27641.77,27641.77,SOCIETAT DEL CONEIXEMENT I LA INFORMACIÓ,1093
09,311,1210100,COMPLEMENT ESPECÍFIC SALUT,7754.52,0,7754.52,3877.26,3877.26,3877.26,BENESTAR SOCIAL,1094
09,231D,2140000,MANTENIMENT VEHICLES,1500,0,1500,300.67,300.67,300.67,BENESTAR SOCIAL,1095
10,170,2260200,PUBLICITAT I PROPAGANDA,0.1,0,0.1,0,0,0,MEDI AMBIENT,1096
10,1621,2270000,RECOLLIDA D'ESCOMBRARIES,358311.92,0,358311.92,358311.92,117095.4,117095.4,MEDI AMBIENT,1097
14,323D,2270000,EDUCACIÓ SERVEI NETEJA 4 VENTS,80622.48,0,80622.48,80622.48,33592.7,26874.16,SERVEI A LES PERSONES,1098
11,920,2220000,TELÈFON,80000,0,80000,24212.61,24212.61,22744.71,SOCIETAT DEL CONEIXEMENT I LA INFORMACIÓ,1099
09,311A,2269900,RECOLLIDA I TRACTAMENT ANIMALS,1350,0,1350,395.02,395.02,395.02,BENESTAR SOCIAL,1100
10,170,1210000,COMPLEMENT DESTINACIÓ ADM.GNAL. MEDI AMBIENT,8242.5,0,8242.5,4121.25,4121.25,4121.25,MEDI AMBIENT,1101
09,231DD,2269900,DROGODEPENDENCIA  ATERRA,0,0,0,0,0,0,BENESTAR SOCIAL,1102
10,1621A,2269916,MILLORES FORM-AJUT MAGRAMA,0,1319.85,1319.85,1254,1254,1254,MEDI AMBIENT,1103
14,323D,2211000,EDUCACIÓ PRODUCTES NETEJA 4 VENTS,500,0,500,0,0,0,SERVEI A LES PERSONES,1104
11,920W,2160200,MANTENIMENTS WEBS MUNICIPALS,11000,0,11000,6214.56,5754.76,4126.1,SOCIETAT DEL CONEIXEMENT I LA INFORMACIÓ,1105
09,311B,2269900,SANITAT AMBIENTAL,0,6000,6000,0,0,0,BENESTAR SOCIAL,1106
10,170,1200100,BÀSIQUES A2 ADM. GNAL. MEDI AMBIENT,13035.6,0,13035.6,6517.8,6517.8,6517.8,MEDI AMBIENT,1107
09,231G,4899900,QUOTA ANUAL FONS COOPERACIÓ,1100,0,1100,0,0,0,BENESTAR SOCIAL,1108
10,1621C,2150000,MANTENIMENT CONTENIDORS,9000,0,9000,1529.97,1529.97,1529.97,MEDI AMBIENT,1109
14,323D,4890100,EDUCACIÓ CONVENI SUBV. 4 VENTS,4300,0,4300,4300,2150,0,SERVEI A LES PERSONES,1110
12,323,1210100,COMPLEMENT ESPECÍFIC PREESCOLAR,11639.88,0,11639.88,5819.94,5819.94,5819.94,ESCOLA BRESSOL,1111
09,311C,2269900,GESTIÓ AUS URBANES,6500,0,6500,1951.25,1951.25,1951.25,BENESTAR SOCIAL,1112
10,170,1200600,TRIENNIS ADM.GNAL. MEDI AMBIENT,2363.3,0,2363.3,1181.65,1181.65,1181.65,MEDI AMBIENT,1113
09,231I,2269900,ACTIVITATS D'IGUALTAT SIAD,0,6500,6500,0,0,0,BENESTAR SOCIAL,1114
10,1621M,2279900,TREB. RECOLL. MULTIPRODUCTE,202935.01,0,202935.01,202935.01,63840.6,63840.6,MEDI AMBIENT,1115
12,323,1200500,BÀSIQUES AP PREESCOLAR,7755.44,0,7755.44,3877.72,3877.72,3877.72,ESCOLA BRESSOL,1116
14,323D,1500000,EDUCACIÓ PRODUCTIVITAT 4 VENTS,700,0,700,349.98,349.98,349.98,SERVEI A LES PERSONES,1117
09,311D,2279900,CONTRACTE DDD,7201,0,7201,1691.46,1691.46,1691.46,BENESTAR SOCIAL,1118
10,170,1210100,COMPLEMENT ESPECÍFIC ADM.GNAL. MEDI AMBIENT,10099.32,0,10099.32,5049.66,5049.66,5049.66,MEDI AMBIENT,1119
09,231I,1500016,PRODUCTIVITAT ATENCIÓ INFANCIA,0,0.01,0.01,0.01,0.01,0.01,BENESTAR SOCIAL,1120
10,1621O,2270000,RECOLLIDA DE MATÈRIA ORGÀNICA (FORM),285117.7,0,285117.7,285117.7,93175.72,93175.72,MEDI AMBIENT,1121
14,323D,1200600,EDUCACIÓ TRIENNIS 4 VENTS,952.7,0,952.7,476.35,476.35,476.35,SERVEI A LES PERSONES,1122
12,323,2219900,SUBMINISTRAMENTS DIVERSOS,100,0,100,0,0,0,ESCOLA BRESSOL,1123
09,311I,2279900,INSPECCIONS ESTABLIMENTS,1200,0,1200,0,0,0,BENESTAR SOCIAL,1124
09,231I,1210016,COMPLEMENT DESTINACIÓ ATENCIÓ INFANCIA,0,32.96,32.96,32.96,32.96,32.96,BENESTAR SOCIAL,1125
10,170,1500000,PRODUCTIVITAT ADM.GNAL.MEDI AMBIENT,700,0,700,349.98,349.98,349.98,MEDI AMBIENT,1126
14,323D,1510000,EDUCACIÓ GRATIFICACIONS 4 VENTS,0.1,0,0.1,0,0,0,SERVEI A LES PERSONES,1127
12,323,1310000,LABORAL TEMPORAL PREESCOLAR,33621.12,2137.37,35758.49,18253.46,18253.46,18253.46,ESCOLA BRESSOL,1128
09,311IE,2279900,INSPECCIONS ESTABLIMENTS,0,3000,3000,0,0,0,BENESTAR SOCIAL,1129
09,231I,1200416,BÀSIQUES C2 ATENCIÓ INFANCIA,0,91.68,91.68,91.68,91.68,91.68,BENESTAR SOCIAL,1130
10,170,2269916,MERCAT JOGUINES BADANADAL,0,0,0,0,0,0,MEDI AMBIENT,1131
12,323,2210500,ALIMENTACIÓ,11000,0,11000,4292.93,4292.93,3732.11,ESCOLA BRESSOL,1132
09,311IE,2279916,INSPECCIONS ESTABLIMENTS,0,318.35,318.35,0,0,0,BENESTAR SOCIAL,1133
10,321,4899900,TRANSF ESTALVI ENERGETIC ESCOLES,0.1,0,0.1,0,0,0,MEDI AMBIENT,1134
09,231I,2269916,ACTIVITATS IGUALTAT,0,1981.51,1981.51,0,0,0,BENESTAR SOCIAL,1135
12,323,6290000,ALTRES INVERSIONS,0.1,0,0.1,0,0,0,ESCOLA BRESSOL,1136
09,311L,2279900,CONTRACTE LEGIONEL·LOSI,10200,0,10200,1801.39,1801.39,1801.39,BENESTAR SOCIAL,1137
09,231I,1210116,COMPLEMENT ESPECÍFIC ATENCIÓ INFANCIA,0,69.66,69.66,69.66,69.66,69.66,BENESTAR SOCIAL,1138
10,323,4899915,TRANSFERÈNCIA ESTALVI ENERGÈTIC ESCOLES,0,700,700,700,700,700,MEDI AMBIENT,1139
12,323,1300200,ALTRES REMUNERACIONS PREESCOLAR,86112.46,0,86112.46,44006.98,44006.98,44006.98,ESCOLA BRESSOL,1140
09,311P,4890100,CONVENI CENTRE MÈDIC PSICOPEDAGÒGIC,4000,0,4000,4000,2000,0,BENESTAR SOCIAL,1141
10,323,2269900,MESURES ESTALVI ENERGETIC,0.1,0,0.1,0,0,0,MEDI AMBIENT,1142
09,231L,1210000,COMPLEMENT DESTINACIÓ AUXILIAR LLAR,0,514.05,514.05,0,0,0,BENESTAR SOCIAL,1143
12,323,1200300,BÀSIQUES C1 PREESCOLAR,9983.82,0,9983.82,4991.91,4991.91,4991.91,ESCOLA BRESSOL,1144
09,311R,4890000,CONVENI CREU ROJA,4200,0,4200,0,0,0,BENESTAR SOCIAL,1145
09,231L,4890000,CONVENI M DEU LOURDES,500,0,500,500,250,250,BENESTAR SOCIAL,1146
10,323,2269913,MESURES ESTALVI ENERGÈTIC,0,54.99,54.99,0,0,0,MEDI AMBIENT,1147
12,323,2160000,MANTENIMENT FOTOCOPIADORA,300,0,300,77.28,77.28,77.28,ESCOLA BRESSOL,1148
09,311S,2269900,ACCIONS RELATIVES SALUT PÚBLICA,12980,-121.16,12858.84,4082.24,4082.24,4082.24,BENESTAR SOCIAL,1149
09,231L,1210100,COMPLEMENT ESPECIFIC  AUXILIAR LLAR,0,1085.94,1085.94,0,0,0,BENESTAR SOCIAL,1150
10,327,2269900,DESPESES HORTS,4000,0,4000,1194.01,1194.01,1194.01,MEDI AMBIENT,1151
12,323,2150000,CONSERVACIÓ MOBILIARI,380,0,380,15.25,15.25,15.25,ESCOLA BRESSOL,1152
09,311SA,2269916,ACCIONS RELATIVES SALUT PÚBLICA,0,431.58,431.58,0,0,0,BENESTAR SOCIAL,1153
09,231L,1600000,SEGURETAT SOCIAL AUXILIAR LLAR,0,1009.19,1009.19,0,0,0,BENESTAR SOCIAL,1154
10,1721,4899900,TRANSF. CONTROL ATMOSFÈRIC,1500,0,1500,0,0,0,MEDI AMBIENT,1155
12,323,1300000,BÀSIQUES PREESCOLAR,76866.54,0,76866.54,37526.74,37526.74,37526.74,ESCOLA BRESSOL,1156
09,311SA,2269900,ACCIONS RELATIVES SALUT PÚBLICA,0,0,0,0,0,0,BENESTAR SOCIAL,1157
09,231L,1200400,BÀSIQUES C2 AUXILIAR LLAR,0,1429.6,1429.6,0,0,0,BENESTAR SOCIAL,1158
10,1721,4670000,APORTACIÓ AGÈNCIA ENERGIA OSONA,3100,223.8,3323.8,3323.8,3323.8,3323.8,MEDI AMBIENT,1159
12,323,2210400,VESTUARI ESCOLA BRESSOL,1000,0,1000,37.99,37.99,37.99,ESCOLA BRESSOL,1160
09,312,4670000,QUOTA ANUAL CONSORCI HOSP.CATALUNYA,675,0.16,675.16,675.16,675.16,675.16,BENESTAR SOCIAL,1161
10,1721,2269909,AMBIENTALITZACIÓ  FIRES,0.1,212.44,212.54,0,0,0,MEDI AMBIENT,1162
09,231L,1200600,TRIENNIS AUXILIAR LLAR,0,1,1,0,0,0,BENESTAR SOCIAL,1163
12,323,1210000,COMPLEMENT DESTINACIÓ PREESCOLAR,11522.14,0,11522.14,5761.07,5761.07,5761.07,ESCOLA BRESSOL,1164
09,323,4801016,PROGRAMA COMPLEMENTARI EDUCACIÓ CURS 2015-2016,0,13100.77,13100.77,0,0,0,BENESTAR SOCIAL,1165
12,323,2060015,LLOGUER FOTOCOPIADORA,0,401.5,401.5,0,0,0,ESCOLA BRESSOL,1166
09,231P,2269900,DESPESES PROJECTES,12000,-3283.68,8716.32,0,0,0,BENESTAR SOCIAL,1167
10,1721,6220010,ESCALA PEIXOS,0,21931.9,21931.9,0,0,0,MEDI AMBIENT,1168
09,231P,1500000,PRODUCTIVITAT PROGRAMES,350,0,350,0,0,0,BENESTAR SOCIAL,1169
09,326C,2150000,CONSERVACIÓ MOBILIARI TRIPIJOC,500,0,500,0,0,0,BENESTAR SOCIAL,1170
12,323,1510000,GRATIFICACIONS NETEJA PREESCOLAR,0.1,0,0.1,0,0,0,ESCOLA BRESSOL,1171
10,1721,2269900,DESPESES DIVERSES MEDI AMBIENT,3000,0,3000,618.67,618.67,618.67,MEDI AMBIENT,1172
09,326C,1210014,COMPLEMENT DESTINACIÓ DESENVOLUPAMENT COMUNITARI,0,827.84,827.84,0,0,0,BENESTAR SOCIAL,1173
09,231R,2269900,DESPESES RESIDENCIALS,2500,0,2500,0,0,0,BENESTAR SOCIAL,1174
12,323,2200000,MATERIAL OFICINA,480,0,480,14.52,14.52,14.52,ESCOLA BRESSOL,1175
10,1721,6220000,ALTRES MEDIAMBIENTALS,0.1,0,0.1,0,0,0,MEDI AMBIENT,1176
09,326C,1500100,PRODUCTIVITAT TRIPIJOC,1316,0,1316,657.96,657.96,657.96,BENESTAR SOCIAL,1177
09,231R,4890400,CONVENI DONES SOLIDARIES,1800,0,1800,0,0,0,BENESTAR SOCIAL,1178
10,1721E,2269900,EDUCACIÓ AMBIENTAL I SIMILARS,800,-223.8,576.2,212.7,212.7,212.7,MEDI AMBIENT,1179
12,323,1200600,TRIENNIS PREESCOLAR,2221.68,518.34,2740.02,1243.61,1243.61,1243.61,ESCOLA BRESSOL,1180
09,326C,2211000,PRODUCTES NETEJA TRIPIJOC,350,0,350,204.7,204.7,204.7,BENESTAR SOCIAL,1181
09,231S,2279900,SAD MANLLEU,70000,0,70000,0,0,0,BENESTAR SOCIAL,1182
10,323D,2269900,PROJ DESENDOLLA'T,0,800,800,800,800,800,MEDI AMBIENT,1183
12,323,2270000,SERVEI NETEJA,0.1,0,0.1,0,0,0,ESCOLA BRESSOL,1184
09,231S,2279916,SAD MANLLEU,0,38204.5,38204.5,18030.5,18030.5,18030.5,BENESTAR SOCIAL,1185
09,326C,1300000,BÀSIQUES TRIPIJOC,23625.13,0,23625.13,11812.74,11812.74,11812.74,BENESTAR SOCIAL,1186
12,323,1300100,HORES EXTRES PREESCOLAR,0.1,0,0.1,0,0,0,ESCOLA BRESSOL,1187
11,491F,1500000,PRODUCTIVITAT GESTIÓ DADES,700,624.65,1324.65,662.28,662.28,662.28,SOCIETAT DEL CONEIXEMENT I LA INFORMACIÓ,1188
09,231S,2279912,SAD MANLLEU,0,101602.26,101602.26,0,0,0,BENESTAR SOCIAL,1189
09,326C,1210114,COMPLEMENT ESPECÍFIC DESENVOLUPAMENT COMUNITARI,0,313.7,313.7,0,0,0,BENESTAR SOCIAL,1190
12,323,6250000,MOBILIARI,0.1,0,0.1,0,0,0,ESCOLA BRESSOL,1191
09,326C,1600000,SEGURETAT SOCIAL TRIPIJOC,15885.36,0,15885.36,6347.71,6347.71,6347.71,BENESTAR SOCIAL,1192
09,231S,2279915,SAD MANLLEU,0,106958.83,106958.83,0,0,0,BENESTAR SOCIAL,1193
12,323,2211000,PRODUCTES NETEJA,3000,0,3000,1644.43,1644.43,1644.43,ESCOLA BRESSOL,1194
09,326C,1200314,BÀSIQUES C1 DESENVOLUPAMENT COMUNITARI,0,1244.91,1244.91,0,0,0,BENESTAR SOCIAL,1195
12,323,2060000,LLOGUER FOTOCOPIADORA,2310.86,0,2310.86,182.94,182.94,182.94,ESCOLA BRESSOL,1196
09,326C,2020000,LLOGUER LOCAL TRIPIJOC,1767,5032.27,6799.27,6799.27,2179.16,2179.16,BENESTAR SOCIAL,1197
12,323,1600000,SEGURETAT SOCIAL PREESCOLAR,73379.5,-738.06,72641.44,26556.8,26556.8,26556.8,ESCOLA BRESSOL,1198
09,326C,1300200,ALTRES REMUNERACIONS TRIPIJOC,25408.65,0,25408.65,12797.12,12797.12,12797.12,BENESTAR SOCIAL,1199
09,326C,2269900,DESPESES DIVERSES TRIPIJOC,3200,0,3200,896.37,896.37,896.37,BENESTAR SOCIAL,1200
14,341S,1600000,ESPORTS SEGURETAT SOCIAL MONITORS SOCORRISTES,0,1855.64,1855.64,0,0,0,SERVEI A LES PERSONES,1201
