url,identificador,locale,fecha-actualizacion,nombre,logo-path,fecha-de-alta,actividad,web,correo-electronico-contacto,direccion,barrio,telefono,fax-o-telefono-2,categoria,ambito,tipo-de-entidad,correo-electronico
"http://distritos.gijon.es/asociacions/show/8250-asociacion-cultural-escalerona-de-san-lorenzo","8250","es","2017-10-30 16:00:27 +0100","ASOCIACION CULTURAL ESCALERONA DE SAN LORENZO","","2006-08-23","","","","CALLE LEPANTO,   25 BA","El Natahoyo","985363737","619540077","CULTURAL","Estatal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/8249-asociacion-de-mujeres-jovenes-de-asturias","8249","es","2017-10-30 16:00:29 +0100","ASOCIACION DE MUJERES JOVENES DE ASTURIAS","","2006-08-16","","","","AVDA MANUEL LLANEZA,   68 HOTEL DE ASOCIACIONES","Centro","985237704","984088863","MUJER","Autonomica","Entidad sin animo de lucro","mujoas@yahoo.es"
"http://distritos.gijon.es/asociacions/show/8248-asociacion-musical-orquestina-ventolin","8248","es","2017-10-30 16:00:38 +0100","ASOCIACION MUSICAL ORQUESTINA VENTOLIN","","2006-08-14","","","","CALLE JUAN ALONSO,    5 01","Centro","985344849","","CULTURAL","Autonomica","Entidad sin animo de lucro","orquestinaventolin@telecable.es"
"http://distritos.gijon.es/asociacions/show/8247-asociacion-asturiana-de-electroacustica","8247","es","2017-10-30 16:00:34 +0100","ASOCIACION ASTURIANA DE ELECTROACUSTICA","","2006-08-10","","","","CALLE RAMON Y CAJAL,   48 05 B","El Coto","985155668","","CULTURAL","Autonomica","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/8246-asociacion-de-sordos-de-gijon","8246","es","2017-10-30 16:00:30 +0100","ASOCIACION DE SORDOS DE GIJON","","1992-07-02","","","","CALLE SANTA ANA,   13 BA","Laviada","984206257","","SOCIAL","Municipal","Entidad sin animo de lucro","apesogi@gmail.com"
"http://distritos.gijon.es/asociacions/show/8245-sociedad-de-tiro-xivares-de-la-calzada","8245","es","2017-10-30 16:00:29 +0100","SOCIEDAD DE TIRO XIVARES DE LA CALZADA","","1996-05-17","","","","AVDA ARGENTINA,   45 01","La Calzada","985328295","985321106","DEPORTIVA","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/8244-club-deportivo-grupo-astur-balonmano","8244","es","2017-10-30 16:00:41 +0100","CLUB DEPORTIVO GRUPO ASTUR BALONMANO","","1996-10-11","","","","CTRA OBISPO,  104 COLEGIO NOEGA","Contrueces","985147466","","DEPORTIVA","Municipal","Entidad sin animo de lucro","GRUPOASTURBALONMANO@GMAIL.COM"
"http://distritos.gijon.es/asociacions/show/8243-50","8243","es","2017-10-30 16:00:32 +0100","50 +","","2008-04-25","","","","AVDA MANUEL LLANEZA,   68 BA CONSEYU DE MOCEDA","Centro","985097385","","SOCIAL","Municipal","",""
"http://distritos.gijon.es/asociacions/show/8241-asociacion-de-maestros-industriales-y-tecnicos-superiores","8241","es","2017-10-30 16:00:31 +0100","ASOCIACION DE MAESTROS INDUSTRIALES Y TECNICOS SUPERIORES","","2011-02-04","","","","CALLE MARQUES DE SAN ESTEBAN,   33 BA A","Centro","649627424","","EDUCATIVA","Autonomica","Entidad sin animo de lucro","asturias@ami-ts.org"
"http://distritos.gijon.es/asociacions/show/8240-asociacion-literaria-la-arena","8240","es","2017-10-30 16:00:25 +0100","ASOCIACION LITERARIA LA ARENA","","2011-01-31","","","","CALLE ALARCON,   39 02 IZ","L' Arena","985366470","606377430","CULTURAL","Autonomica","Entidad sin animo de lucro","allarena2011@gmail.com"
"http://distritos.gijon.es/asociacions/show/8239-colegio-corazon-de-maria-en-gijon-claretianos-misioneros-cor","8239","es","2017-10-30 16:00:27 +0100","COLEGIO CORAZON DE MARIA EN GIJON CLARETIANOS MISIONEROS COR","","1996-03-06","","","","CALLE GENERAL SUAREZ VALDES,    4","L' Arena","985372533","985131280","DEPORTIVA","Municipal","Entidad sin animo de lucro","administrador@codema.es"
"http://distritos.gijon.es/asociacions/show/8238-sociedad-filarmonica-gijon","8238","es","2017-10-30 16:00:20 +0100","SOCIEDAD FILARMONICA GIJON","","1991-04-02","","","","CALLE MARQUES DE SAN ESTEBAN,   21 02","Centro","672368606","985353938","CULTURAL","Municipal","Entidad sin animo de lucro","filarmonicadegijon@gmail.com"
"http://distritos.gijon.es/asociacions/show/8237-asociacion-de-hombres-por-el-bienestar-y-desarrollo-personal","8237","es","2017-10-30 16:00:39 +0100","ASOCIACION DE HOMBRES POR EL BIENESTAR Y DESARROLLO PERSONAL","","2009-01-27","","","","AVDA JARDIN BOTANICO, DEL (SOMIO),  622 CHALET 48","Somio","656667607","","SOCIAL","Autonomica","Entidad sin animo de lucro","info@hombresporelbienestar.org"
"http://distritos.gijon.es/asociacions/show/8236-asociacion-de-rumanos-en-asturias-ara","8236","es","2017-10-30 16:00:32 +0100","ASOCIACION DE RUMANOS EN ASTURIAS - ARA","","2009-01-12","","","","CALLE MONTE DE DEVA,   10 04 F","Nuevo Gijon/La Peral","687241200","","SOCIAL","Municipal","Entidad sin animo de lucro","asociacionara@yahoo.es"
"http://distritos.gijon.es/asociacions/show/8235-asociacion-vecinos-consumidores-y-usuarios-cimadevilla-gigia","8235","es","2017-10-30 16:00:41 +0100","ASOCIACION VECINOS CONSUMIDORES Y USUARIOS CIMADEVILLA GIGIA","","1992-02-21","","","","PLZLA SOLEDAD,    7","Cimavilla","985354761","646193769","CIVICA","Municipal","Entidad sin animo de lucro","asocima@telecable.es//asovilla@telecable.es"
"http://distritos.gijon.es/asociacions/show/8234-asociacion-de-jubilados-y-pensionistas-de-la-ugt-de-gijon","8234","es","2017-10-30 16:00:33 +0100","ASOCIACION DE JUBILADOS Y PENSIONISTAS DE LA UGT DE GIJON","","2008-11-11","","","","CALLE PINTOR MARIANO MORE,   22 EN","Centro","985355656","667820514","SOCIAL","Autonomica","Entidad sin animo de lucro","pedro.carretero@hotmail.com"
"http://distritos.gijon.es/asociacions/show/8233-colectivo-ornitologico-carbayera-del-tragamon","8233","es","2017-10-30 16:00:39 +0100","COLECTIVO ORNITOLOGICO CARBAYERA DEL TRAGAMON","","2008-09-12","","","","CALLE FEIJOO,   91 03 DE","El Coto","","","CULTURAL","Municipal","Entidad sin animo de lucro","infoanes@gmail.com"
"http://distritos.gijon.es/asociacions/show/8232-asociacion-cultural-arte-matisse","8232","es","2017-10-30 16:00:46 +0100","ASOCIACION CULTURAL ARTE MATISSE","","2008-08-25","","","","AVDA PROFESOR PEREZ PIMENTEL,  245","Somio","","","CULTURAL","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/8231-asociacion-de-vecinos-santa-barbara","8231","es","2017-10-30 16:00:44 +0100","ASOCIACION DE VECINOS SANTA BARBARA","","1991-03-05","","","","PLAZA GERARDO DIEGO,  104","Santa Barbara","985387585","985144077","CIVICA","Municipal","Entidad sin animo de lucro","avstabarbara@hotmail.com"
"http://distritos.gijon.es/asociacions/show/8230-asociacion-de-madres-y-padres-de-alumnos-c-p-los-campos","8230","es","2017-10-30 16:00:46 +0100","ASOCIACION DE MADRES Y PADRES DE ALUMNOS C.P. LOS CAMPOS","","2006-05-02","","","","CALLE ENRIQUE MARTINEZ,   24","Centro","647874131","635326121","EDUCATIVA","Autonomica","Entidad sin animo de lucro","ampaloscampos@gmail.com"
"http://distritos.gijon.es/asociacions/show/8229-asociacion-de-vecinos-la-providencia","8229","es","2017-10-30 16:00:38 +0100","ASOCIACION DE VECINOS LA PROVIDENCIA","","1996-06-11","","","","CMNO REHOGADO (SOMIO),   40","Somio","985371755","626314216","CIVICA","Municipal","Entidad sin animo de lucro","avlaprovidencia@telefonica.net"
"http://distritos.gijon.es/asociacions/show/8228-asociacion-de-criadores-de-pita-pinta-asturiana","8228","es","2017-10-30 16:00:27 +0100","ASOCIACION DE CRIADORES DE PITA PINTA ASTURIANA","","2006-04-20","","","","AVDA GALICIA,   59 03 B","El Natahoyo","606772546","","CULTURAL","Autonomica","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/8227-asociacion-nacional-animales-con-derechos-y-libertad-anadel","8227","es","2017-10-30 16:00:25 +0100","ASOCIACION NACIONAL ANIMALES CON DERECHOS Y LIBERTAD ANADEL","","2006-04-11","","","","CALLE MANSO,    5 03 IZ","L' Arena","620442077","9855007003","VARIAS","Estatal","Entidad sin animo de lucro","asociacionanadel@yahoo.es"
"http://distritos.gijon.es/asociacions/show/8226-asociacion-de-padres-de-alumnos-c-p-evaristo-valle","8226","es","2017-10-30 16:00:24 +0100","ASOCIACION DE PADRES DE ALUMNOS C.P. EVARISTO VALLE","","1997-03-14","","","","CALLE PUERTO VEGARADA, 9999","El Poligono","985144230","985144230","EDUCATIVA","Municipal","Entidad sin animo de lucro","ampaevalle@hotmail.com"
"http://distritos.gijon.es/asociacions/show/8225-asociacion-de-vecinos-cabuenes-la-pontica","8225","es","2017-10-30 16:00:41 +0100","ASOCIACION DE VECINOS CABUEÑES-LA PONTICA","","1997-09-01","","","","CAMIN XIGAL, LA (ANTIGUO CAMINO CABUEÑES-INFANZON),  148 VILLA LOS TEJOS","Cabueñes","676107445","","CIVICA","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/8224-asociacion-cosquiclowns","8224","es","2017-10-30 16:00:22 +0100","ASOCIACION COSQUICLOWNS","","2010-03-05","","","","CALLE CORRIDA,    8 02 IZ","Centro","610728691","","SOCIAL","Autonomica","Entidad sin animo de lucro","cosquiclowns@yahoo.es"
"http://distritos.gijon.es/asociacions/show/8223-asociacion-planeta-zeta","8223","es","2017-10-30 16:00:22 +0100","ASOCIACION PLANETA ZETA","","2010-03-05","","","","CALLE SAN BERNARDO,   31 04 C","Centro","617988309","","CULTURAL","Autonomica","Entidad sin animo de lucro","planeta.zeta@hotmail.com"
"http://distritos.gijon.es/asociacions/show/8222-asociacion-cultural-cuarteto-antolin-de-la-fuente","8222","es","2017-10-30 16:00:38 +0100","ASOCIACION CULTURAL CUARTETO ANTOLIN DE LA FUENTE","","2009-06-01","","","","CALLE CALDERON DE LA BARCA,   27 01 C","El Coto","985333056","680232289","CULTURAL","Autonomica","","cuartetoafc@email.com"
"http://distritos.gijon.es/asociacions/show/8221-asociacion-juvenil-grupo-scout-keltikhe-635","8221","es","2017-10-30 16:00:44 +0100","ASOCIACION JUVENIL GRUPO SCOUT KELTIKHE 635","","2010-10-25","","","","AVDA OVIEDO,   23 04 Q","Montevil","609940182","","JUVENIL","Municipal","Entidad sin animo de lucro","keltikhe@hotmail.es"
"http://distritos.gijon.es/asociacions/show/8220-comision-de-fiestas-de-caldones-la-rebollada","8220","es","2017-10-30 16:00:33 +0100","COMISION DE FIESTAS DE CALDONES-LA REBOLLADA","","1993-12-21","","","","CALLE JUAN ALVARGONZALEZ,   48 02 DE","El Llano","630881949","696527733","CULTURAL","Municipal","Entidad sin animo de lucro","fiestasdecaldones@hotmail.com"
"http://distritos.gijon.es/asociacions/show/8219-rompiendo-roles-mujeres-reivindicando-genero","8219","es","2017-10-30 16:00:29 +0100","ROMPIENDO ROLES - MUJERES REIVINDICANDO GENERO","","2010-09-24","","","","AVDA MANUEL LLANEZA,   68 BA","Centro","985155072","","MUJER","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/8218-asociacion-sociocultural-mundo-family","8218","es","2017-10-30 16:00:46 +0100","ASOCIACION SOCIOCULTURAL MUNDO FAMILY","/f8/8218/","2010-09-14","Formacion, ocio y tiempo libre para toda la familia.","www.mundofamily.org","","CALLE ORAN,   37 03 B","Perchera/La Braña","672647934","","SOCIAL","Municipal","Entidad sin animo de lucro","info@mundofamily.org"
"http://distritos.gijon.es/asociacions/show/8217-grupo-folklorico-xiringuelu","8217","es","2017-10-30 16:00:39 +0100","GRUPO FOLKLORICO XIRINGUELU","","2010-09-14","","","","CALLE ELEUTERIO QUINTANILLA,   17 04","El Llano","985385902","607423829","CULTURAL","Autonomica","Entidad sin animo de lucro","ralevife@msn.com"
"http://distritos.gijon.es/asociacions/show/8216-onda-astur-de-los-arguellos","8216","es","2017-10-30 16:00:34 +0100","ONDA ASTUR DE LOS ARGUELLOS","","2010-08-27","","","","AVDA SCHULZ,  107 01 DE","El Llano","984393967","695185666","CULTURAL","Autonomica","Entidad sin animo de lucro","dcuellar@ondarguellos.com"
"http://distritos.gijon.es/asociacions/show/8215-diversia-asturias","8215","es","2017-10-30 16:00:34 +0100","DIVERSIA ASTURIAS","","2010-08-27","","","","AVDA SCHULZ,  107 01 DE","El Llano","984393967","695185666","SOCIAL","Autonomica","Entidad sin animo de lucro","dcuellar@ondarguellos.com"
"http://distritos.gijon.es/asociacions/show/8214-liga-reumatologica-asturiana","8214","es","2017-10-30 16:00:33 +0100","LIGA REUMATOLOGICA ASTURIANA","/f8/8214/","1998-03-23","","http://www.ligareumatologicaasturiana.com","","AVDA GALICIA,   62 LOCAL 11","El Natahoyo","985323350","985512309","VARIAS","Provincial","Entidad sin animo de lucro","larasturias@yahoo.es"
"http://distritos.gijon.es/asociacions/show/8213-asociacion-prejubilados-jubilados-y-pensionistas-mca","8213","es","2017-10-30 16:00:38 +0100","ASOCIACION PREJUBILADOS, JUBILADOS Y PENSIONISTAS MCA","","2008-11-12","","","","CALLE PINTOR MARIANO MORE,   22 EN","Centro","985352419","985352419","SOCIAL","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/8212-union-de-vendedores-ambulantes-del-principado-de-asturias","8212","es","2017-10-30 16:00:45 +0100","UNION DE VENDEDORES AMBULANTES DEL PRINCIPADO DE ASTURIAS","","2008-10-22","","","","CAMIN RIO TURIELLOS, DEL (LEORIO)","","606593139","","ECONOMICA/PROFESIONAL","Autonomica","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/8211-asociacion-cultural-el-hervidero","8211","es","2017-10-30 16:00:31 +0100","ASOCIACION CULTURAL EL HERVIDERO","","2008-10-21","","","","CALLE JOVELLANOS,    3 BA","Centro","985175053","","CULTURAL","Autonomica","Entidad sin animo de lucro","el hervidero@elhervidero.org"
"http://distritos.gijon.es/asociacions/show/8210-los-amigos-de-thionck-essyl-de-asturias","8210","es","2017-10-30 16:00:25 +0100","LOS AMIGOS DE THIONCK-ESSYL DE ASTURIAS","","2008-08-12","","","","CALLE PALENCIA,    3 06 IZ","Centro","661229869","","SOCIAL","Autonomica","Entidad sin animo de lucro","amigos.thionck.essyl@gmail.com"
"http://distritos.gijon.es/asociacions/show/8209-asociacion-familias-ninos-con-cancer-ppdo-de-asturias-galban","8209","es","2017-10-30 16:00:30 +0100","ASOCIACION FAMILIAS NIÑOS CON CANCER PPDO DE ASTURIAS GALBAN","/f8/8209/","2006-07-19","Mejorar la calidad de vida de los ni?os enfermos de cancer y de sus familias","WWW.asociaciongalban.org","","CALLE MAGNUS BLIKSTAD,   58 13 C","Laviada","984087410","","SOCIAL","Autonomica","Entidad sin animo de lucro","asgalban@gmail.com"
"http://distritos.gijon.es/asociacions/show/8208-asociacion-ampa-la-regenta-cp-clarin","8208","es","2017-10-30 16:00:42 +0100","ASOCIACION AMPA LA REGENTA CP CLARIN","","2008-04-07","","","","CTRA VILLAVICIOSA, 9999","El Bibio","639992569","985338185","EDUCATIVA","Municipal","Entidad sin animo de lucro","amparegenta@hotmail.com"
"http://distritos.gijon.es/asociacions/show/8206-ochobre-atletismo","8206","es","2017-10-30 16:00:46 +0100","OCHOBRE ATLETISMO","","2008-03-24","","","","CALLE RIO DE ORO,    3 BOX 90","El Llano","660790448","","DEPORTIVA","Autonomica","Entidad sin animo de lucro","atm.ochobre@terra.com"
"http://distritos.gijon.es/asociacions/show/8205-asociacion-cuantaya","8205","es","2017-10-30 16:00:35 +0100","ASOCIACION CUANTAYA","","2008-03-13","","","","CALLE DOLORES,   15 BA","El Llano","985084014","672141666","JUVENIL","Autonomica","Entidad sin animo de lucro","info@cuantaya.org"
"http://distritos.gijon.es/asociacions/show/8204-asociacion-ilustre-hermandad-de-la-santa-misericordia","8204","es","2017-10-30 16:00:39 +0100","ASOCIACION ILUSTRE HERMANDAD DE LA SANTA MISERICORDIA","","2008-03-04","","","","CALLE CAMPO VALDES, 9999 PARROQUIA DE SAN PEDRO","Cimavilla","627374758","","CULTURAL","Municipal","Entidad sin animo de lucro","misericordiagijon@hotmail.es"
"http://distritos.gijon.es/asociacions/show/8203-centro-atencion-victimas-agresiones-sexuales-y-malos-tratos","8203","es","2017-10-30 16:00:42 +0100","CENTRO ATENCION VICTIMAS AGRESIONES SEXUALES Y MALOS TRATOS","","1993-03-10","","","","CALLE CANGA ARGUELLES,   16-18 07 CASA ENCUENTRO MUJERES","L' Arena","985099096","985099097","MUJER","Municipal","Entidad sin animo de lucro","cavasym@hotmail.com"
"http://distritos.gijon.es/asociacions/show/8202-asociacion-de-peruanos-residentes-en-gijon-asopreg","8202","es","2017-10-30 16:00:32 +0100","ASOCIACION DE PERUANOS RESIDENTES EN GIJON ASOPREG","","2010-01-14","","","","AVDA SCHULZ,   64 01 DE","El Llano","640660455","","SOCIAL","Municipal","Entidad sin animo de lucro","apiadatedemi_61@hotmail.com"
"http://distritos.gijon.es/asociacions/show/8201-club-voleibol-dominicas","8201","es","2017-10-30 16:00:42 +0100","CLUB VOLEIBOL DOMINICAS","","1997-06-20","","","","AVDA CONSTITUCION,   90 10 C","El Poligono","652857277","","DEPORTIVA","Municipal","Entidad sin animo de lucro","cvdominicas@gmail.com"
"http://distritos.gijon.es/asociacions/show/8200-grupo-scout-la-calzada","8200","es","2017-10-30 16:00:34 +0100","GRUPO SCOUT LA CALZADA","","2010-01-29","","","","CALLE MANUEL R ALVAREZ,    2 PARROQUIA NÑ SÑ FATIMA","La Calzada","626584302","985990616","JUVENIL","Municipal","Entidad sin animo de lucro","lacalzada@scoutsasturies.org"
"http://distritos.gijon.es/asociacions/show/8199-asociacion-edad-dorada-mensajeros-de-la-paz-occidente","8199","es","2017-10-30 16:00:34 +0100","ASOCIACION EDAD DORADA MENSAJEROS DE LA PAZ OCCIDENTE","","2009-01-05","","","","CALLE BALMES,   50 BJ IZ","El Coto","985372217","F 985361984","SOCIAL","Estatal","","mila@mensapaz.org"
"http://distritos.gijon.es/asociacions/show/8198-asociacion-de-madres-y-padres-de-alumnos-c-p-laviada","8198","es","2017-10-30 16:00:27 +0100","ASOCIACION DE MADRES Y PADRES DE ALUMNOS C.P. LAVIADA","","2002-06-10","","","","CALLE JUANIN DE MIERES,    5","Laviada","985355763","985352287","EDUCATIVA","Municipal","Entidad sin animo de lucro","ampalaviada@gmail.com"
"http://distritos.gijon.es/asociacions/show/8197-roces-citi","8197","es","2017-10-30 16:00:22 +0100","ROCES CITI","","2008-11-12","","","","AVDA SALVADOR ALLENDE,   69 BA","Roces","984398086","","JUVENIL","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/8196-asociacion-de-inmigrantes-residentes-en-asturias-aira","8196","es","2017-10-30 16:00:40 +0100","ASOCIACION DE INMIGRANTES RESIDENTES EN ASTURIAS (AIRA)","","2002-03-19","","","","CALLE RIO DE ORO,   11","El Llano","661296811","985282959","SOCIAL","Municipal","Entidad sin animo de lucro","airastur@yahoo.es"
"http://distritos.gijon.es/asociacions/show/8195-asociacion-de-madres-y-padres-de-alumnos-c-p-begona","8195","es","2017-10-30 16:00:25 +0100","ASOCIACION DE MADRES Y PADRES DE ALUMNOS C.P. BEGOÑA","","2007-04-02","","","","CALLE ANSELMO SOLAR, 9999","Viesques","650068426","","EDUCATIVA","Autonomica","Entidad sin animo de lucro","ampabegona@gmail.com"
"http://distritos.gijon.es/asociacions/show/8194-xega-col-lesbianas-gais-transexuales-y-bisexuales-asturias","8194","es","2017-10-30 16:00:29 +0100","XEGA -COL. LESBIANAS GAIS TRANSEXUALES Y BISEXUALES ASTURIAS","/f8/8194/","1994-05-10","","http://www.xega.org","","AVDA MANUEL LLANEZA,   68 HOTEL DE ASOCIACIONES","Centro","985224029","985205628","SOCIAL","Municipal","Entidad sin animo de lucro","info@xega.org"
"http://distritos.gijon.es/asociacions/show/8193-sidrastur-grupo-astur-de-coleccionismo-sidrero","8193","es","2017-10-30 16:00:46 +0100","SIDRASTUR - GRUPO ASTUR DE COLECCIONISMO SIDRERO","","2010-05-14","","","","CALLE ATENEO OBRERO DE LA CALZADA,    1 02","La Calzada","626508206","","CULTURAL","Autonomica","Entidad sin animo de lucro","sidrastur@hotmail.com"
