dc:identifier,dc:modified,ayto:UtmX,ayto:UtmY,ayto:UtmZone,ayto:latWGS84,ayto:lonWGS84,ayto:latED50,ayto:lonED50,ayto:CodTipoSenal,ayto:TipoSenal,ayto:CategoriaSenal,ayto:FamiliaSenal,ayto:GrupoSenal,ayto:SubgrupoSenal,ayto:IdIcono,ayto:CodCalle,ayto:NombreCalle,ayto:NumeroPostal,ayto:Indicacion,ayto:Autorizacion,ayto:FechaColocacion,ayto:Propiedad,ayto:CompartePoste,ayto:FechaRevision,ayto:PlazasCordon,ayto:PlazasBateria,ayto:Regulacion,uri
23764,2017-10-30T23:35:01.875Z,436316.161344916,4814357.94882209,30,43.4775411276042,-3.78870595177083,43.4786338103886,-3.78736943930638,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,5570,AV STADIUM,s/n,tres plazas en cordon frente al Cormoran,00009/1990,2010-04-08,Ayuntamiento Santander,0,2010-04-08,3,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23764.csv
23767,2017-10-30T23:35:01.875Z,436311.712051262,4814430.30097346,30,43.4781921692708,-3.78876942833333,43.4792848326474,-3.78743290710068,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,5570,AV STADIUM,s/n,dos plazas en bateria señalizadas por costas,00008/1990,2010-04-08,Ayuntamiento Santander,0,2010-04-08,,2,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23767.csv
23740,2017-10-30T23:35:01.874Z,435428.387736178,4812991.17124434,30,43.4651592226042,-3.79951998020833,43.4662523433271,-3.79818330710388,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,7330,CL/ SOL,32,plaza señalizada frente al portal 32,08522/2005,2010-04-08,Ayuntamiento Santander,0,2010-04-08,1,,OLA,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23740.csv
23743,2017-10-30T23:35:01.874Z,431421.149040403,4812558.95597903,30,43.4609110351562,-3.84899912109375,43.462004568776,-3.84766114718316,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,145,AV DEPORTE (ALBERICIA),9-6,plaza en bateria,00007/1990,2010-04-08,Ayuntamiento Santander,0,2010-04-08,,1,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23743.csv
23746,2017-10-30T23:35:01.874Z,431425.384518374,4812561.08216788,30,43.4609305664062,-3.84894703776042,43.4620240991342,-3.84760906505555,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,145,AV/ DEPORTE (ALBERICIA),9-6,,00007/1990,2010-04-08,Ayuntamiento Santander,0,2010-04-08,,0,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23746.csv
23749,2017-10-30T23:35:01.874Z,431397.342613559,4812551.16546656,30,43.4608387108333,-3.84929239010417,43.4619322483322,-3.84795440899677,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,145,AV DEPORTE (ALBERICIA),9-5,primera plaza en bateria frente la farmacia,00006/1990,2010-04-08,Ayuntamiento Santander,0,2010-04-08,,1,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23749.csv
23752,2017-10-30T23:35:01.874Z,431392.456145053,4812549.76903753,30,43.46082569,-3.84935261145833,43.4619192282398,-3.84801462885329,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,145,AV/ DEPORTE (ALBERICIA),9-5,,00006/1990,2010-04-08,Ayuntamiento Santander,0,2010-04-08,,0,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23752.csv
23755,2017-10-30T23:35:01.874Z,431237.882669437,4812527.26734467,30,43.4606089025,-3.85126031322917,43.4617024582769,-3.84992228106359,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,145,AV DEPORTE (ALBERICIA),6-a,señal ubicada frente la casa del deporte,00005/1990,2010-04-08,Ayuntamiento Santander,0,2010-04-08,2,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23755.csv
23758,2017-10-30T23:35:01.874Z,430890.821098377,4812416.02900972,30,43.4595753930208,-3.85553589447917,43.4606690047175,-3.85419775717329,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,145,AV DEPORTE (ALBERICIA),15,junto pabellon del teka,00004/1990,2010-04-08,Ayuntamiento Santander,0,2010-04-08,,2,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23758.csv
23761,2017-10-30T23:35:01.874Z,430934.05375991,4812419.92408616,30,43.4596144555208,-3.8550020403125,43.4607080629649,-3.85366391710848,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,145,AV DEPORTE (ALBERICIA),13-5,plaza en bateria parte oeste del edificio,00396/2009,2010-04-08,Ayuntamiento Santander,0,2010-04-08,,1,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23761.csv
23575,2017-10-30T23:35:01.535Z,433930.501878568,4812232.14787892,30,43.45819454625,-3.8179434190625,43.4592879840004,-3.81660631969989,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,1150,CL/ CAPITAN CORTES,8,acera Este primera plaza en cordon,06821/2004,2010-04-07,Ayuntamiento Santander,0,2010-04-07,1,,OLA,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23575.csv
23578,2017-10-30T23:35:01.535Z,434456.251157553,4812057.10673388,30,43.4566648314583,-3.81142427229167,43.4577582782301,-3.81008736690877,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,1210,CL/ CARLOS III,6,ultima plaza en cordon junto al portal 6,02489/2003,2010-04-07,Ayuntamiento Santander,0,2010-04-07,1,,OLA,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23578.csv
23734,2017-10-30T23:35:01.535Z,436463.450741618,4812801.10017693,30,43.463545254427,-3.786752785625,44.4646383509567,-7.78541647759596,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,4480,AV REINA VICTORIA,28,señal colocada 10 metros antes de la casa dos plazas en cordon,00016/1990,2010-04-08,Ayuntamiento Santander,0,2010-04-08,2,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23734.csv
23737,2017-10-30T23:35:01.535Z,436386.199771525,4812841.95170936,30,43.463897829375,-3.78766288385417,43.4649909204179,-3.78632654723453,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,4480,AV/ REINA VICTORIA,47,señal colocada entre los portales 47 y 47A,00390/2007,2010-04-08,Ayuntamiento Santander,0,2010-04-08,0,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23737.csv
23557,2017-10-30T23:35:01.534Z,432281.846216056,4812325.81010582,30,43.4588903645834,-3.83833180338541,43.4599838982396,-3.83699414161739,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,1190,AV CARDENAL HERRERA ORIA,24,plaza señalizada en cordon frente al 24,08532/2006,2010-04-07,Ayuntamiento Santander,0,2010-04-07,1,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23557.csv
23560,2017-10-30T23:35:01.534Z,432118.294630881,4812312.99476596,30,43.45876015625,-3.84035166015625,43.4598537054549,-3.83901394483259,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,1190,AV CARDENAL HERRERA ORIA,36,señalizada 10 metros antes del paso de peatones,00105/2008,2010-04-07,Ayuntamiento Santander,0,2010-04-07,1,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23560.csv
23563,2017-10-30T23:35:01.534Z,431823.504461064,4812318.50390797,30,43.4587829427084,-3.84399586588541,43.4598765121501,-3.84265805115185,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,1190,AV CARDENAL HERRERA ORIA,54,plaza ubicada entre los dos vados,00067/2009,2010-04-07,Ayuntamiento Santander,0,2010-04-07,,1,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23563.csv
23566,2017-10-30T23:35:01.534Z,431751.099890922,4812268.8005967,30,43.4583288411459,-3.84488453776041,43.4594224294675,-3.84354670376047,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,1190,AV CARDENAL HERRERA ORIA,60,señalizada en la entrada C/Maria Blanchard,00770/2007,2010-04-07,Ayuntamiento Santander,0,2010-04-07,1,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23566.csv
23569,2017-10-30T23:35:01.534Z,431583.148141571,4812196.87050865,30,43.4576658825,-3.84695132072917,43.4587595028037,-3.84561343766806,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,1190,AV/ CARDENAL HERRERA ORIA,84,dos plazas en bateria una sola señal,07536/2005,2010-04-07,Ayuntamiento Santander,0,2010-04-07,,2,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23569.csv
23572,2017-10-30T23:35:01.534Z,431569.739297623,4812199.17608316,30,43.45768541375,-3.84711733635417,43.4587790344148,-3.84577944856451,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,1190,AV CARDENAL HERRERA ORIA,92,plaza en bateria ubicada parte Este del edificio 92,00358/2007,2010-04-07,Ayuntamiento Santander,0,2010-04-07,,1,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23572.csv
23543,2017-10-30T23:35:01.253Z,433375.847157775,4812564.27736691,30,43.4611356445312,-3.82483937174479,43.4622290326093,-3.82350205288433,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,1080,AV/ CAMILO ALONSO VEGA,26,ubicada a 10 metros del portal,72648/2004,2010-04-06,Ayuntamiento Santander,0,2010-04-06,1,,OLA,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23543.csv
23546,2017-10-30T23:35:01.253Z,434654.575667167,4813471.17003504,30,43.4694136393228,-3.80914275716146,43.4705066860952,-3.80780577606262,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,1330,AV CASTROS (LOS),89,plaza ubicada entre 89 y 91,00404/2009,2010-04-06,Ayuntamiento Santander,0,2010-04-06,1,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23546.csv
23551,2017-10-30T23:35:01.253Z,433453.185022377,4811678.97553884,30,43.4531717773438,-3.82377532552083,43.454265400936,-3.82243812173102,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,1160,CL CAPITAN PALACIOS,5,señal colocada a dos metros del portal 5,00452/2006,2010-04-07,Ayuntamiento Santander,0,2010-04-07,1,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23551.csv
23554,2017-10-30T23:35:01.253Z,433247.809517168,4812470.18608865,30,43.4602770833333,-3.82641041666667,43.4613705064795,-3.82507306433296,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,1130,CL/ CANARIAS,s/n,junto escaleras de acceso a Camilo A. Vega,07565/2005,2010-04-07,Ayuntamiento Santander,0,2010-04-07,1,,OLA,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23554.csv
23525,2017-10-30T23:35:01.252Z,436330.185428612,4813050.22463609,30,43.4657682463542,-3.78837962145833,43.4668612847269,-3.78704324511697,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,4520,CL RIO CUBAS,13,acera sur,00439/2007,2010-04-05,Ayuntamiento Santander,0,2010-04-05,1,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23525.csv
23528,2017-10-30T23:35:01.252Z,434599.614204533,4812330.01556212,30,43.4591345052083,-3.80968515625,43.4602278670682,-3.80834827151705,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,1030,CL/ CALDERON DE LA BARCA,10,lado norte en bateria dos plazas,01965/2003,2010-04-06,Ayuntamiento Santander,0,2010-04-06,,2,OLA,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23528.csv
23531,2017-10-30T23:35:01.252Z,432521.118162368,4811937.99245674,30,43.4554203125,-3.83532643229167,43.4565139341721,-3.83398888984702,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,950,BO CAJO FUENTE LA SALUD,s/n,frente entrada al colegio,08010/2005,2010-04-06,Ayuntamiento Santander,0,2010-04-06,,2,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23531.csv
23534,2017-10-30T23:35:01.252Z,432682.218865142,4811876.09120638,30,43.4548775065104,-3.833327734375,43.4559711331758,-3.83199025218983,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,940,BO CAJO,6,parte norte en bateria,06105/2005,2010-04-06,Ayuntamiento Santander,0,2010-04-06,,1,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23534.csv
23537,2017-10-30T23:35:01.252Z,432739.773561132,4811820.46974052,30,43.4543819010416,-3.83260955403646,43.455475538619,-3.83127209675443,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,940,BO CAJO,11,junto al portal 11,00412/2007,2010-04-06,Ayuntamiento Santander,0,2010-04-06,,1,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23537.csv
23540,2017-10-30T23:35:01.252Z,433311.720323004,4812474.70490173,30,43.460323470052,-3.82562102864583,43.4614168872601,-3.82428369729514,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,1080,AV/ CAMILO ALONSO VEGA,18,señal colocada junto al portal 18,02531/2003,2010-04-06,Ayuntamiento Santander,0,2010-04-06,1,,OLA,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23540.csv
23507,2017-10-30T23:35:01.065Z,435590.41328317,4814939.89578017,30,43.4827184654167,-3.79774774041667,43.4838110428196,-3.79641092568924,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,1520,BO BELLAVISTA (CUETO),21,plaza señalizada parte sur del inmueble 29,00150/2007,2010-04-05,Ayuntamiento Santander,0,2010-04-05,1,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23507.csv
23510,2017-10-30T23:35:01.065Z,435592.621368685,4814936.61042848,30,43.48268907625,-3.79772004916667,43.4837816543867,-3.79638323551144,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,1520,BO/ BELLAVISTA (CUETO),21,,00150/2007,2010-04-05,Ayuntamiento Santander,0,2010-04-05,0,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23510.csv
23513,2017-10-30T23:35:01.065Z,436337.517816429,4813762.40345779,30,43.4721809658333,-3.78837225333333,43.4732738094733,-3.78703580790057,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,2360,AV INFANTES,67,necesita ser repintada,00131/2006,2010-04-05,Ayuntamiento Santander,0,2010-04-05,1,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23513.csv
23516,2017-10-30T23:35:01.065Z,436328.85293703,4813122.45770316,30,43.4664184829167,-3.78840453833333,43.4675115016931,-3.78706815428881,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,760,CL BARRIO CAMINO,18,señalizada frente al 25,07819/2005,2010-04-05,Ayuntamiento Santander,0,2010-04-05,1,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23516.csv
23519,2017-10-30T23:35:01.065Z,436308.034408408,4812812.35420848,30,43.4636246941666,-3.7886256175,43.4647177990176,-3.78728925761507,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,4480,AV REINA VICTORIA,35,plaza señalizada junto al portal 35,01102/2006,2010-04-05,Ayuntamiento Santander,0,2010-04-05,1,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23519.csv
23522,2017-10-30T23:35:01.065Z,436185.580349025,4812958.05765,30,43.4649260934375,-3.79015632614583,43.4660191675577,-3.78881991052143,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,1100,PS CANALEJAS,40,plaza señalizada frente al portal 40,00343/2008,2010-04-05,Ayuntamiento Santander,0,2010-04-05,1,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23522.csv
23128,2017-10-30T23:35:01.064Z,435664.883988029,4813522.90102221,30,43.4699670247395,-3.79665944010417,43.4710599831121,-3.79532279292276,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,6900,CL/ AUGUSTO G LINARES,4,señal colocada junto al portal 4,00438/2007,2010-03-30,Ayuntamiento Santander,0,2010-03-30,1,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23128.csv
23131,2017-10-30T23:35:01.064Z,435664.045506759,4813547.92437939,30,43.4701922496354,-3.79667276239583,43.4712852012468,-3.79533611241695,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,6900,CL/ AUGUSTO G LINARES,4,colocada junto al portal 4,00772/2007,2010-03-30,Ayuntamiento Santander,0,2010-03-30,1,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23131.csv
23501,2017-10-30T23:35:01.064Z,433492.470136305,4812056.31873698,30,43.4565726562498,-3.82333587239584,43.4576661741476,-3.82199864380001,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,530,CL/ ARGENTINA,12,,00305/2006,2010-04-05,Ayuntamiento Santander,0,2010-04-05,1,,OLA,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23501.csv
23504,2017-10-30T23:35:01.064Z,432910.492742573,4812792.78991495,30,43.4631514322915,-3.83061940104168,43.46424479238,-3.82928190305754,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,620,BJD CALERUCO,16,señal colocada entre el 14 y el 16,08218/2005,2010-04-05,Ayuntamiento Santander,0,2010-04-05,,1,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23504.csv
23122,2017-10-30T23:35:00.685Z,431453.485142613,4812463.77598968,30,43.4600570592708,-3.84858746666667,43.4611506164335,-3.84724951320276,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,145,AV DEPORTE (ALBERICIA),9-37,parte sur del vial frente portal 37,07036/2004,2010-03-30,Ayuntamiento Santander,0,2010-03-30,,1,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23122.csv
23125,2017-10-30T23:35:00.685Z,435616.456364017,4813098.63284825,30,43.46614296875,-3.79720794270834,43.4672360463554,-3.79587132192422,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,3230,PS MENENDEZ PELAYO,26,señal colocada frente al 26,00124/2009,2010-03-30,Ayuntamiento Santander,0,2010-03-30,1,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23125.csv
23113,2017-10-30T23:35:00.684Z,433961.082021029,4812867.72888785,30,43.4639196614582,-3.81764251302084,43.4650129237528,-3.81630535994436,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,490,CL/ ANTONIO MENDOZA,46,parte norte del vial entre el 46 y el 48,08381/2005,2010-03-30,Ayuntamiento Santander,0,2010-03-30,,1,OLA,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23113.csv
23116,2017-10-30T23:35:00.684Z,431140.893764652,4812510.38512776,30,43.4604479817708,-3.85245696614584,43.461541549305,-3.85111890316295,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,145,AV/ DEPORTE (ALBERICIA),s/n,entrada complejo frente la piscina,05161/2004,2010-03-30,Ayuntamiento Santander,0,2010-03-30,1,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23116.csv
23119,2017-10-30T23:35:00.684Z,431140.832401868,4812512.86308297,30,43.4604702860417,-3.8524580378125,43.4615638529054,-3.85111997455894,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,145,AV/ DEPORTE (ALBERICIA),s/n,entrada complejo frente la piscina,00106/2010,2010-03-30,Ayuntamiento Santander,0,2010-03-30,1,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23119.csv
23101,2017-10-30T23:35:00.683Z,431040.215963694,4812084.15311148,30,43.456601185,-3.85364739375,43.4576948760655,-3.85230934002742,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,2872,CL ABEDULES (LOS),11,flejada en farola,08042/2005,2010-03-29,Ayuntamiento Santander,0,2010-03-29,1,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23101.csv
23107,2017-10-30T23:35:00.683Z,434080.275258464,4812520.91735949,30,43.4608076822917,-3.81612721354167,43.4619010303307,-3.81479013536375,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,220,CL ALCAZAR DE TOLEDO,6,entre portal 4y6,02247/2003,2010-03-30,Ayuntamiento Santander,0,2010-03-30,2,,OLA,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23107.csv
23110,2017-10-30T23:35:00.683Z,433495.082434259,4812387.474589,30,43.4595544270833,-3.82334401041667,43.4606478545587,-3.82200674935736,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,340,CL ALONSO,1,colocada a tres metros del paso,03941/2003,2010-03-30,Ayuntamiento Santander,0,2010-03-30,1,,OLA,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23110.csv
23095,2017-10-30T23:35:00.682Z,434346.860909337,4812851.48216275,30,43.4638073567708,-3.81287200520833,43.4649005951033,-3.81153498320866,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,10,CL/ ACEBEDOS,12,junto al tunel de acceso al 12 interior,00468/2008,2010-03-29,Ayuntamiento Santander,0,2010-03-29,1,,OLA,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23095.csv
23098,2017-10-30T23:35:00.682Z,434345.14754097,4812851.31809612,30,43.4638057291666,-3.8128931640625,43.4648989676699,-3.81155614150442,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,10,CL/ ACEBEDOS,12,comparte poste,07897/2005,2010-03-29,Ayuntamiento Santander,0,2010-03-29,1,,OLA,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23098.csv
