Capítol,"Text Capítol",Article,"Text Article",Concepte,"Text Concepte",Subconcepte,"Text Subconcepte",Orgànic,"Text Orgànic",Àrea,"Text Àrea",Política,"Text Política","Grup de programes","Text Grup de programes",Programa,"Text Programa",Subprograma,"Text Subprograma","CRÈDITS EXTRAORD.","SUPLEMENTS CRED.",AMPLIACIONS,"TRANSFERÈNCIES (MAS)","TRANSFERÈNCIES (MENOS)","SALDO MINIS","INCORP. ROMANENTS","GENER. INGRESSOS","BAIXES PER ANUL.","AJUSTOS PRÒRROGA","TOTAL MODIF."
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",121,"RETRIBUCIONS COMPLEMENTARIES",12100,"Complement desti funcionaris",201,"0201 G.Drets Socials",2,"Actuacions de protecció i promoció social",23,"Serveis socials i promoció social",230,"Administració general de serveis socials",2301,"Administració general de serveis socials",23013,"Serveis comuns equipaments serveis socia",0,0,0,"9.774,80","11.514,32",0,0,0,0,0,"-1.739,52"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",121,"RETRIBUCIONS COMPLEMENTARIES",12100,"Complement desti funcionaris",201,"0201 G.Drets Socials",2,"Actuacions de protecció i promoció social",23,"Serveis socials i promoció social",230,"Administració general de serveis socials",2301,"Administració general de serveis socials",23017,"Direcció de família de Serveis Socials",0,0,0,"11.999,89",0,0,0,0,0,0,"11.999,89"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",121,"RETRIBUCIONS COMPLEMENTARIES",12100,"Complement desti funcionaris",201,"0201 G.Drets Socials",2,"Actuacions de protecció i promoció social",23,"Serveis socials i promoció social",230,"Administració general de serveis socials",2303,"Estratègia i innovació de serveis social",23032,"Recerca i coneixement de serveis socials",0,0,0,"2.877,92",0,0,0,0,0,0,"2.877,92"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",121,"RETRIBUCIONS COMPLEMENTARIES",12100,"Complement desti funcionaris",201,"0201 G.Drets Socials",2,"Actuacions de protecció i promoció social",23,"Serveis socials i promoció social",230,"Administració general de serveis socials",2303,"Estratègia i innovació de serveis social",23034,"Participació social",0,0,0,"0,96","2.425,44",0,0,0,0,0,"-2.424,48"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",121,"RETRIBUCIONS COMPLEMENTARIES",12100,"Complement desti funcionaris",201,"0201 G.Drets Socials",2,"Actuacions de protecció i promoció social",23,"Serveis socials i promoció social",230,"Administració general de serveis socials",2303,"Estratègia i innovació de serveis social",23035,"Comunicació i informació serveis socials",0,0,0,0,"2.189,21",0,0,0,0,0,"-2.189,21"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",121,"RETRIBUCIONS COMPLEMENTARIES",12100,"Complement desti funcionaris",201,"0201 G.Drets Socials",2,"Actuacions de protecció i promoció social",23,"Serveis socials i promoció social",230,"Administració general de serveis socials",2303,"Estratègia i innovació de serveis social",23036,"Planificació i Processos serveis socials",0,0,0,0,"13.686,25",0,0,0,0,0,"-13.686,25"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",121,"RETRIBUCIONS COMPLEMENTARIES",12100,"Complement desti funcionaris",201,"0201 G.Drets Socials",2,"Actuacions de protecció i promoció social",23,"Serveis socials i promoció social",230,"Administració general de serveis socials",2303,"Estratègia i innovació de serveis social",23038,"Gestió sistemes d'informació serv.social",0,0,0,"6.328,42","4.899,02",0,0,0,0,0,"1.429,40"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",121,"RETRIBUCIONS COMPLEMENTARIES",12100,"Complement desti funcionaris",201,"0201 G.Drets Socials",2,"Actuacions de protecció i promoció social",23,"Serveis socials i promoció social",231,"Asistencia social primària",2311,"Atenció infància i adolescència",23111,"Atenció infància i adolescència",0,0,0,"5.890,53","9.691,04",0,0,0,0,0,"-3.800,51"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",121,"RETRIBUCIONS COMPLEMENTARIES",12100,"Complement desti funcionaris",201,"0201 G.Drets Socials",2,"Actuacions de protecció i promoció social",23,"Serveis socials i promoció social",231,"Asistencia social primària",2314,"Atenció persones en situació pobresa-risc exclusió",23141,"Centres diurns i res. inserc. sense sost",0,0,0,"6.502,53",0,0,0,0,0,0,"6.502,53"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",121,"RETRIBUCIONS COMPLEMENTARIES",12100,"Complement desti funcionaris",201,"0201 G.Drets Socials",2,"Actuacions de protecció i promoció social",23,"Serveis socials i promoció social",231,"Asistencia social primària",2316,"Atenció la immigració",23161,"Acollida i acompanyament d’immigrants",0,0,0,0,"31.997,51",0,0,0,0,0,"-31.997,51"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",121,"RETRIBUCIONS COMPLEMENTARIES",12100,"Complement desti funcionaris",201,"0201 G.Drets Socials",2,"Actuacions de protecció i promoció social",23,"Serveis socials i promoció social",231,"Asistencia social primària",2317,"Atenció a la dona en situació de vulnerabilitat",23171,"Atenció a la dona víctima de viol.",0,0,0,"4.270,14","2.040,09",0,0,0,0,0,"2.230,05"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",121,"RETRIBUCIONS COMPLEMENTARIES",12100,"Complement desti funcionaris",201,"0201 G.Drets Socials",2,"Actuacions de protecció i promoció social",23,"Serveis socials i promoció social",231,"Asistencia social primària",2317,"Atenció a la dona en situació de vulnerabilitat",23172,"Abordatge integr. del treball sexual",0,0,0,"8.160,88",0,0,0,0,0,0,"8.160,88"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",121,"RETRIBUCIONS COMPLEMENTARIES",12100,"Complement desti funcionaris",201,"0201 G.Drets Socials",2,"Actuacions de protecció i promoció social",23,"Serveis socials i promoció social",231,"Asistencia social primària",2319,"Emergències i urgències socials",23191,"Emergències i urgències socials",0,0,0,0,"10.519,96",0,0,0,0,0,"-10.519,96"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",121,"RETRIBUCIONS COMPLEMENTARIES",12100,"Complement desti funcionaris",201,"0201 G.Drets Socials",2,"Actuacions de protecció i promoció social",23,"Serveis socials i promoció social",232,"Promoció social",2321,"Promoció i participació de infància i adolescència",23211,"Altres accions millora de la infància",0,0,0,0,"6.268,24",0,0,0,0,0,"-6.268,24"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",121,"RETRIBUCIONS COMPLEMENTARIES",12100,"Complement desti funcionaris",201,"0201 G.Drets Socials",2,"Actuacions de protecció i promoció social",23,"Serveis socials i promoció social",232,"Promoció social",2322,"Promoció i atenció a la joventut",23221,"Promoció i atenció a la joventut",0,0,0,"1.023,12","311,77",0,0,0,0,0,"711,35"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",121,"RETRIBUCIONS COMPLEMENTARIES",12100,"Complement desti funcionaris",201,"0201 G.Drets Socials",2,"Actuacions de protecció i promoció social",23,"Serveis socials i promoció social",232,"Promoció social",2323,"Promoció de la gent gran",23231,"Promoció de la gent gran",0,0,0,"2.962,79",0,0,0,0,0,0,"2.962,79"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",121,"RETRIBUCIONS COMPLEMENTARIES",12100,"Complement desti funcionaris",201,"0201 G.Drets Socials",2,"Actuacions de protecció i promoció social",23,"Serveis socials i promoció social",232,"Promoció social",2325,"Drets humans-no discrimi.:foment-promoció-atenció",23251,"Atenció la diversitat i no discriminació",0,0,0,"10.066,30","29.053,18",0,0,0,0,0,"-18.986,88"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",121,"RETRIBUCIONS COMPLEMENTARIES",12100,"Complement desti funcionaris",201,"0201 G.Drets Socials",2,"Actuacions de protecció i promoció social",23,"Serveis socials i promoció social",232,"Promoció social",2327,"Temps i qualitat de vida",23271,"Temps i qualitat de vida",0,0,0,0,"26.885,37",0,0,0,0,0,"-26.885,37"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",121,"RETRIBUCIONS COMPLEMENTARIES",12100,"Complement desti funcionaris",201,"0201 G.Drets Socials",3,"Producció de béns públics de caràcter preferent",31,Salut,311,"Protecció de la salubritat pública",3111,"Promoció i protecció de la salut",31111,"Promoció de la salut",0,0,0,0,"3.655,86",0,0,0,0,0,"-3.655,86"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",121,"RETRIBUCIONS COMPLEMENTARIES",12100,"Complement desti funcionaris",401,"0401 G.Seguretat i Prevenció",1,"Serveis públics bàsics",13,"Seguretat i mobilitat ciutadana",130,"Administració general seguretat i protecció",1301,"Administració general de seguretat i mobilitat",13011,"Gestió programa administració seguretat-",0,0,0,"155.038,73",0,0,0,0,0,0,"155.038,73"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",121,"RETRIBUCIONS COMPLEMENTARIES",12100,"Complement desti funcionaris",401,"0401 G.Seguretat i Prevenció",1,"Serveis públics bàsics",13,"Seguretat i mobilitat ciutadana",130,"Administració general seguretat i protecció",1301,"Administració general de seguretat i mobilitat",13012,"Desenvolupament professional seguretat i",0,0,0,"35.699,00",0,0,0,0,0,0,"35.699,00"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",121,"RETRIBUCIONS COMPLEMENTARIES",12100,"Complement desti funcionaris",401,"0401 G.Seguretat i Prevenció",1,"Serveis públics bàsics",13,"Seguretat i mobilitat ciutadana",130,"Administració general seguretat i protecció",1301,"Administració general de seguretat i mobilitat",13013,"Assessorament legal a la gerència i òrga",0,0,0,0,"62.501,32",0,0,0,0,0,"-62.501,32"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",121,"RETRIBUCIONS COMPLEMENTARIES",12100,"Complement desti funcionaris",401,"0401 G.Seguretat i Prevenció",1,"Serveis públics bàsics",13,"Seguretat i mobilitat ciutadana",130,"Administració general seguretat i protecció",1301,"Administració general de seguretat i mobilitat",13014,"Desenvolupament dels serveis de GUB i SP",0,0,0,"11.275,76","11.808,38",0,0,0,0,0,"-532,62"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",121,"RETRIBUCIONS COMPLEMENTARIES",12100,"Complement desti funcionaris",401,"0401 G.Seguretat i Prevenció",1,"Serveis públics bàsics",13,"Seguretat i mobilitat ciutadana",130,"Administració general seguretat i protecció",1301,"Administració general de seguretat i mobilitat",13015,"Comunicació interna i externa PSM",0,0,0,0,"1.103,80",0,0,0,0,0,"-1.103,80"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",121,"RETRIBUCIONS COMPLEMENTARIES",12100,"Complement desti funcionaris",401,"0401 G.Seguretat i Prevenció",1,"Serveis públics bàsics",13,"Seguretat i mobilitat ciutadana",132,"Seguretat i Ordre Públic",1321,"Seguretat ciutadana",13212,"Serveis generals de la Guàrdia Urbana",0,0,0,0,"640.045,65",0,0,0,0,0,"-640.045,65"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",121,"RETRIBUCIONS COMPLEMENTARIES",12100,"Complement desti funcionaris",401,"0401 G.Seguretat i Prevenció",1,"Serveis públics bàsics",13,"Seguretat i mobilitat ciutadana",132,"Seguretat i Ordre Públic",1322,"Prevenció de la delinqüència",13221,"Prevenció de la delinqüència",0,0,0,"5.380,05",0,0,0,0,0,0,"5.380,05"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",121,"RETRIBUCIONS COMPLEMENTARIES",12100,"Complement desti funcionaris",401,"0401 G.Seguretat i Prevenció",1,"Serveis públics bàsics",13,"Seguretat i mobilitat ciutadana",134,"Mobilitat urbana",1341,Mobilitat,13411,"Gestió del programa de mobilitat",0,0,0,0,"130.244,92",0,0,0,0,0,"-130.244,92"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",121,"RETRIBUCIONS COMPLEMENTARIES",12100,"Complement desti funcionaris",401,"0401 G.Seguretat i Prevenció",1,"Serveis públics bàsics",13,"Seguretat i mobilitat ciutadana",135,"Protecció civil",1351,"Protecció civil",13511,"Protecció civil",0,0,0,"7.205,46","137.754,68",0,0,0,0,0,"-130.549,22"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",121,"RETRIBUCIONS COMPLEMENTARIES",12100,"Complement desti funcionaris",401,"0401 G.Seguretat i Prevenció",1,"Serveis públics bàsics",13,"Seguretat i mobilitat ciutadana",136,"Servei de prevenció i extinció d'incendi",1361,"Prevenció i extinció d'incendis i salvam",13612,"Intervenció en extinció d’incendis i sal",0,0,0,0,"142.176,54",0,0,0,0,0,"-142.176,54"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",121,"RETRIBUCIONS COMPLEMENTARIES",12100,"Complement desti funcionaris",401,"0401 G.Seguretat i Prevenció",1,"Serveis públics bàsics",13,"Seguretat i mobilitat ciutadana",136,"Servei de prevenció i extinció d'incendi",1361,"Prevenció i extinció d'incendis i salvam",13613,"Desenvol.professional,selecció,prevenc.s",0,0,0,"131.483,06",0,0,0,0,0,0,"131.483,06"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",121,"RETRIBUCIONS COMPLEMENTARIES",12100,"Complement desti funcionaris",501,"0501 Gerència d'Ecologia Urbana",1,"Serveis públics bàsics",13,"Seguretat i mobilitat ciutadana",134,"Mobilitat urbana",1341,Mobilitat,13411,"Gestió del programa de mobilitat",0,0,0,"59.855,66",0,0,0,0,0,0,"59.855,66"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",121,"RETRIBUCIONS COMPLEMENTARIES",12100,"Complement desti funcionaris",501,"0501 Gerència d'Ecologia Urbana",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",150,"Administració General d'habitatge i Urba",1501,"Administració d'hàbitat urbà",15011,"Despeses generals d'hàbitat urbà",0,0,0,"214.232,66",0,0,0,0,0,0,"214.232,66"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",121,"RETRIBUCIONS COMPLEMENTARIES",12100,"Complement desti funcionaris",501,"0501 Gerència d'Ecologia Urbana",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",150,"Administració General d'habitatge i Urba",1501,"Administració d'hàbitat urbà",15013,"Planificació habitat urbà",0,0,0,"2.560,18",0,0,0,0,0,0,"2.560,18"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",121,"RETRIBUCIONS COMPLEMENTARIES",12100,"Complement desti funcionaris",501,"0501 Gerència d'Ecologia Urbana",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",150,"Administració General d'habitatge i Urba",1501,"Administració d'hàbitat urbà",15014,"Millora contínua hàbitat urbà",0,0,0,0,"3.410,09",0,0,0,0,0,"-3.410,09"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",121,"RETRIBUCIONS COMPLEMENTARIES",12100,"Complement desti funcionaris",501,"0501 Gerència d'Ecologia Urbana",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",150,"Administració General d'habitatge i Urba",1501,"Administració d'hàbitat urbà",15016,"Comunicació hàbitat urbà",0,0,0,0,"18.137,65",0,0,0,0,0,"-18.137,65"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",121,"RETRIBUCIONS COMPLEMENTARIES",12100,"Complement desti funcionaris",501,"0501 Gerència d'Ecologia Urbana",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",150,"Administració General d'habitatge i Urba",1501,"Administració d'hàbitat urbà",15017,"Manteniment i conservació d'edificis hàb",0,0,0,"2.423,04",0,0,0,0,0,0,"2.423,04"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",121,"RETRIBUCIONS COMPLEMENTARIES",12100,"Complement desti funcionaris",501,"0501 Gerència d'Ecologia Urbana",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i",1514,"Projectes i estratègia",15141,"Projectes estratègics hàbitat urbà",0,0,0,0,"10.594,79",0,0,0,0,0,"-10.594,79"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",121,"RETRIBUCIONS COMPLEMENTARIES",12100,"Complement desti funcionaris",502,"0502 G. Medi Ambient I Serveis Urbans",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",150,"Administració General d'habitatge i Urba",1501,"Administració d'hàbitat urbà",15015,"Anàlisi i sistemes d'informació hàbitat",0,0,0,"1.427,64",0,0,0,0,0,0,"1.427,64"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",121,"RETRIBUCIONS COMPLEMENTARIES",12100,"Complement desti funcionaris",502,"0502 G. Medi Ambient I Serveis Urbans",1,"Serveis públics bàsics",16,"Benestar comunitari",162,"Recollida, gestió i tractament de residus",1623,"Tractament de residus",16231,"Tractament de residus",0,0,0,"16.430,69",0,0,0,0,0,0,"16.430,69"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",121,"RETRIBUCIONS COMPLEMENTARIES",12100,"Complement desti funcionaris",502,"0502 G. Medi Ambient I Serveis Urbans",1,"Serveis públics bàsics",16,"Benestar comunitari",163,"Neteja viària",1631,"Neteja viària",16311,"Neteja viària",0,0,0,"4.677,23",0,0,0,0,0,0,"4.677,23"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",121,"RETRIBUCIONS COMPLEMENTARIES",12100,"Complement desti funcionaris",502,"0502 G. Medi Ambient I Serveis Urbans",1,"Serveis públics bàsics",16,"Benestar comunitari",163,"Neteja viària",1631,"Neteja viària",16312,"Avaluació de la neteja viària",0,0,0,"12.311,60","22.390,76",0,0,0,0,0,"-10.079,16"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",121,"RETRIBUCIONS COMPLEMENTARIES",12100,"Complement desti funcionaris",502,"0502 G. Medi Ambient I Serveis Urbans",1,"Serveis públics bàsics",17,"Medi ambient",172,"Protecció i millora del medi ambient",1721,"Protec.contaminació acústica-lumínica-atmosfèrica",17211,"Intervenció mediambiental",0,0,0,0,"22.205,60",0,0,0,0,0,"-22.205,60"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",121,"RETRIBUCIONS COMPLEMENTARIES",12100,"Complement desti funcionaris",502,"0502 G. Medi Ambient I Serveis Urbans",1,"Serveis públics bàsics",17,"Medi ambient",172,"Protecció i millora del medi ambient",1722,"Educació mediambiental",17221,"Educació mediambiental",0,0,0,0,"5.765,04",0,0,0,0,0,"-5.765,04"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",121,"RETRIBUCIONS COMPLEMENTARIES",12100,"Complement desti funcionaris",503,"0503 G. Urbanisme",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i",1511,"Actuació urbanística i disciplina",15111,Llicències,0,0,0,"8.365,73",0,0,0,0,0,0,"8.365,73"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",121,"RETRIBUCIONS COMPLEMENTARIES",12100,"Complement desti funcionaris",503,"0503 G. Urbanisme",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i",1511,"Actuació urbanística i disciplina",15113,"Altres serveis d'actuació urbanística",0,0,0,"2.055,38","3.136,45",0,0,0,0,0,"-1.081,07"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",121,"RETRIBUCIONS COMPLEMENTARIES",12100,"Complement desti funcionaris",503,"0503 G. Urbanisme",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i",1512,"Gestió del sòl",15121,"Gestió del sòl",0,0,0,"232,76",0,0,0,0,0,0,"232,76"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",121,"RETRIBUCIONS COMPLEMENTARIES",12100,"Complement desti funcionaris",503,"0503 G. Urbanisme",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i",1515,"Planejament de la ciutat",15151,"Planejament de la ciutat",0,0,0,0,"53.936,07",0,0,0,0,0,"-53.936,07"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",121,"RETRIBUCIONS COMPLEMENTARIES",12100,"Complement desti funcionaris",504,"0504 G. Mobilitat i Infraestructures",1,"Serveis públics bàsics",13,"Seguretat i mobilitat ciutadana",134,"Mobilitat urbana",1341,Mobilitat,13411,"Gestió del programa de mobilitat",0,0,0,"52.784,15",0,0,0,0,0,0,"52.784,15"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",121,"RETRIBUCIONS COMPLEMENTARIES",12100,"Complement desti funcionaris",504,"0504 G. Mobilitat i Infraestructures",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",150,"Administració General d'habitatge i Urba",1501,"Administració d'hàbitat urbà",15011,"Despeses generals d'hàbitat urbà",0,0,0,"10.490,60",0,0,0,0,0,0,"10.490,60"
