ANUALITAT,ANY_CONCESIO,CIF,NOM_BENEFICIARI,DATA_CONCESIO,DESC_MOTIU,IMPORT_CONCEDIT,IMPORT_PAGAT,IMPORT_RETORNAT_REINTEGRAT
2013,2013,G59349910,AA VV CAN VALLHONRAT,09/12/2013,SUBVENCIONS PER A ACTIVITATS 2013 D'ASSOCIACIONS DE VEÏNS,800,560,0
2013,2013,G61323721,ASOC DE VECINOS ZONA MERCAT,09/12/2013,SUBVENCIONS PER A ACTIVITATS 2013 D'ASSOCIACIONS DE VEÏNS,1160,1160,0
2015,2015,G65876955,ASSOC SOLIDARITAT I AJUDA VEINAL (ASAV),17/06/2015,Programa d'acció social,30000,30000,0
2015,2015,G09326745,FUNDACION VICENTE FERRER,30/06/2015,SUBVENCIONS A PROJECTES DE COOPERACIÓ AL DESENVOLUPAMENT,29418.41,29418.41,0
2015,2015,G61368957,CASAL AMISTAT CATALANO CUBANO JOSE MARTI,30/06/2015,SUBVENCIONS A PROJECTES DE COOPERACIÓ AL DESENVOLUPAMENT,29136.11,29136.11,0
2015,2015,G60910528,ASSOCIACIO CATALANA D'ENGINYERIA SENSE FRONTERES,30/06/2015,SUBVENCIONS A PROJECTES DE COOPERACIÓ AL DESENVOLUPAMENT,22480.33,22480.33,0
2015,2015,Q5855635H,ESCOLA PAU CASALS,22/12/2015,Convocatòria 2015 subvencions projecte 50/50 d'estalvi energètic i d'aigua a diferents equipaments mpals adherits..,3464.75,3464.75,0
2015,2015,Q5855637D,ESCOLA 25 DE SETEMBRE,22/12/2015,Convocatòria 2015 subvencions projecte 50/50 d'estalvi energètic i d'aigua a diferents equipaments mpals adherits..,3410.22,3410.22,0
2013,2013,V58640731,CENTRE D'ESPLAI L'EIXAM,03/12/2013,CONVOCATORIA SUBVENCIO 2013 LLEURES,2750,2750,0
2013,2013,G63013494,VILADECAVALLS VIDA I PAU,11/12/2013,PROJECTES COOPERACIÓ AL DESENVOLUPAMENT 2013,14778,14778,0
2013,2013,G63013494,VILADECAVALLS VIDA I PAU,11/12/2013,PROJECTES COOPERACIÓ AL DESENVOLUPAMENT 2013,15727.46,15727.46,0
2013,2013,G62889969,ASOC CULTURAL URUGUAYO - CATALANA DE RUBI - LOS BOTIJAS,11/12/2013,PROJECTES COOPERACIÓ AL DESENVOLUPAMENT 2013,16000,16000,0
2013,2013,G09326745,FUNDACION VICENTE FERRER,11/12/2013,PROJECTES COOPERACIÓ AL DESENVOLUPAMENT 2013,21634.16,21634.16,0
2013,2013,G60910528,ASSOCIACIO CATALANA D'ENGINYERIA SENSE FRONTERES,11/12/2013,PROJECTES COOPERACIÓ AL DESENVOLUPAMENT 2013,24765.42,24765.42,0
2015,2015,G59429290,ASSOCIACIO COMPARTIR,04/09/2015,Casal estiu,13840,13840,0
2014,2014,G60571668,UNIO ATLETICA RUBI,28/02/2014,Subvenció 2014 UAR 50% dels présctecs condicionament pista d'atletisme Can Rosés,16967.86,16967.86,0
2014,2014,G60208972,CLUB ESPORTIU RUBI FUTBOL SALA,13/03/2014,PRÒRROGA ANY 2014 CONVENI COL·LABORACIÓ CE RUBÍ FUTBOL SALA,81269,81269,0
2014,2014,G60571668,UNIO ATLETICA RUBI,01/04/2014,PRÒRROGA CONVENI ANY 2014 UNIO ATLÈTICA RUBÍ. TEMPORADA ESPORTIVA ATLETISME,88200,0,0
2014,2014,G60571668,UNIO ATLETICA RUBI,01/04/2014,PRÒRROGA CONVENI ANY 2014 UNIO ATLÈTICA RUBÍ. TEMPORADA ESPORTIVA ATLETISME,7200,0,0
2014,2014,G60571668,UNIO ATLETICA RUBI,01/04/2014,PRÒRROGA CONVENI ANY 2014 UNIO ATLÈTICA RUBÍ. GESTIÓ PISTES ATLETISME,81000,0,0
2014,2014,G61004412,HOQUEI CLUB RUBI CENT PATINS,29/04/2014,CONVENI TEMPORADA ESPORTIVA 2013-2014 HCR CENT PATINS_COMPETICIONS I TEMPORADA ESPORTIVA,11500,11500,0
2014,2014,G60423308,C E B SANT JORDI,13/05/2014,CONVENI 2014 CEB SANT JORDI. MILLORA I MANTENIMENT PAVELLÓ,2000,2000,0
2014,2014,G62119276,FUNDACIO PRIVADA CLARIANA,17/06/2014,Centre d'impuls per l'inserció Entre Vïns,30000,30000,0
2015,2015,G58203183,ESBART DANSAIRE DE RUBI,17/03/2015,CAMPANYA DE DANSA A LES ESCOLES 2014-2015,38739,38739,0
2015,2015,G62129119,ASSOCIACIO GENT GRAN DE RUBI,29/09/2015,Activitats,1400,1400,0
2015,2015,G63013494,VILADECAVALLS VIDA I PAU,30/06/2015,SUBVENCIONS A PROJECTES DE COOPERACIÓ AL DESENVOLUPAMENT,27236.04,27236.04,0
2015,2015,G63013494,VILADECAVALLS VIDA I PAU,30/06/2015,SUBVENCIONS A PROJECTES DE COOPERACIÓ AL DESENVOLUPAMENT,26886.86,26886.86,0
2015,2015,G62631932,FRATER-NADAL SERVEI SOCIAL EVANGELIC,14/07/2015,Subvenció directa projecte frater nadal 2015,39809,0,0
2015,2015,B65966749,AYALATIM LATINA SOCIEDAD LIMITADA,18/11/2015,SUBVENCION IMPULS ACTIVITAT EMPRESARIAL ANY 2015. MODALITAT COMERÇ,950.35,950.35,0
2015,2015,B59010363,PHOTOLAYER SL,18/11/2015,SUBVENCION IMPULS ACTIVITAT EMPRESARIAL ANY 2015. MODALITAT COMERÇ,362.75,362.75,0
2015,2015,F58137001,CEVAGRAF SDAD COOP CATALANA LIMITADA,18/11/2015,SUBVENCION IMPULS ACTIVITAT EMPRESARIAL ANY 2015. MODALITAT COMERÇ,1000,1000,0
2015,2015,F58137001,CEVAGRAF SDAD COOP CATALANA LIMITADA,18/11/2015,SUBVENCION IMPULS ACTIVITAT EMPRESARIAL ANY 2015. MODALITAT COMERÇ,1000,1000,0
2015,2015,J65661860,PESCADERIA PACO PAQUITA SCP,18/11/2015,SUBVENCION IMPULS ACTIVITAT EMPRESARIAL ANY 2015. MODALITAT COMERÇ,181.68,181.68,0
2015,2015,J63209746,BLAZQUEZ BARRAGAN SCP,18/11/2015,SUBVENCION IMPULS ACTIVITAT EMPRESARIAL ANY 2015. MODALITAT COMERÇ,1000,1000,0
2015,2015,A58269465,VILA ELECTROLLAR S A,18/11/2015,SUBVENCION IMPULS ACTIVITAT EMPRESARIAL ANY 2015. MODALITAT COMERÇ,367.66,367.66,0
2015,2015,G60858826,AGRUPACION DE PERSONAS MAYORES,29/09/2015,Escursions,1000,1000,0
2015,2015,G66397134,ASOC AGROECOLOGICA CAN FELIU RUBI,07/10/2015,Horts col·lectius,23075,23075,0
2015,2015,G65698888,ASSOCIACIO DE VOLUNTARIS DE PROTECCIÓ CIVIL DE RUBI,20/10/2015,SUBVENCIÓ VOLUNTARIS DE PROTECCIÓ CIVIL DE RUBÍ,2000,2000,0
2015,2015,G17125832,FONS CATALA DE COOPERACIO AL DESENVOLUP,20/10/2015,Subenció acollida població refugiada,8000,8000,0
2015,2015,G59429290,ASSOCIACIO COMPARTIR,10/11/2015,Activitats estiu Centre Obert,7744,7744,0
2013,2013,A08391765,VIRUTEX SA,31/12/2013,SUPORT A LA CREACIÓ D'OCUPACIÓ 2013,6300,4410,0
2014,2014,G62943576,AMICS DEL COL.LECCIONISME DE RUBI,30/09/2014,"Convocatòria subvencions per entitats i associacions culturals, any 2014",300,300,0
2014,2014,G62654462,APLEC DE RUBI,30/09/2014,"Convocatòria subvencions per entitats i associacions culturals, any 2014",2500,2500,0
2014,2014,G61197703,ELS CASTELLERS DE RUBI,30/09/2014,"Convocatòria subvencions per entitats i associacions culturals, any 2014",1000,1000,0
2014,2014,G60480985,HERMANDAD ROCIERA ANDALUZA DE RUBI,30/09/2014,"Convocatòria subvencions per entitats i associacions culturals, any 2014",800,800,0
2014,2014,G63501670,ASSOC CASAL POPULAR DE RUBI,30/09/2014,"Convocatòria subvencions per entitats i associacions culturals, any 2014",900,900,0
2014,2014,G58543182,AGRUPACIÓ RUBINENCA CULTURAL I ARTISTICA,30/09/2014,"Convocatòria subvencions per entitats i associacions culturals, any 2014",515,515,0
2014,2014,G59429290,ASSOCIACIO COMPARTIR,30/10/2014,Centre Obert El Pinar,15000,15000,0
2013,2013,G60319944,ASSOCIACIO ANIMACIO CULTURAL DEL CARRER SANT JAUME,27/09/2013,Convocatòria subvencions entitats culturals 2013,2500,2500,0
2013,2013,G60858826,AGRUPACION DE PERSONAS MAYORES,03/12/2013,Convocatòria subvencions entitats culturals 2013,802.51,802.51,0
2013,2013,G62129119,ASSOCIACIO GENT GRAN DE RUBI,29/11/2013,Convocatòria subvencions entitats culturals 2013,700,700,0
2013,2013,G60593944,APA 1993 CP 25 DE SETEMBRE DE RUBI,19/11/2013,Minoració quota Casal d'Estiu 2013,2740,2740,0
2013,2013,V58640731,CENTRE D'ESPLAI L'EIXAM,19/11/2013,Minoració quota Casal d'Estiu 2013,1630,1630,0
2013,2013,G59719278,APA CP JOAN MARAGALL DE RUBI LAS CABAÑAS,19/11/2013,Minoració quota Casal d'Estiu 2013,320,320,0
2013,2013,G59956037,ASSOC DE PARES D'ALUMNES DEL CP TERESA ALTET,19/11/2013,Minoració quota Casal d'Estiu 2013,1900,1900,0
2013,2013,G08886384,APA COL·LEGI PUBLIC MARIA MONTESSORI DE RUBI,19/11/2013,Minoració quota Casal d'Estiu 2013,1280,1280,0
2013,2013,G58221086,ASSOC PARES ALUMNES TORRE LLEBRE,19/11/2013,Minoració quota Casal d'Estiu 2013,1040,1040,0
2013,2013,G58376740,APA COL.LEGI PUBLIC RAMON LLULL DE CAN FATJO,19/11/2013,Minoració quota Casal d'Estiu 2013,2100,2100,0
2013,2013,G64315658,ASSOCIACIO DE PARES I MARES CEIP RIVO RUBEO,19/11/2013,Minoració quota Casal d'Estiu 2013,2640,2640,0
2013,2013,G63860944,AMPA ESCOLA CAN ALZAMORA,19/11/2013,Minoració quota Casal d'Estiu 2013,2650,2650,0
2013,2013,G63860944,AMPA ESCOLA CAN ALZAMORA,19/11/2013,Ajuts per a germans i families monoparentals i nombroses,540,540,0
2013,2013,G64315658,ASSOCIACIO DE PARES I MARES CEIP RIVO RUBEO,19/11/2013,Ajuts per a germans i families monoparentals i nombroses,360,360,0
2013,2013,G63860944,AMPA ESCOLA CAN ALZAMORA,19/11/2013,Monitors de suport per infants amb NEE,2640,2640,0
2013,2013,B58227018,GRUPO LAFUENTE SL,31/12/2013,SUPORT A LA CREACIÓ D'OCUPACIÓ 2013,5400,0,0
2014,2014,B59895805,GOURMANDISE SL,30/12/2014,SUPORT A LA CONTRACTACIÓ PRIVADA ANUAL,4392.24,0,0
2013,2013,G60571668,UNIO ATLETICA RUBI,23/12/2013,SUBV CURSA DE FONS DE SANT MUÇ 2013,1500,0,0
2013,2013,B64297435,AB SOLUCIONES DESDE 1967 SL,31/12/2013,SUPORT A LA CREACIÓ D'OCUPACIÓ 2013,5400,3780,0
2014,2014,R0800155D,PARROQUIA SANT PERE EN RUBI,20/05/2014,Projecte El Casalet,20000,20000,0
2014,2014,G08983199,ESCOLTES CATALANS,30/09/2014,2014 SUBVENCIÓ LLEURES,1585,1585,0
2013,2013,G08983199,ESCOLTES CATALANS,03/12/2013,CONVOCATORIA SUBVENCIO 2013 LLEURES,2500,2500,0
2014,2014,A08391765,VIRUTEX SA,30/12/2014,SUPORT A LA CONTRACTACIÓ PRIVADA ANUAL,4725,0,0
2013,2013,Q5856371I,ESCOLA SCHOLA,09/12/2013,Subvencions 50/50 curs escolar 12-13,2584.94,2584.94,0
2013,2013,A08290389,VAK KIMSA SA,31/12/2013,SUPORT A LA CREACIÓ D'OCUPACIÓ 2013,8227,5758.9,0
2013,2013,G08509499,CASINO ESPANYOL DE RUBI,31/12/2013,Subvenció IBI 2012 Casino Espanyol,11057.55,11057.55,0
2013,2013,B61202883,DIGITAL SIS SL,31/12/2013,SUPORT A LA CREACIÓ D'OCUPACIÓ 2013,4050,2835,0
2013,2013,B65104028,ECOSPIRIT SL,31/12/2013,SUPORT A LA CREACIÓ D'OCUPACIÓ 2013,6300,4410,0
2013,2013,B58227018,GRUPO LAFUENTE SL,31/12/2013,SUPORT A LA CREACIÓ D'OCUPACIÓ 2013,2700,1890,0
2013,2013,A08377269,TALLERES ABSA SA,31/12/2013,SUPORT A LA CREACIÓ D'OCUPACIÓ 2013,6300,4410,0
2013,2013,A59033498,TOP-CABLE SA,31/12/2013,SUPORT A LA CREACIÓ D'OCUPACIÓ 2013,5400,3780,0
2013,2013,B66068883,AUTOSERVEI CASTELLNOU SL,31/12/2013,SUPORT A LA CREACIÓ D'OCUPACIÓ 2013,6300,4410,0
2013,2013,A59033498,TOP-CABLE SA,31/12/2013,SUPORT A LA CREACIÓ D'OCUPACIÓ 2013,7200,5040,0
2013,2013,A08290389,VAK KIMSA SA,31/12/2013,SUPORT A LA CREACIÓ D'OCUPACIÓ 2013,6300,4410,0
2015,2014,B59895805,GOURMANDISE SL,30/12/2014,SUPORT A LA CONTRACTACIÓ PRIVADA SEMESTRAL,255.74,255.74,0
2015,2014,A08391765,VIRUTEX SA,30/12/2014,SUPORT A LA CONTRACTACIÓ PRIVADA ANUAL,2025,2025,0
2014,2014,R0800155D,PARROQUIA SANT PERE EN RUBI,20/05/2014,Programa Rebost,10000,10000,0
2014,2014,B65272411,ESCAVACIONES YASMINE SL,30/12/2014,SUPORT A LA CONTRACTACIÓ PRIVADA ANUAL,5670,0,0
2015,2014,A08290389,VAK KIMSA SA,30/12/2014,SUPORT A LA CONTRACTACIÓ PRIVADA ANUAL,2430,2430,0
2014,2014,Q2866001G,CRUZ ROJA ESPAÑOLA,23/10/2014,Punt de Trobada,6200,6200,0
2015,2014,A08391765,VIRUTEX SA,30/12/2014,SUPORT A LA CONTRACTACIÓ PRIVADA ANUAL,1890,1890,0
2013,2013,A08391765,VIRUTEX SA,31/12/2013,SUPORT A LA CREACIÓ D'OCUPACIÓ 2013,9000,6300,0
2014,2014,G65641623,ASSOCIACIO JUVENIL LA CLAU D ULLELE,20/06/2014,2014 SUBVENCIÓ LLEURES,470.4,470.4,0
2015,2014,A59033498,TOP-CABLE SA,30/12/2014,SUPORT A LA CONTRACTACIÓ PRIVADA ANUAL,1890,1890,0
2014,2014,G60313459,COLLA DE GEGANTERS DE RUBI,14/10/2014,Subvenció 2014 Geganters de Rubí,17779.14,0,0
2013,2013,B58227018,GRUPO LAFUENTE SL,31/12/2013,SUPORT A LA CREACIÓ D'OCUPACIÓ 2013,6300,4410,0
2014,2014,G58173063,CENTRE MARISTA D'ESCOLTES,30/09/2014,2014 SUBVENCIÓ LLEURES,2250,2250,0
2013,2013,Q2866001G,CRUZ ROJA ESPAÑOLA,30/07/2013,SUBVENCIÓ DIRECTA 2013 A LA CREU ROJA,3000,3000,0
2013,2013,B63539308,ARISTEGUI MAQUINARIA SL,31/12/2013,SUPORT A LA CREACIÓ D'OCUPACIÓ 2013,5400,3780,0
2013,2013,Q5855636F,ESCOLA TERESA ALTET,09/12/2013,Subvencions 50/50 curs escolar 12-13,283.63,283.63,0
2013,2013,A08391765,VIRUTEX SA,31/12/2013,SUPORT A LA CREACIÓ D'OCUPACIÓ 2013,6300,4410,0
2013,2013,B58227018,GRUPO LAFUENTE SL,31/12/2013,SUPORT A LA CREACIÓ D'OCUPACIÓ 2013,2700,1890,0
2013,2013,G66141714,ASSOCIACIO RUBI D ARREL,26/11/2013,SUBVENCIO DIRECTA HORTS SOCIALS,4646,4646,3010.1
2013,2013,Q5855635H,ESCOLA PAU CASALS,09/12/2013,Subvencions 50/50 curs escolar 12-13,2992.95,2992.95,0
2013,2013,R0800155D,PARROQUIA SANT PERE EN RUBI,30/05/2013,EL CASALET,20000,20000,0
2014,2014,A58075250,J A MANSERGAS SA,30/12/2014,SUPORT A LA CONTRACTACIÓ PRIVADA ANUAL,6300,0,0
2013,2013,Q2866001G,CRUZ ROJA ESPAÑOLA,30/07/2013,SUBVENCIÓ DIRECTA 2013 A LA CREU ROJA,17000,0,0
2013,2013,G59849760,FOMENT DE LA SARDANA DE RUBI,29/11/2013,Convocatòria subvencions entitats culturals 2013,2100,2100,0
2014,2014,B62789979,AKIRA COMPUTER SL,30/12/2014,SUPORT A LA CONTRACTACIÓ PRIVADA ANUAL,2646,0,0
2014,2014,G60554425,CLUB ESPORTIU HORITZO 1994,25/03/2014,Projectes de caràcter esportiu i social,5700,5700,0
2014,2014,B66269598,BLAUSERVEIS PROFESSIONALS SL,30/12/2014,SUPORT A LA CONTRACTACIÓ PRIVADA ANUAL,4410,0,0
2014,2014,G63139133,AULA JOVE,27/05/2014,Projecte de reforç educatiu per a adolescents,3000,3000,0
2015,2015,R0800155D,PARROQUIA SANT PERE EN RUBI,24/07/2015,Rebost d'aliments,10000,10000,0
2013,2013,G60845922,RUBI SOLIDARI,11/12/2013,PROJECTES COOPERACIÓ AL DESENVOLUPAMENT 2013,16071,16071,0
2014,2014,A08720096,MIMAVEN ELECTRICA SA,30/12/2014,SUPORT A LA CONTRACTACIÓ PRIVADA SEMESTRAL,1238.92,0,0
2014,2014,G62631932,FRATER-NADAL SERVEI SOCIAL EVANGELIC,23/07/2014,Lloguer local,6413,6413,1778.7
2014,2014,B65952590,PLANCHA MOTOR SL,30/12/2014,SUPORT A LA CONTRACTACIÓ PRIVADA SEMESTRAL,3150,0,0
2014,2014,G60423308,C E B SANT JORDI,13/05/2014,CONVENI 2014 CEB SANT JORDI. ESCOLA ESPORTIVA,2500,2500,0
2015,2014,B62789979,AKIRA COMPUTER SL,30/12/2014,SUPORT A LA CONTRACTACIÓ PRIVADA ANUAL,1134,1134,0
2015,2014,B66269598,BLAUSERVEIS PROFESSIONALS SL,30/12/2014,SUPORT A LA CONTRACTACIÓ PRIVADA ANUAL,1890,1890,0
2014,2014,V58640731,CENTRE D'ESPLAI L'EIXAM,30/09/2014,2014 SUBVENCIÓ LLEURES,3600,3600,0
2014,2014,B65919847,SYNERGY AND COACHING SL,30/12/2014,SUPORT A LA CONTRACTACIÓ PRIVADA ANUAL,3780,0,0
2014,2014,A08290389,VAK KIMSA SA,30/12/2014,SUPORT A LA CONTRACTACIÓ PRIVADA ANUAL,5670,0,0
2014,2014,B63866743,MECANIZADOS ESTEBAN SL,30/12/2014,SUPORT A LA CONTRACTACIÓ PRIVADA ANUAL,3780,0,0
2013,2013,V58640731,CENTRE D'ESPLAI L'EIXAM,19/11/2013,Ajuts per a germans i families monoparentals i nombroses,240,240,0
2014,2014,Q2866001G,CRUZ ROJA ESPAÑOLA,15/05/2014,Programa d'accions socials,23429,23429,0
2015,2014,B60130341,IMPRINTER SL,22/12/2014,SUPORT A LA CONTRACTACIÓ PRIVADA SEMESTRAL,810,810,0
2014,2014,G63930499,FUNDACIO PRIVADA AVAN,16/09/2014,SUBVENCIÓ 2014 MODALITAT F) ENTITATS SOCIOSANITÀRIES,3000,3000,0
2013,2013,A58075250,J A MANSERGAS SA,31/12/2013,SUPORT A LA CREACIÓ D'OCUPACIÓ 2013,5400,3780,0
2013,2013,G59582007,AA VV CA N'ORIOL,09/12/2013,SUBVENCIONS PER A ACTIVITATS 2013 D'ASSOCIACIONS DE VEÏNS,1732,1732,0
2015,2014,A58075250,J A MANSERGAS SA,30/12/2014,SUPORT A LA CONTRACTACIÓ PRIVADA ANUAL,2700,2700,0
2014,2014,G65625840,CASAL RUBI,23/09/2014,PROJECTES D'ACTIVITATS DE LES ASSOCIACIONS DE VEÏNS,2000,2000,0
2013,2013,Q5855634A,ESCOLA MONTESSORI,09/12/2013,Subvencions 50/50 curs escolar 12-13,2230.39,2230.39,0
2014,2014,V60122249,RUBI CENTRE BOTIGUER,30/12/2014,SUPORT A LA CONTRACTACIÓ PRIVADA SEMESTRAL,1433.12,0,0
2015,2014,V60122249,RUBI CENTRE BOTIGUER,30/12/2014,SUPORT A LA CONTRACTACIÓ PRIVADA SEMESTRAL,614.2,614.2,0
2015,2014,B59895805,GOURMANDISE SL,30/12/2014,SUPORT A LA CONTRACTACIÓ PRIVADA ANUAL,1882.39,1882.39,0
2015,2015,R0801934A,CARITAS DIOCESANA DE TERRASSA,04/06/2015,CASALET,20000,20000,0
2015,2015,R0801934A,CARITAS DIOCESANA DE TERRASSA,04/09/2015,MENJADOR SOCIAL,10000,10000,0
2014,2014,P5800007F,CONSELL COMARCAL DEL VALLES OCCIDENTAL,13/05/2014,Ajuts transport escolar,33600,33600,1680
2013,2013,G17125832,FONS CATALA DE COOPERACIO AL DESENVOLUP,31/12/2013,PROJECTE 2560: ASSISTÈNCIES TÈCNIQUES A OUSOUYE,11462.1,11462.1,0
2014,2014,Q2866001G,CRUZ ROJA ESPAÑOLA,15/05/2014,Programa foment de voluntariat i participació,3000,3000,0
2014,2014,R0800155D,PARROQUIA SANT PERE EN RUBI,20/05/2014,Programa Menjador Social,10000,10000,0
2014,2014,G59527903,CD OLIMPIC CAN FATJO,13/05/2014,CONVENI CD OLÍMPIC CAN FATJÓ TEMP ESPORTIVA 2013-2014,18000,18000,0
2014,2014,B59895805,GOURMANDISE SL,30/12/2014,SUPORT A LA CONTRACTACIÓ PRIVADA SEMESTRAL,596.74,0,0
2014,2014,G59183806,UNIO ESPORTIVA DE RUBI,29/04/2014,CONVENI TEMPORADA ESPORTIVA 2013-2014 UNIÓ ESPORTIVA RUBÍ,46000,46000,0
2013,2013,Q5855672A,INSTITUT J V FOIX,13/03/2013,PREMIS MIQUEL SEGURA 2013,350,350,0
2013,2013,G60313459,COLLA DE GEGANTERS DE RUBI,13/09/2013,Convocatòria subvencions entitats culturals 2013,14000,14000,0
2013,2013,G60571668,UNIO ATLETICA RUBI,12/02/2013,SUBV UAR 50% QUOTES PRÉSTECS OBRES PISTA ATLETISME CAN ROSÉS,19825.14,19825.14,0
2013,2013,G62462494,COORDINADORA DE ENTIDADES CULTURALES ANDALUZAS DE RUBI,19/02/2013,"Per a la celebració del Dia d'Andalusia els dies 1,2 i 3 de març del 2013",8500,8500,0
2013,2013,G17125832,FONS CATALA DE COOPERACIO AL DESENVOLUP,05/02/2013,"Campanya d'emergència 2509, Resposta a la crisi humanitària als campaments de refugiats sahrauís de Tindouf.",3000,3000,0
2013,2013,G62424767,SOCIETAT SANT ANTONI ABAD,06/02/2013,Festa St. Antoni Abat 2013,7020,7020,0
2013,2013,G60208972,CLUB ESPORTIU RUBI FUTBOL SALA,25/03/2013,Pròrroga any 2013 conveni col·laboració Club Esportiu Rubí Futbol Sala,81269,81269,0
2013,2013,G60571668,UNIO ATLETICA RUBI,18/04/2013,Pròrroga de l'any 2013 del conveni de col·laboració amb l'entitat UAR,88200,88200,0
2013,2013,B63795116,AURA SALUT PUBLICA I SERVEIS SOCIOSANITARIS SL,09/02/2013,Premis concurs comparses Carnaval 2013,200,200,0
2013,2013,S0800121F,CEE CA'N ORIOL,09/12/2013,Subvencions 50/50 curs escolar 12-13,499.97,499.97,0
2013,2013,G58375346,APA DEL COLEGI SCHOLA DE RUBI,09/02/2013,Premis concurs comparses Carnaval 2013,700,700,0
2013,2013,G65373599,ASSOCIACIO COLLA DE DIABLES RUBEO DIABLORUM,09/02/2013,Premis concurs comparses Carnaval 2013,400,400,0
2013,2013,G60423308,C E B SANT JORDI,27/03/2013,PRÒRROGA DEL CONVENI AMB L'ENTITAT CEB SANT JORDI_TEMPORADA ESPORTIVA 2012-2013,9900,9900,0
2013,2013,G60554425,CLUB ESPORTIU HORITZO 1994,25/03/2013,CONVENI ANY 2013 CLUB ESPORTIU HORITZÓ 1994_PROGRAMA ESPORTIU,3600,3600,0
2013,2013,G08509499,CASINO ESPANYOL DE RUBI,26/03/2013,Subvenció IBI CASINO 2013,8672.13,0,0
2013,2013,G60208972,CLUB ESPORTIU RUBI FUTBOL SALA,26/03/2013,Pròrroga any 2013 conveni col·laboració Club Esportiu Rubí Futbol Sala,81269,0,0
2013,2013,G08509499,CASINO ESPANYOL DE RUBI,27/03/2013,Subvenció IBI CASINO 2013,8672.13,8672.13,0
2013,2013,G59183806,UNIO ESPORTIVA DE RUBI,09/04/2013,CONVENI TEMPORADA ESPORTIVA 2012-2013 AMB L'UNIÓ ESPORTIVA RUBÍ,36000,0,0
2013,2013,Q2866001G,CRUZ ROJA ESPAÑOLA,11/04/2013,SEGON PAGAMENT APORTACIÓ 2012 GESTIÓ PUNT DE TROBADA,451,451,0
2013,2013,G58173063,CENTRE MARISTA D'ESCOLTES,03/12/2013,CONVOCATORIA SUBVENCIO 2013 LLEURES,1500,1500,0
2013,2013,G60554425,CLUB ESPORTIU HORITZO 1994,12/04/2013,Conveni Club Horitzo 2013,5700,5700,0
2013,2013,G59527903,CD OLIMPIC CAN FATJO,12/04/2013,CONVENI COL·LABORACIÓ CE OLÍMPIC CAN FATJO TEMPORADA ESPORTIVA 2012-2013,18000,18000,0
2013,2013,G58269242,CLUB HANDBOL RUBI,23/04/2013,CONVENI COL·LABORACIÓ AMB EL CLUB HANDBOL RUBÍ TEMPORADA ESPORTIVA 2012-2013,1950,1950,0
2013,2013,G61004412,HOQUEI CLUB RUBI CENT PATINS,07/05/2013,CONVENI HCR CENT PATINS TEMPORADA ESPORTIVA 2012-2013,12500,12500,0
2013,2013,G58203183,ESBART DANSAIRE DE RUBI,06/06/2013,Conveni amb l'Esbart Dansaire de Rubí per a la realització d'una campanya de danses a les escoles,33390,33390,0
2013,2013,G60871761,CLUB VOLEIBOL RUBI,07/05/2013,SUBV COMPETICIÓ FEDERADA TEMPORADA ESPORTIVA 2012-2013,2700,2700,0
2013,2013,G60871761,CLUB VOLEIBOL RUBI,07/05/2013,SUBV ESCOLA ESPORTIVA TEMPORADA ESPORTIVA 2012-2013,1500,1500,0
2013,2013,G60871761,CLUB VOLEIBOL RUBI,07/05/2013,"SUBV Torneig 24h de voleibol femení ""Memorial Francesc Calvo""",3250,3250,0
2013,2013,G59466011,CF JUVENTUT 25 DE SETEMBRE,14/05/2013,SUBV. JUVENTUD 25 SET FOMENT I ORGANITZACIÓ ACTIVITATS FUTBOL TEMP ESPORTIVA 12-13,12600,12600,0
2013,2013,G59466011,CF JUVENTUT 25 DE SETEMBRE,14/05/2013,SUBV. JUVENTUD 25 SET FOMENT I ORGANITZACIÓ ACTIVITATS FUTBOL TEMP ESPORTIVA 12-13,3840,0,0
2013,2013,G59466011,CF JUVENTUT 25 DE SETEMBRE,14/05/2013,SUBV JUVENTUD 25 SET DINAMITZACIÓ CAMP FUTBOL ANY 2013,3840,3840,0
2013,2013,G59183806,UNIO ESPORTIVA DE RUBI,21/05/2013,CONVENI TEMPORADA ESPORTIVA 2012-2013 AMB L'UNIÓ ESPORTIVA RUBÍ,36000,36000,0
2013,2013,Q0818002H,UNIVERSITAT AUTONOMA DE BARCELONA,16/05/2013,"Col·laboració amb la UAB pel projecte Campus Itaca, per l'estada d'alumnes de Rubí de dos INS",2480,2480,0
2013,2013,G62631932,FRATER-NADAL SERVEI SOCIAL EVANGELIC,30/05/2013,SUBVENCIO 2013 PROJECTE FRATER NADAL,16000,16000,0
2013,2013,Q5856371I,ESCOLA SCHOLA,05/06/2013,AJUTS MANTENIMENT CORRECTIU PER ALS CENTRES D'EDUCACIÓ INFATIL I PRIMARIA,2106.19,2106.19,0
2013,2013,V59499996,SOCIETAT CORAL LA UNIO RUBINENCA DE RUBI,26/09/2013,Convocatòria subvencions entitats culturals 2013,1300,1300,0
2013,2013,Q5855634A,ESCOLA MONTESSORI,05/06/2013,AJUTS MANTENIMENT CORRECTIU PER ALS CENTRES D'EDUCACIÓ INFATIL I PRIMARIA,3811.21,3811.21,0
2013,2013,Q5855633C,ESCOLA MOSSEN CINTO VERDAGUER,05/06/2013,AJUTS MANTENIMENT CORRECTIU PER ALS CENTRES D'EDUCACIÓ INFATIL I PRIMARIA,3309.73,3309.73,0
