Fecha;Importe;AREA PRESUPUESTARIA;PROGRAMA PRESUPUESTARIO;IDENTIFICACI‡N;BENEFICIARIO;LINEA;CONCEPTO;;;;;;;;;;;;;
29/04/2015;400,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA : 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD. COMISION 16-4-2015. DCTO. 4165 DE 24-4-2015 AS15.031;;;;;;;;;;;;;
29/04/2015;800,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA : 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD. COMISION 16-4-2015. DCTO. 4165 DE 24-4-2015 AS15.031;;;;;;;;;;;;;
29/04/2015;400,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA : 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD. COMISION 16-4-2015. DCTO. 4165 DE 24-4-2015 AS15.031;;;;;;;;;;;;;
29/04/2015;354,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA : 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD. COMISION 16-4-2015. DCTO. 4165 DE 24-4-2015 AS15.031;;;;;;;;;;;;;
29/04/2015;619,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA : 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD. COMISION 16-4-2015. DCTO. 4165 DE 24-4-2015 AS15.031;;;;;;;;;;;;;
29/04/2015;330,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA : 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD. COMISION 16-4-2015. DCTO. 4165 DE 24-4-2015 AS15.031;;;;;;;;;;;;;
29/04/2015;241,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA : 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD. COMISION 16-4-2015. DCTO. 4165 DE 24-4-2015 AS15.031;;;;;;;;;;;;;
29/04/2015;720,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA : 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD. COMISION 16-4-2015. DCTO. 4165 DE 24-4-2015 AS15.031;;;;;;;;;;;;;
29/04/2015;390,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA : 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD. COMISION 16-4-2015. DCTO. 4165 DE 24-4-2015 AS15.031;;;;;;;;;;;;;
29/04/2015;750,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA : 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD. COMISION 16-4-2015. DCTO. 4165 DE 24-4-2015 AS15.031;;;;;;;;;;;;;
29/04/2015;300,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA : 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD. COMISION 16-4-2015. DCTO. 4165 DE 24-4-2015 AS15.031;;;;;;;;;;;;;
29/04/2015;269,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA : 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD. COMISION 16-4-2015. DCTO. 4165 DE 24-4-2015 AS15.031;;;;;;;;;;;;;
29/04/2015;150,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA : 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD. COMISION 16-4-2015. DCTO. 4165 DE 24-4-2015 AS15.031;;;;;;;;;;;;;
29/04/2015;400,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA : 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD. COMISION 16-4-2015. DCTO. 4165 DE 24-4-2015 AS15.031;;;;;;;;;;;;;
29/04/2015;200,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA : 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD. COMISION 16-4-2015. DCTO. 4165 DE 24-4-2015 AS15.031;;;;;;;;;;;;;
29/04/2015;310,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA : 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD. COMISION 16-4-2015. DCTO. 4165 DE 24-4-2015 AS15.031;;;;;;;;;;;;;
29/04/2015;500,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA : 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD. COMISION 16-4-2015. DCTO. 4165 DE 24-4-2015 AS15.031;;;;;;;;;;;;;
29/04/2015;600,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA : 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD. COMISION 16-4-2015. DCTO. 4165 DE 24-4-2015 AS15.031;;;;;;;;;;;;;
29/04/2015;550,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA : 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD. COMISION 16-4-2015. DCTO. 4165 DE 24-4-2015 AS15.031;;;;;;;;;;;;;
29/04/2015;720,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA : 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD. COMISION 16-4-2015. DCTO. 4165 DE 24-4-2015 AS15.031;;;;;;;;;;;;;
29/04/2015;770,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA : 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD. COMISION 16-4-2015. DCTO. 4165 DE 24-4-2015 AS15.031;;;;;;;;;;;;;
29/04/2015;700,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA : 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD. COMISION 16-4-2015. DCTO. 4165 DE 24-4-2015 AS15.031;;;;;;;;;;;;;
29/04/2015;300,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA : 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD. COMISION 16-4-2015. DCTO. 4165 DE 24-4-2015 AS15.031;;;;;;;;;;;;;
11/05/2015;500,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDA EMERG.EXT.COMISI‡N 30-4-15. DCTO 4547 FECHA 05-05-15 AS 15.035;;;;;;;;;;;;;
11/05/2015;1.344,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUN EMERG. EXT COMISI‡N 30-4-15. DCTO 4547 FECHA 05-05-15 AS 15.035.;;;;;;;;;;;;;
11/05/2015;785,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDA EMERG. EXT COMISI‡N 30-4-15. DCTO 4547 FECHA 05-05-15 AS 15.035;;;;;;;;;;;;;
11/05/2015;280,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA: 1¶ NECESIDAD, ALQUILER, GASTOS COMUNIDAD, COMISI‡N 30-4-15. DCTO 4547 FECHA 05-05-15 AS 15.035;;;;;;;;;;;;;
11/05/2015;300,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA: 1¶ NECESIDAD, ALQUILER, GASTOS COMUNIDAD, COMISI‡N 30-4-15. DCTO 4547 FECHA 05-05-15 AS 15.035;;;;;;;;;;;;;
11/05/2015;750,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA: 1¶ NECESIDAD, ALQUILER, GASTOS COMUNIDAD, COMISI‡N 30-4-15. DCTO 4547 FECHA 05-05-15 AS 15.035;;;;;;;;;;;;;
11/05/2015;400,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA: 1¶ NECESIDAD, ALQUILER, GASTOS COMUNIDAD, COMISI‡N 30-4-15. DCTO 4547 FECHA 05-05-15 AS 15.035;;;;;;;;;;;;;
11/05/2015;200,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA: 1¶ NECESIDAD, ALQUILER, GASTOS COMUNIDAD, COMISI‡N 30-4-15. DCTO 4547 FECHA 05-05-15 AS 15.035;;;;;;;;;;;;;
11/05/2015;700,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA: 1¶ NECESIDAD, ALQUILER, GASTOS COMUNIDAD, COMISI‡N 30-4-15. DCTO 4547 FECHA 05-05-15 AS 15.035;;;;;;;;;;;;;
11/05/2015;500,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA: 1¶ NECESIDAD, ALQUILER, GASTOS COMUNIDAD, COMISI‡N 30-4-15. DCTO 4547 FECHA 05-05-15 AS 15.035;;;;;;;;;;;;;
11/05/2015;746,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA: 1¶ NECESIDAD, ALQUILER, GASTOS COMUNIDAD, COMISI‡N 30-4-15. DCTO 4547 FECHA 05-05-15 AS 15.035;;;;;;;;;;;;;
11/05/2015;500,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA: 1¶ NECESIDAD, ALQUILER, GASTOS COMUNIDAD, COMISI‡N 30-4-15. DCTO 4547 FECHA 05-05-15 AS 15.035;;;;;;;;;;;;;
11/05/2015;300,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA: 1¶ NECESIDAD, ALQUILER, GASTOS COMUNIDAD, COMISI‡N 30-4-15. DCTO 4547 FECHA 05-05-15 AS 15.035;;;;;;;;;;;;;
11/05/2015;770,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA: 1¶ NECESIDAD, ALQUILER, GASTOS COMUNIDAD, COMISI‡N 30-4-15. DCTO 4547 FECHA 05-05-15 AS 15.035;;;;;;;;;;;;;
11/05/2015;500,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA: 1¶ NECESIDAD, ALQUILER, GASTOS COMUNIDAD, COMISI‡N 30-4-15. DCTO 4547 FECHA 05-05-15 AS 15.035;;;;;;;;;;;;;
11/05/2015;736,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA: 1¶ NECESIDAD, ALQUILER, GASTOS COMUNIDAD, COMISI‡N 30-4-15. DCTO 4547 FECHA 05-05-15 AS 15.035;;;;;;;;;;;;;
11/05/2015;700,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA: 1¶ NECESIDAD, ALQUILER, GASTOS COMUNIDAD, COMISI‡N 30-4-15. DCTO 4547 FECHA 05-05-15 AS 15.035;;;;;;;;;;;;;
11/05/2015;286,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA: 1¶ NECESIDAD, ALQUILER, GASTOS COMUNIDAD, COMISI‡N 30-4-15. DCTO 4547 FECHA 05-05-15 AS 15.035;;;;;;;;;;;;;
11/05/2015;600,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA: 1¶ NECESIDAD, ALQUILER, GASTOS COMUNIDAD, COMISI‡N 30-4-15. DCTO 4547 FECHA 05-05-15 AS 15.035;;;;;;;;;;;;;
11/05/2015;700,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA: 1¶ NECESIDAD, ALQUILER, GASTOS COMUNIDAD, COMISI‡N 30-4-15. DCTO 4547 FECHA 05-05-15 AS 15.035;;;;;;;;;;;;;
11/05/2015;300,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA: 1¶ NECESIDAD, ALQUILER, GASTOS COMUNIDAD, COMISI‡N 30-4-15. DCTO 4547 FECHA 05-05-15 AS 15.035;;;;;;;;;;;;;
11/05/2015;500,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA: 1¶ NECESIDAD, ALQUILER, GASTOS COMUNIDAD, COMISI‡N 30-4-15. DCTO 4547 FECHA 05-05-15 AS 15.035;;;;;;;;;;;;;
11/05/2015;200,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA: 1¶ NECESIDAD, ALQUILER, GASTOS COMUNIDAD, COMISI‡N 30-4-15. DCTO 4547 FECHA 05-05-15 AS 15.035;;;;;;;;;;;;;
11/05/2015;500,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA: 1¶ NECESIDAD, ALQUILER, GASTOS COMUNIDAD, COMISI‡N 30-4-15. DCTO 4547 FECHA 05-05-15 AS 15.035;;;;;;;;;;;;;
11/05/2015;325,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA: 1¶ NECESIDAD, ALQUILER, GASTOS COMUNIDAD, COMISI‡N 30-4-15. DCTO 4547 FECHA 05-05-15 AS 15.035;;;;;;;;;;;;;
11/05/2015;445,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA: 1¶ NECESIDAD, ALQUILER, GASTOS COMUNIDAD, COMISI‡N 30-4-15. DCTO 4547 FECHA 05-05-15 AS 15.035;;;;;;;;;;;;;
11/05/2015;800,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA: 1¶ NECESIDAD, ALQUILER, GASTOS COMUNIDAD, COMISI‡N 30-4-15. DCTO 4547 FECHA 05-05-15 AS 15.035;;;;;;;;;;;;;
11/05/2015;400,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA: 1¶ NECESIDAD, ALQUILER, GASTOS COMUNIDAD, COMISI‡N 30-4-15. DCTO 4547 FECHA 05-05-15 AS 15.035;;;;;;;;;;;;;
11/05/2015;565,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA: 1¶ NECESIDAD, ALQUILER, GASTOS COMUNIDAD, COMISI‡N 30-4-15. DCTO 4547 FECHA 05-05-15 AS 15.035;;;;;;;;;;;;;
11/05/2015;480,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA: 1¶ NECESIDAD, ALQUILER, GASTOS COMUNIDAD, COMISI‡N 30-4-15. DCTO 4547 FECHA 05-05-15 AS 15.035;;;;;;;;;;;;;
11/05/2015;460,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA: 1¶ NECESIDAD, ALQUILER, GASTOS COMUNIDAD, COMISI‡N 30-4-15. DCTO 4547 FECHA 05-05-15 AS 15.035;;;;;;;;;;;;;
11/05/2015;200,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA: 1¶ NECESIDAD, ALQUILER, GASTOS COMUNIDAD, COMISI‡N 30-4-15. DCTO 4547 FECHA 05-05-15 AS 15.035;;;;;;;;;;;;;
11/05/2015;450,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA: 1¶ NECESIDAD, ALQUILER, GASTOS COMUNIDAD, COMISI‡N 30-4-15. DCTO 4547 FECHA 05-05-15 AS 15.035;;;;;;;;;;;;;
11/05/2015;325,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA: 1¶ NECESIDAD, ALQUILER, GASTOS COMUNIDAD, COMISI‡N 30-4-15. DCTO 4547 FECHA 05-05-15 AS 15.035;;;;;;;;;;;;;
11/05/2015;500,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA: 1¶ NECESIDAD, ALQUILER, GASTOS COMUNIDAD, COMISI‡N 30-4-15. DCTO 4547 FECHA 05-05-15 AS 15.035;;;;;;;;;;;;;
11/05/2015;670,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA: 1¶ NECESIDAD, ALQUILER, GASTOS COMUNIDAD, COMISI‡N 30-4-15. DCTO 4547 FECHA 05-05-15 AS 15.035;;;;;;;;;;;;;
11/05/2015;600,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA: 1¶ NECESIDAD, ALQUILER, GASTOS COMUNIDAD, COMISI‡N 30-4-15. DCTO 4547 FECHA 05-05-15 AS 15.035;;;;;;;;;;;;;
11/05/2015;3.000,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA: 1¶ NECESIDAD, ALQUILER, GASTOS COMUNIDAD, COMISI‡N 30-4-15. DCTO 4547 FECHA 05-05-15 AS 15.035;;;;;;;;;;;;;
11/05/2015;480,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA: 1¶ NECESIDAD, ALQUILER, GASTOS COMUNIDAD, COMISI‡N 30-4-15. DCTO 4547 FECHA 05-05-15 AS 15.035;;;;;;;;;;;;;
11/05/2015;300,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA: 1¶ NECESIDAD, ALQUILER, GASTOS COMUNIDAD, COMISI‡N 30-4-15. DCTO 4547 FECHA 05-05-15 AS 15.035;;;;;;;;;;;;;
11/05/2015;426,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA: 1¶ NECESIDAD, ALQUILER, GASTOS COMUNIDAD, COMISI‡N 30-4-15. DCTO 4547 FECHA 05-05-15 AS 15.035;;;;;;;;;;;;;
11/05/2015;300,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA: 1¶ NECESIDAD, ALQUILER, GASTOS COMUNIDAD, COMISI‡N 30-4-15. DCTO 4547 FECHA 05-05-15 AS 15.035;;;;;;;;;;;;;
11/05/2015;400,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA: 1¶ NECESIDAD, ALQUILER, GASTOS COMUNIDAD, COMISI‡N 30-4-15. DCTO 4547 FECHA 05-05-15 AS 15.035;;;;;;;;;;;;;
11/05/2015;450,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA: 1¶ NECESIDAD, ALQUILER, GASTOS COMUNIDAD, COMISI‡N 30-4-15. DCTO 4547 FECHA 05-05-15 AS 15.035;;;;;;;;;;;;;
11/05/2015;900,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA: 1¶ NECESIDAD, ALQUILER, GASTOS COMUNIDAD, COMISI‡N 30-4-15. DCTO 4547 FECHA 05-05-15 AS 15.035;;;;;;;;;;;;;
11/05/2015;800,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA: 1¶ NECESIDAD, ALQUILER, GASTOS COMUNIDAD, COMISI‡N 30-4-15. DCTO 4547 FECHA 05-05-15 AS 15.035;;;;;;;;;;;;;
11/05/2015;320,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA: 1¶ NECESIDAD, ALQUILER, GASTOS COMUNIDAD, COMISI‡N 30-4-15. DCTO 4547 FECHA 05-05-15 AS 15.035;;;;;;;;;;;;;
11/05/2015;330,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERGENCIA: 1¶ NECESIDAD, ALQUILER, GASTOS COMUNIDAD, COMISI‡N 30-4-15. DCTO 4547 FECHA 05-05-15 AS 15.035;;;;;;;;;;;;;
