EXERCICI,CODI ORGÀNIC,CODI DE PROGRAMA,CODI ECONÒMIC,NOM PARTIDA,PRESSUPOST INICIAL,PRESSUPOST ACTUAL,AUTORITZACIÓ (A),DISPOSICIÓ (D),OBLIGACIÓ (O),PAGAMENT (P),REALITZACIÓ DE PAGAMENT (RP),SALDO,% SALDO SOBRE PRESS. ACTUAL,MODIFICACIÓ,REMANENTS INCORPORATS,ALTRES MODIFICACIONS,REMANENT,A PENDENT,D PENDENT,O PENDENT,P PENDENT,RETENCIONS DE CRÈDIT,% D SOBRE CRÈDIT,% RP SOBRE OBLIGACIONS
2016,J4107,32005,22100,ENERGIA ELECTRICA CENTRE VALLES,€25500.00,€28233.90,€28100.12,€28100.12,€23492.22,€23492.22,€19726.74,€133.78,0.47%,€2733.90,€0.00,€0.00,€4741.68,€0.00,€4607.90,€0.00,€3765.48,,99.53%,83.97%
2016,J4107,32005,22101,AIGUA CENTRE VALLES,€1750.00,€1750.00,€1121.83,€1121.83,€1121.83,€1121.83,€1012.37,€628.17,35.90%,€0.00,€0.00,€0.00,€628.17,€0.00,€0.00,€0.00,€109.46,,64.10%,90.24%
2016,J4107,32005,22102,GAS CENTRE VALLES,€250.00,€250.00,€257.17,€257.17,€129.31,€129.31,€120.11,€-7.17,-2.87%,€0.00,€0.00,€0.00,€120.69,€0.00,€127.86,€0.00,€9.20,,102.87%,92.89%
2016,J4107,32005,22700,TREBALLS NETEJA CENTRE VALLES,€77250.00,€77250.00,€76441.83,€76441.83,€76441.79,€76441.79,€70071.64,€808.17,1.05%,€0.00,€0.00,€0.00,€808.21,€0.00,€0.04,€0.00,€6370.15,,98.95%,91.67%
2016,J4200,34000,12000,SOUS DEL GRUP A1 ADMIN. GRAL. D'ESPORTS,€14824.32,€14824.32,€14824.32,€14824.32,€14824.20,€14824.20,€14824.20,€0.00,0.00%,€0.00,€0.00,€0.00,€0.12,€0.00,€0.12,€0.00,€0.00,,100.00%,100.00%
2016,J4200,34000,12003,SOUS DEL GRUP C1 ADMIN. GRAL. D'ESPORTS,€9983.68,€9983.68,€9983.68,€9983.68,€8462.44,€8462.44,€8462.44,€0.00,0.00%,€0.00,€0.00,€0.00,€1521.24,€0.00,€1521.24,€0.00,€0.00,,100.00%,100.00%
2016,J4200,34000,12006,TRIENNIS ADMIN. GRAL. D'ESPORTS,€9264.03,€9264.03,€9264.03,€9264.03,€8164.62,€8164.62,€8164.62,€0.00,0.00%,€0.00,€0.00,€0.00,€1099.41,€0.00,€1099.41,€0.00,€0.00,,100.00%,100.00%
2016,J4200,34000,12100,COMPLEMENT DE DESTINACIÓ ADMIN. GRAL. D'ESPORTS,€14341.60,€14341.60,€14341.60,€14341.60,€14286.44,€14286.44,€14286.44,€0.00,0.00%,€0.00,€0.00,€0.00,€55.16,€0.00,€55.16,€0.00,€0.00,,100.00%,100.00%
2016,J4200,34000,12101,COMPLEMENT ESPECÍFIC ADMIN. GRAL. D'ESPORTS,€28337.40,€28337.40,€28337.40,€28337.40,€28016.52,€28016.52,€28016.52,€0.00,0.00%,€0.00,€0.00,€0.00,€320.88,€0.00,€320.88,€0.00,€0.00,,100.00%,100.00%
2016,J4200,34000,13001,HORES EXTRAORDINARIES ADMIN. GRAL. ESPORTS,€0.00,€5406.59,€5406.59,€5406.59,€5319.59,€5319.59,€5319.59,€0.00,0.00%,€5406.59,€0.00,€0.00,€87.00,€0.00,€87.00,€0.00,€0.00,,100.00%,100.00%
2016,J4200,34000,15100,GRATIFICACIONS ADMIN. GRAL. ESPORTS,€0.00,€2889.73,€2889.73,€2889.73,€2889.73,€2889.73,€2889.73,€0.00,0.00%,€2889.73,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,,100.00%,100.00%
2016,J4200,34000,16000,SEGURETAT SOCIAL ADMIN. GRAL. D'ESPORTS,€22333.50,€22333.50,€22333.50,€22333.50,€17470.23,€17470.23,€15988.12,€0.00,0.00%,€0.00,€0.00,€0.00,€4863.27,€0.00,€4863.27,€0.00,€1482.11,,100.00%,91.52%
2016,J4200,34000,20301,ARRENDAMENT FONT D'AIGUA ADMIN. ESPORTS,€500.00,€500.00,€377.52,€377.52,€377.52,€377.52,€377.52,€122.48,24.50%,€0.00,€0.00,€0.00,€122.48,€0.00,€0.00,€0.00,€0.00,,75.50%,100.00%
2016,J4200,34000,21302,MANTENIMENT EQUIPS IMPRESSIO ADMIN. ESPORTS,€1200.00,€1200.00,€1228.48,€1228.48,€1228.48,€1228.48,€1095.43,€-28.48,-2.37%,€0.00,€0.00,€0.00,€-28.48,€0.00,€0.00,€0.00,€133.05,,102.37%,89.17%
2016,J4200,34000,22001,"PREMSA,LLIBRES I ALTRES ADMIN. ESPORTS",€1250.00,€1250.00,€543.23,€543.23,€543.23,€543.23,€543.23,€706.77,56.54%,€0.00,€0.00,€0.00,€706.77,€0.00,€0.00,€0.00,€0.00,,43.46%,100.00%
2016,J4200,34000,22199,ALTRES SUBMINISTRAMENTS ESPORTS,€3500.00,€3500.00,€338.30,€338.30,€338.30,€338.30,€0.00,€3161.70,90.33%,€0.00,€0.00,€0.00,€3161.70,€0.00,€0.00,€0.00,€338.30,,9.67%,0.00%
2016,J4200,34000,22200,TELEFON ADMIN. ESPORTS,€2750.00,€4958.96,€4602.38,€4602.38,€1640.32,€1640.32,€1488.32,€356.58,7.19%,€2208.96,€2208.96,€0.00,€3318.64,€0.00,€2962.06,€0.00,€152.00,,92.81%,90.73%
2016,J4200,34000,22201,TRAMESES POSTALS ESPORTS,€1500.00,€1500.00,€1500.00,€1500.00,€882.81,€882.81,€741.63,€0.00,0.00%,€0.00,€0.00,€0.00,€617.19,€0.00,€617.19,€0.00,€141.18,,100.00%,84.01%
2016,J4200,34000,22400,ASSEGURANCES ADMIN. ESPORTS,€18000.00,€18000.00,€13053.46,€13053.46,€11543.36,€11543.36,€4378.27,€4946.54,27.48%,€0.00,€0.00,€0.00,€6456.64,€0.00,€1510.10,€0.00,€7165.09,,72.52%,37.93%
2016,J4200,34000,22601,PROTOCOL I REPRESENTATIVES ADMIN. ESPORTS,€1000.00,€1000.00,€2616.40,€2616.40,€2616.40,€2616.40,€2616.40,€-1616.40,-161.64%,€0.00,€0.00,€0.00,€-1616.40,€0.00,€0.00,€0.00,€0.00,,261.64%,100.00%
2016,J4200,34000,22605,IMPREMTA ADMIN. ESPORTS,€500.00,€500.00,€0.00,€0.00,€0.00,€0.00,€0.00,€500.00,100.00%,€0.00,€0.00,€0.00,€500.00,€0.00,€0.00,€0.00,€0.00,,0.00%,0.00%
2016,J4200,34000,22609,ACTIVITATS ADMIN. ESPORTS,€47400.00,€47400.00,€55347.87,€55347.87,€44913.90,€44913.90,€29637.56,€-7947.87,-16.77%,€0.00,€0.00,€0.00,€2486.10,€0.00,€10433.97,€0.00,€15276.34,,116.77%,65.99%
2016,J4200,34000,22699,ALTRES DESPESES ADMIN. ESPORTS,€11750.00,€3453.68,€3160.83,€3160.83,€2848.81,€2848.81,€2848.81,€292.85,8.48%,€-8296.32,€0.00,€0.00,€604.87,€0.00,€312.02,€0.00,€0.00,,91.52%,100.00%
2016,J4200,34000,22706,ESTUDIS I TREBALLS ADMIN. ESPORTS,€1000.00,€1000.00,€1603.09,€1603.09,€1602.92,€1602.92,€683.44,€-603.09,-60.31%,€0.00,€0.00,€0.00,€-602.92,€0.00,€0.17,€0.00,€919.48,,160.31%,42.64%
2016,J4200,34000,23020,DIETES PERSONAL ADMIN. ESPORTS,€150.00,€150.00,€150.00,€150.00,€0.00,€0.00,€0.00,€0.00,0.00%,€0.00,€0.00,€0.00,€150.00,€0.00,€150.00,€0.00,€0.00,,100.00%,0.00%
2016,J4200,34000,23120,LOCOMOCIO ADMIN. ESPORTS,€200.00,€200.00,€441.53,€441.53,€270.48,€270.48,€270.48,€-241.53,-120.77%,€0.00,€0.00,€0.00,€-70.48,€0.00,€171.05,€0.00,€0.00,,220.77%,100.00%
2016,J4200,34000,62720,INSTAL·LACIONS ESPORTIVES,€160000.00,€327782.20,€234629.74,€232923.45,€226424.98,€226424.98,€216139.27,€93152.46,28.42%,€167782.20,€167782.20,€0.00,€101357.22,€1706.29,€6498.47,€0.00,€10285.71,,71.06%,95.46%
2016,J4200,34000,63307,PROTECCIÓ D'INSTAL·LACIONS CONTRA LA LEGIONEL·LA,€100000.00,€200000.00,€82225.28,€82225.28,€75213.67,€75213.67,€72766.09,€17774.72,8.89%,€100000.00,€0.00,€100000.00,€124786.33,€0.00,€7011.61,€0.00,€2447.58,,41.11%,96.75%
2016,J4200,34001,22706,ESTUDIS I TREBALLS CONSELL MUNICIPAL DE L'ESPORT,€3000.00,€2289.00,€687.00,€687.00,€687.00,€687.00,€0.00,€1602.00,69.99%,€-711.00,€0.00,€0.00,€1602.00,€0.00,€0.00,€0.00,€687.00,,30.01%,0.00%
2016,J4201,34110,12000,SOUS DEL GRUP A1 EDUCACIO FISICA ESCOLAR,€14824.32,€14824.32,€14824.32,€14824.32,€14824.20,€14824.20,€14824.20,€0.00,0.00%,€0.00,€0.00,€0.00,€0.12,€0.00,€0.12,€0.00,€0.00,,100.00%,100.00%
2016,J4201,34110,12003,SOUS DEL GRUP C1 EDUCACIO FISICA ESCOLAR,€19967.36,€19967.36,€19967.60,€19967.60,€19967.60,€19967.60,€19967.60,€-0.24,0.00%,€0.00,€0.00,€0.00,€-0.24,€0.00,€0.00,€0.00,€0.00,,100.00%,100.00%
2016,J4201,34110,12006,TRIENNIS EDUCACIO FISICA ESCOLAR,€8183.56,€8183.56,€8183.56,€8183.56,€8027.90,€8027.90,€8027.90,€0.00,0.00%,€0.00,€0.00,€0.00,€155.66,€0.00,€155.66,€0.00,€0.00,,100.00%,100.00%
2016,J4201,34110,12100,COMPLEMENT DE DESTINACIÓ EDUCACIO FISICA ESCOLAR,€17739.54,€17739.54,€17739.54,€17739.54,€17223.64,€17223.64,€17223.64,€0.00,0.00%,€0.00,€0.00,€0.00,€515.90,€0.00,€515.90,€0.00,€0.00,,100.00%,100.00%
2016,J4201,34110,12101,COMPLEMENT ESPECÍFIC EDUCACIO FISICA ESCOLAR,€30021.60,€30021.60,€30021.60,€30021.60,€30021.60,€30021.60,€30021.60,€0.00,0.00%,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,,100.00%,100.00%
2016,J4201,34110,13100,LABORAL TEMPORAL EDUCACIO FISICA ESCOLAR,€25776.24,€25776.24,€25776.24,€25776.24,€23980.67,€23980.67,€23980.67,€0.00,0.00%,€0.00,€0.00,€0.00,€1795.57,€0.00,€1795.57,€0.00,€0.00,,100.00%,100.00%
2016,J4201,34110,16000,SEGURETAT SOCIAL EDUCACIO FISICA ESCOLAR,€34495.44,€34495.44,€34495.44,€34495.44,€33551.27,€33551.27,€30500.18,€0.00,0.00%,€0.00,€0.00,€0.00,€944.17,€0.00,€944.17,€0.00,€3051.09,,100.00%,90.91%
2016,J4201,34110,22104,VESTUARI EDUCACIO FISICA ESCOLAR,€600.00,€600.00,€600.00,€600.00,€600.00,€600.00,€600.00,€0.00,0.00%,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,,100.00%,100.00%
2016,J4201,34110,22799,TREBALLS EMPRESES EDUCACIO FISICA ESCOLAR,€28750.00,€28750.00,€28179.20,€28179.20,€28179.20,€28179.20,€28179.20,€570.80,1.99%,€0.00,€0.00,€0.00,€570.80,€0.00,€0.00,€0.00,€0.00,,98.01%,100.00%
2016,J4201,34111,22199,ALTRES SUBMINISTRAMENTS ESPORT ESCOLAR I TORNEIGS,€1000.00,€1000.00,€1028.10,€1028.10,€846.10,€846.10,€846.10,€-28.10,-2.81%,€0.00,€0.00,€0.00,€153.90,€0.00,€182.00,€0.00,€0.00,,102.81%,100.00%
2016,J4201,34111,22699,ALTRES DESPESES TORNEIGS DE LLEURE,€32000.00,€32000.00,€32795.36,€32795.36,€25308.13,€25308.13,€16173.31,€-795.36,-2.49%,€0.00,€0.00,€0.00,€6691.87,€0.00,€7487.23,€0.00,€9134.82,,102.49%,63.91%
2016,J4201,34112,22199,ALTRES SUBMINISTRAMENTS ESCOLA ESPORTIVA MUNICIPAL,€1000.00,€1000.00,€1439.52,€1439.52,€1089.20,€1089.20,€0.00,€-439.52,-43.95%,€0.00,€0.00,€0.00,€-89.20,€0.00,€350.32,€0.00,€1089.20,,143.95%,0.00%
2016,J4201,34112,48450,SUBV.ESC.ESPORTIVA ASSOC.ESP.ESCOLA PIA,€5400.00,€5400.00,€0.00,€0.00,€0.00,€0.00,€0.00,€5400.00,100.00%,€0.00,€0.00,€0.00,€5400.00,€0.00,€0.00,€0.00,€0.00,,0.00%,0.00%
2016,J4201,34112,48451,SUBV.ESC.ESPORTIVA ASSOC.ESP.C.VALLBONA,€1200.00,€1200.00,€1197.90,€1197.90,€1197.90,€1197.90,€1197.90,€2.10,0.18%,€0.00,€0.00,€0.00,€2.10,€0.00,€0.00,€0.00,€0.00,,99.83%,100.00%
2016,J4201,34112,48452,SUBV.ESC.ESPORTIVA ESPORT CLUB GRANOLLERS,€3300.00,€3300.00,€3267.00,€3267.00,€3267.00,€3267.00,€3267.00,€33.00,1.00%,€0.00,€0.00,€0.00,€33.00,€0.00,€0.00,€0.00,€0.00,,99.00%,100.00%
2016,J4201,34112,48453,SUBV.ESC.ESPORTIVA ASSOC.PATINATGE ARTISTIC,€4225.00,€4225.00,€4210.00,€4210.00,€4210.00,€4210.00,€4210.00,€15.00,0.36%,€0.00,€0.00,€0.00,€15.00,€0.00,€0.00,€0.00,€0.00,,99.64%,100.00%
2016,J4201,34112,48454,SUBV.ESC.ESPORTIVA CLUB BALONMANO,€4700.00,€4700.00,€4700.00,€4700.00,€4700.00,€4700.00,€4700.00,€0.00,0.00%,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,,100.00%,100.00%
2016,J4201,34112,48455,SUBV.ESC.ESPORTIVA CLUB BASQUET,€3125.00,€3125.00,€3125.00,€3125.00,€3125.00,€3125.00,€3125.00,€0.00,0.00%,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,,100.00%,100.00%
2016,J4201,34112,48458,SUBV.ESC.ESPORTIVA CLUB GRANOLLERS FENIX,€310.00,€310.00,€310.00,€310.00,€310.00,€310.00,€310.00,€0.00,0.00%,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,,100.00%,100.00%
2016,J4201,34113,14300,ALTRE PERSONAL ACTIVITATS ESPORTIVES D'ESTIU,€1.00,€1.00,€7882.80,€7882.80,€0.00,€0.00,€0.00,€-7881.80,-788180.00%,€0.00,€0.00,€0.00,€1.00,€0.00,€7882.80,€0.00,€0.00,,788280.00%,0.00%
2016,J4201,34113,16000,SEGURETAT SOCIAL ACTIVITATS ESPORTIVES D'ESTIU,€1.00,€1.00,€2137.53,€2137.53,€0.00,€0.00,€0.00,€-2136.53,-213653.00%,€0.00,€0.00,€0.00,€1.00,€0.00,€2137.53,€0.00,€0.00,,213753.00%,0.00%
2016,J4201,34120,22199,ALTRES SUBMINISTRAMENTS ACTIVITAT FISICA,€2500.00,€2500.00,€3162.50,€3162.50,€2122.50,€2122.50,€2122.50,€-662.50,-26.50%,€0.00,€0.00,€0.00,€377.50,€0.00,€1040.00,€0.00,€0.00,,126.50%,100.00%
2016,J4201,34120,22706,ESTUDIS I TREBALLS ACTIVITAT FISICA,€9500.00,€9500.00,€8494.94,€8494.94,€7194.14,€7194.14,€1255.90,€1005.06,10.58%,€0.00,€0.00,€0.00,€2305.86,€0.00,€1300.80,€0.00,€5938.24,,89.42%,17.46%
2016,J4201,34120,22799,TREBALLS EMPRESES ACTIVITAT FISICA,€18000.00,€18000.00,€11184.22,€11184.22,€11023.84,€11023.84,€10248.09,€6815.78,37.87%,€0.00,€0.00,€0.00,€6976.16,€0.00,€160.38,€0.00,€775.75,,62.13%,92.96%
2016,J4201,34140,22609,ACTIVITATS ESDEVENIMENTS ESPORTIUS,€5000.00,€5000.00,€1173.70,€1173.70,€1173.70,€1173.70,€1173.70,€3826.30,76.53%,€0.00,€0.00,€0.00,€3826.30,€0.00,€0.00,€0.00,€0.00,,23.47%,100.00%
2016,J4201,34150,48030,BEQUES PER LA PRACTICA ESPORTIVA,€14000.00,€14000.00,€14000.00,€13986.50,€13986.50,€13986.50,€13986.50,€0.00,0.00%,€0.00,€0.00,€0.00,€13.50,€13.50,€0.00,€0.00,€0.00,,99.90%,100.00%
2016,J4201,34150,48401,SUBV. BM GRANOLLERS,€34000.00,€34000.00,€34000.00,€34000.00,€34000.00,€34000.00,€34000.00,€0.00,0.00%,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,,100.00%,100.00%
2016,J4201,34150,48402,SUBV. ESPORT CLUB GRANOLLERS,€33500.00,€33500.00,€33500.00,€33500.00,€33500.00,€33500.00,€33500.00,€0.00,0.00%,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,,100.00%,100.00%
2016,J4201,34150,48403,SUBV. ASSOC. ESPORTIVA LA MITJA,€18000.00,€18000.00,€18000.00,€18000.00,€18000.00,€18000.00,€18000.00,€0.00,0.00%,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,,100.00%,100.00%
2016,J4201,34150,48404,SUBV. CLUB ATLETIC GRANOLLERS (CROSS),€7700.00,€7700.00,€7700.00,€7700.00,€7700.00,€7700.00,€7700.00,€0.00,0.00%,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,,100.00%,100.00%
2016,J4201,34150,48405,SUBV. CLUB BASQUET GRANOLLERS,€69000.00,€69000.00,€69000.00,€69000.00,€69000.00,€69000.00,€69000.00,€0.00,0.00%,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,,100.00%,100.00%
2016,J4201,34150,48408,SUBV. AGRUPACIO EXCURSIONISTA,€2500.00,€2500.00,€2500.00,€2500.00,€2500.00,€2500.00,€2500.00,€0.00,0.00%,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,,100.00%,100.00%
2016,J4201,34150,48409,SUBV. ASSOC. ESP. CELESTÍ BELLERA,€3500.00,€3500.00,€3500.00,€3500.00,€3500.00,€3500.00,€3500.00,€0.00,0.00%,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,,100.00%,100.00%
2016,J4201,34150,48410,SUBV. ASSOC. ESP. ESCOLA PIA,€1500.00,€1500.00,€0.00,€0.00,€0.00,€0.00,€0.00,€1500.00,100.00%,€0.00,€0.00,€0.00,€1500.00,€0.00,€0.00,€0.00,€0.00,,0.00%,0.00%
2016,J4201,34150,48411,SUBV. ASSOC. ESP.CARLES VALLBONA,€17000.00,€17000.00,€17000.00,€17000.00,€17000.00,€17000.00,€17000.00,€0.00,0.00%,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,,100.00%,100.00%
2016,J4201,34150,48412,SUBV. ASSOC. GRANOLLERS ESPORTIVA,€6000.00,€6000.00,€6000.00,€6000.00,€6000.00,€6000.00,€6000.00,€0.00,0.00%,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,,100.00%,100.00%
2016,J4201,34150,48413,SUBV. ASSOC. PATINATGE ARTISTIC,€2900.00,€2900.00,€2900.00,€2900.00,€2900.00,€2900.00,€0.00,€0.00,0.00%,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€2900.00,,100.00%,0.00%
2016,J4201,34150,48414,SUBV. BM GRANOLLERS (GR.CUP),€6500.00,€6500.00,€6500.00,€6500.00,€6500.00,€6500.00,€6500.00,€0.00,0.00%,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,,100.00%,100.00%
2016,J4201,34150,48415,SUBV. CLUB ATLETIC DEL VALLÈS,€8500.00,€8500.00,€8500.00,€8500.00,€8500.00,€8500.00,€8500.00,€0.00,0.00%,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,,100.00%,100.00%
2016,J4201,34150,48416,SUBV. CLUB ATLETIC GRANOLLERS,€13200.00,€13200.00,€13200.00,€13200.00,€13200.00,€13200.00,€13200.00,€0.00,0.00%,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,,100.00%,100.00%
2016,J4201,34150,48417,SUBV. CLUB CICLISTA GRANOLLERS,€2500.00,€2500.00,€2500.00,€2500.00,€2500.00,€2500.00,€2500.00,€0.00,0.00%,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,,100.00%,100.00%
2016,J4201,34150,48418,SUBV. CLUB FUTBOL PONENT,€5000.00,€5000.00,€5000.00,€5000.00,€5000.00,€5000.00,€5000.00,€0.00,0.00%,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,,100.00%,100.00%
2016,J4201,34150,48419,SUBV. CLUB FUTBOL FINSOBE,€3000.00,€3000.00,€0.00,€0.00,€0.00,€0.00,€0.00,€3000.00,100.00%,€0.00,€0.00,€0.00,€3000.00,€0.00,€0.00,€0.00,€0.00,,0.00%,0.00%
2016,J4201,34150,48420,SUBV. CLUB HANDBOL PLATJA,€1950.00,€1950.00,€1950.00,€1950.00,€1950.00,€1950.00,€0.00,€0.00,0.00%,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€1950.00,,100.00%,0.00%
2016,J4201,34150,48421,SUBV. CLUB TRIATLO GRANOLLERS,€3600.00,€3600.00,€3600.00,€3600.00,€3600.00,€3600.00,€3600.00,€0.00,0.00%,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,,100.00%,100.00%
2016,J4201,34150,48422,SUBV. FUNDACIO BALONMANO GRANOLLERS,€12000.00,€12000.00,€12000.00,€12000.00,€12000.00,€12000.00,€12000.00,€0.00,0.00%,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,,100.00%,100.00%
2016,J4201,34150,48423,SUBVENCIO PINGRA,€5500.00,€5500.00,€5500.00,€5500.00,€5500.00,€5500.00,€0.00,€0.00,0.00%,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€5500.00,,100.00%,0.00%
2016,J4201,34150,48424,SUBV. SOC.ESPORTIVA DE PESCADORS,€2000.00,€2000.00,€2000.00,€2000.00,€2000.00,€2000.00,€2000.00,€0.00,0.00%,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,,100.00%,100.00%
2016,J4201,34150,48425,SUBV. UNIO SUBAQUATICA,€1500.00,€1500.00,€1500.00,€1500.00,€1500.00,€1500.00,€1500.00,€0.00,0.00%,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,,100.00%,100.00%
2016,J4201,34150,48426,SUBV. CLUB DE PETANCA,€1500.00,€1500.00,€1500.00,€1500.00,€1500.00,€1500.00,€1500.00,€0.00,0.00%,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,,100.00%,100.00%
2016,J4201,34150,48427,SUBV. MIGUELENSE U.D.,€500.00,€500.00,€500.00,€500.00,€500.00,€500.00,€500.00,€0.00,0.00%,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,,100.00%,100.00%
2016,J4201,34150,48428,SUBV. CLUB FUTBOL AMERICA GRANOLLERS FENIX,€700.00,€700.00,€700.00,€700.00,€700.00,€700.00,€700.00,€0.00,0.00%,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,,100.00%,100.00%
2016,J4201,34150,48429,SUBV. CLUB RUGBY SPARTANS GRANOLLERS,€650.00,€650.00,€0.00,€0.00,€0.00,€0.00,€0.00,€650.00,100.00%,€0.00,€0.00,€0.00,€650.00,€0.00,€0.00,€0.00,€0.00,,0.00%,0.00%
2016,J4201,34150,48430,SUBV. CLUB SAMBO GRANOLLERS,€500.00,€500.00,€0.00,€0.00,€0.00,€0.00,€0.00,€500.00,100.00%,€0.00,€0.00,€0.00,€500.00,€0.00,€0.00,€0.00,€0.00,,0.00%,0.00%
2016,J4202,34200,12003,SOUS DEL GRUP C1 INSTAL·LACIONS ESPORTIVES,€9983.68,€9983.68,€9644.83,€9644.83,€9644.83,€9644.83,€9644.83,€338.85,3.39%,€0.00,€0.00,€0.00,€338.85,€0.00,€0.00,€0.00,€0.00,,96.61%,100.00%
2016,J4202,34200,12004,SOUS DEL GRUP C2 INSTAL·LACIONS ESPORTIVES,€16925.72,€16925.72,€13129.22,€13129.22,€13128.40,€13128.40,€13128.40,€3796.50,22.43%,€0.00,€0.00,€0.00,€3797.32,€0.00,€0.82,€0.00,€0.00,,77.57%,100.00%
2016,J4202,34200,12005,SOUS DEL GRUP E INSTAL·LACIONS ESPORTIVES,€31021.20,€31021.20,€31021.20,€31021.20,€23266.32,€23266.32,€23266.32,€0.00,0.00%,€0.00,€0.00,€0.00,€7754.88,€0.00,€7754.88,€0.00,€0.00,,100.00%,100.00%
2016,J4202,34200,12006,TRIENNIS INSTAL·LACIONS ESPORTIVES,€13764.28,€13764.28,€13764.28,€13764.28,€8524.63,€8524.63,€8524.63,€0.00,0.00%,€0.00,€0.00,€0.00,€5239.65,€0.00,€5239.65,€0.00,€0.00,,100.00%,100.00%
2016,J4202,34200,12100,COMPLEMENT DE DESTINACIÓ INSTAL·LACIONS ESPORTIVES,€27648.04,€27648.04,€24397.64,€24397.64,€20897.16,€20897.16,€20897.16,€3250.40,11.76%,€0.00,€0.00,€0.00,€6750.88,€0.00,€3500.48,€0.00,€0.00,,88.24%,100.00%
2016,J4202,34200,12101,COMPLEMENT ESPECÍFIC INSTAL·LACIONS ESPORTIVES,€63783.86,€63783.86,€58148.83,€58148.83,€52295.80,€52295.80,€52295.80,€5635.03,8.83%,€0.00,€0.00,€0.00,€11488.06,€0.00,€5853.03,€0.00,€0.00,,91.17%,100.00%
2016,J4202,34200,13000,BASIQUES LABORAL FIX INSTAL·LACIONS ESPORTIVES,€19730.72,€19730.72,€19730.72,€19730.72,€19541.14,€19541.14,€19541.14,€0.00,0.00%,€0.00,€0.00,€0.00,€189.58,€0.00,€189.58,€0.00,€0.00,,100.00%,100.00%
2016,J4202,34200,13100,LABORAL TEMPORAL INSTALLACIONS ESPORTIVES,€261405.00,€261405.00,€294350.25,€294350.25,€294350.25,€294350.25,€294350.25,€-32945.25,-12.60%,€0.00,€0.00,€0.00,€-32945.25,€0.00,€0.00,€0.00,€0.00,,112.60%,100.00%
2016,J4202,34200,16000,SEGURETAT SOCIAL INSTALLACIONS ESPORTIVES,€136661.84,€136661.84,€135457.54,€135457.54,€126747.34,€126747.34,€117249.65,€1204.30,0.88%,€0.00,€0.00,€0.00,€9914.50,€0.00,€8710.20,€0.00,€9497.69,,99.12%,92.51%
2016,J4202,34200,20200,LLOGUER EDIFICIS I CONSTRUCC. INSTAL·LACIONS ESPOR,€800.00,€800.00,€0.00,€0.00,€0.00,€0.00,€0.00,€800.00,100.00%,€0.00,€0.00,€0.00,€800.00,€0.00,€0.00,€0.00,€0.00,,0.00%,0.00%
2016,J4202,34200,21200,MANTENIMENT INSTAL·LACIONS ESPORTIVES,€41000.00,€41828.85,€43038.87,€43038.87,€39022.43,€39022.43,€32887.66,€-1210.02,-2.89%,€828.85,€828.85,€0.00,€2806.42,€0.00,€4016.44,€0.00,€6134.77,,102.89%,84.28%
