EXERCICI,CODI ORGÀNIC,CODI ECONÒMIC,NOM PARTIDA,PRESSUPOST INICIAL,MODIFICACIÓ,PRESSUPOST ACTUAL,DR ANUL·LAT,DR CANCEL·LAT,DR ALTRA ANUL·LACIÓ,DR NET,DRET RECONEGUT ( DR),ORDRE D'INGRÉS (OI),INGRÉS (I),DEVOLUCIÓ D'INGRÉS,INGRÉS NET,SALDO,DEUTORS,% DR SOBRE PREVISIONS,% INGRÉS NET SOBRE DR
2015,H330,55500,UTILITZACIO PRIVATIVA DE BENS DE DOMINI PUBLIC,€30000.00,€0.00,€30000.00,€0.00,€0.00,,€30262.20,€30262.20,€0.00,€0.00,€0.00,€8617.50,€-262.20,€21644.70,100.87%,28.48%
2015,H330,60200,ALIENACIO SOBRANTS VIA PUBLICA,€100000.00,€0.00,€100000.00,€0.00,€0.00,,€160544.13,€160544.13,€0.00,€0.00,€0.00,€160544.13,€-60544.13,€0.00,160.54%,100.00%
2015,H330,75061,GENERALITAT PAVELLO CONGOST,€0.00,€0.00,€0.00,€0.00,€0.00,,€156051.70,€156051.70,€983856.02,€983856.02,€0.00,€156051.70,€-156051.70,€0.00,0.00%,100.00%
2015,H330,76108,SUBVENCIÓ DIPUTACIO CAMPANAR FÀTIMA,€0.00,€36638.00,€36638.00,€0.00,€0.00,,€13739.25,€13739.25,€36638.00,€36638.00,€0.00,€13739.25,€22898.75,€0.00,37.50%,100.00%
2015,H340,32500,TAXA PER EXPEDICIO DE DOCUMENTS OBRES I PROJECTES,€10.00,€0.00,€10.00,€0.00,€0.00,,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€10.00,€0.00,0.00%,0.00%
2015,H352,34900,PREU PER VENDA GOTS REUTILITZABLES,€300.00,€0.00,€300.00,€0.00,€0.00,,€355.37,€355.37,€0.00,€0.00,€0.00,€355.37,€-55.37,€0.00,118.46%,100.00%
2015,H352,39900,ALTRES INGRESSOS,€2100.00,€0.00,€2100.00,€0.00,€0.00,,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€2100.00,€0.00,0.00%,0.00%
2015,H352,46170,DIPUTACIO MEDI AMBIENT,€7000.00,€0.00,€7000.00,€0.00,€0.00,,€0.00,€0.00,€4857.00,€4857.00,€0.00,€0.00,€7000.00,€0.00,0.00%,0.00%
2015,H352,46702,SUBV. CONSORCI DEFENSA CONCA BESOS,€5500.00,€0.00,€5500.00,€0.00,€0.00,,€5339.61,€5339.61,€5339.61,€5339.61,€0.00,€2798.61,€160.39,€2541.00,97.08%,52.41%
2015,H353,32902,TAXA RETIRADA O TRASLLAT ARBRAT,€1000.00,€0.00,€1000.00,€0.00,€0.00,,€349.04,€349.04,€0.00,€0.00,€0.00,€349.04,€650.96,€0.00,34.90%,100.00%
2015,H353,39900,ALTRES INGRESSOS ESPAIS VERDS,€100.00,€0.00,€100.00,€0.00,€0.00,,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€100.00,€0.00,0.00%,0.00%
2015,H353,45072,PUOSC MANTENIMENT ESPAIS VERDS,€65620.00,€0.00,€65620.00,€0.00,€0.00,,€65620.07,€65620.07,€65620.07,€65620.07,€0.00,€0.00,€-0.07,€65620.07,100.00%,0.00%
2015,H360,32301,TAXA PER LLICENCIES D'OBERTURA,€300000.00,€0.00,€300000.00,€0.00,€0.00,,€269477.80,€268385.80,€0.00,€0.00,€1092.00,€262525.29,€31614.20,€5860.51,89.46%,97.82%
2015,H403,45067,GENERALITAT C.P. ATENCIO A DONES,€34500.00,€0.00,€34500.00,€0.00,€0.00,,€34500.00,€34500.00,€34500.00,€34500.00,€0.00,€0.00,€0.00,€34500.00,100.00%,0.00%
2015,H403,46123,DIPUTACIO PER IGUALTAT D'OPORTUNITATS,€11000.00,€0.00,€11000.00,€0.00,€0.00,,€11278.97,€11278.97,€21849.69,€21849.69,€0.00,€11278.97,€-278.97,€0.00,102.54%,100.00%
2015,H411,31200,TAXA SERVEIS EDUCATIUS CENTRE VALLES,€1350.00,€0.00,€1350.00,€0.00,€0.00,,€1560.30,€1530.30,€0.00,€0.00,€30.00,€1530.30,€-180.30,€0.00,113.36%,100.00%
2015,H411,31231,TAXA PER ACTIVITATS D'ESTIU INFANTIL,€105000.00,€0.00,€105000.00,€0.00,€0.00,,€70219.40,€69525.00,€0.00,€0.00,€694.40,€66175.50,€35475.00,€3349.50,66.21%,95.18%
2015,H411,38900,REINTEGRAMENT DE SUBVENCIONS EXERCICIS TANCATS,€0.00,€0.00,€0.00,€0.00,€0.00,,€1403.14,€1403.14,€0.00,€0.00,€0.00,€785.14,€-1403.14,€618.00,0.00%,55.96%
2015,H411,39190,MULTES PER ABSENTISME ESCOLAR,€10.00,€0.00,€10.00,€300.00,€0.00,,€4600.00,€4300.00,€0.00,€0.00,€0.00,€443.38,€-4290.00,€3856.62,43000.00%,10.31%
2015,H411,39900,ALTRES INGRESSOS SERVEI D'EDUCACIO,€5000.00,€0.00,€5000.00,€0.00,€0.00,,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€5000.00,€0.00,0.00%,0.00%
2015,H411,45043,GENERALITAT PLA D'ENTORN,€9000.00,€0.00,€9000.00,€0.00,€0.00,,€14175.00,€14175.00,€14175.00,€14175.00,€0.00,€9450.00,€-5175.00,€4725.00,157.50%,66.67%
2015,H411,45080,GENERALITAT SERVEI D'EDUCACIO,€27800.00,€0.00,€27800.00,€0.00,€0.00,,€27800.00,€27800.00,€0.00,€0.00,€0.00,€0.00,€0.00,€27800.00,100.00%,0.00%
2015,H411,46100,DIPUTACIO PROGRAMES EDUCATIUS,€30000.00,€0.00,€30000.00,€0.00,€0.00,,€0.00,€0.00,€34332.00,€34332.00,€0.00,€0.00,€30000.00,€0.00,0.00%,0.00%
2015,H411,46132,DIPUTACIO ACTIVITATS EXTRAESCOLARS,€22000.00,€0.00,€22000.00,€0.00,€0.00,,€9550.00,€9550.00,€9550.00,€9550.00,€0.00,€9550.00,€12450.00,€0.00,43.41%,100.00%
2015,H411,46503,SUBVENCIO DIPUTACIO PROG. TRANSICIÓ ESCOLA TREBALL,€25000.00,€0.00,€25000.00,€0.00,€0.00,,€25000.00,€25000.00,€25000.00,€25000.00,€0.00,€25000.00,€0.00,€0.00,100.00%,100.00%
2015,H413,34917,P.P. UTILITZACIÓ INSTAL.EDUCATIVES,€18500.00,€0.00,€18500.00,€0.00,€0.00,,€20691.34,€17591.34,€0.00,€0.00,€3100.00,€17591.34,€908.66,€0.00,95.09%,100.00%
2015,H413,38903,REINTEGRAMENT APORTACIO CNL EX. TANCATS,€0.00,€0.00,€0.00,€0.00,€0.00,,€5283.52,€5283.52,€0.00,€0.00,€0.00,€0.00,€-5283.52,€5283.52,0.00%,0.00%
2015,H413,54105,UTILITZACIO INSTAL.LACIONS PRAT DE LA RIBA,€22000.00,€0.00,€22000.00,€0.00,€0.00,,€18187.38,€18187.38,€0.00,€0.00,€0.00,€18187.38,€3812.62,€0.00,82.67%,100.00%
2015,H413,55003,CONCESSIO SERVEI BAR CENTRE VALLES,€2000.00,€0.00,€2000.00,€0.00,€0.00,,€3333.00,€3333.00,€0.00,€0.00,€0.00,€2500.00,€-1333.00,€833.00,166.65%,75.01%
2015,H416,31212,TAXA ENSENYAMENT E.B. TORTUGA,€110000.00,€0.00,€110000.00,€0.00,€0.00,,€113847.23,€113847.23,€0.00,€0.00,€0.00,€90659.33,€-3847.23,€23187.90,103.50%,79.63%
2015,H416,31213,TAXA ENSENYAMENT E.B.EL TELER,€170000.00,€0.00,€170000.00,€0.00,€0.00,,€185083.51,€185083.51,€0.00,€0.00,€0.00,€148366.64,€-15083.51,€36716.87,108.87%,80.16%
2015,H452,48000,CONVENI FPHAG HEALTHY DIETS,€6000.00,€0.00,€6000.00,€0.00,€0.00,,€6000.00,€6000.00,€0.00,€0.00,€0.00,€6000.00,€0.00,€0.00,100.00%,100.00%
2015,H416,31214,TAXA ENSENYAMENT E.B. GIRAVOLTES,€110000.00,€0.00,€110000.00,€0.00,€0.00,,€118160.28,€118160.28,€0.00,€0.00,€0.00,€94435.46,€-8160.28,€23724.82,107.42%,79.92%
2015,H416,31222,TAXA MENJADOR E.B. TORTUGA,€44000.00,€0.00,€44000.00,€0.00,€0.00,,€32365.62,€32365.62,€0.00,€0.00,€0.00,€25236.52,€11634.38,€7129.10,73.56%,77.97%
2015,H416,31223,TAXA MENJADOR E.B. EL TELER,€67000.00,€0.00,€67000.00,€0.00,€0.00,,€57310.36,€57262.42,€0.00,€0.00,€47.94,€47526.84,€9737.58,€9735.58,85.47%,83.00%
2015,H416,31224,TAXA MENJADOR E.B. GIRAVOLTES,€40000.00,€0.00,€40000.00,€0.00,€9.50,,€26470.23,€26460.73,€0.00,€0.00,€0.00,€21859.40,€13539.27,€4601.33,66.15%,82.61%
2015,H416,45047,GENERALITAT MENJADOR EEBB,€0.00,€28272.00,€28272.00,€0.00,€0.00,,€28272.00,€28272.00,€28272.00,€28272.00,€0.00,€28272.00,€0.00,€0.00,100.00%,100.00%
2015,H416,46122,DIPUTACIÓ SUFICIÈNCIA ALIMENTÀRIA 0-3 ANYS,€8000.00,€6168.00,€14168.00,€0.00,€0.00,,€7084.00,€7084.00,€14168.00,€14168.00,€0.00,€7084.00,€7084.00,€0.00,50.00%,100.00%
2015,H416,46134,DIPUTACIO EB GIRAVOLTES,€53375.00,€0.00,€53375.00,€0.00,€0.00,,€83145.36,€83145.36,€30645.36,€30645.36,€0.00,€83145.36,€-29770.36,€0.00,155.78%,100.00%
2015,H416,46135,DIPUTACIO EB TORTUGA,€49875.00,€0.00,€49875.00,€0.00,€0.00,,€78923.96,€78923.96,€28173.96,€28173.96,€0.00,€78923.96,€-29048.96,€0.00,158.24%,100.00%
2015,H416,46136,DIPUTACIO EB EL TELER,€85750.00,€0.00,€85750.00,€0.00,€0.00,,€131070.22,€131070.22,€47945.22,€47945.22,€0.00,€131070.16,€-45320.22,€0.06,152.85%,100.00%
2015,H417,31210,TAXA ENSENYAMENT ESCOLA DE MUSICA,€278000.00,€0.00,€278000.00,€0.00,€0.00,,€264315.07,€264315.07,€0.00,€0.00,€0.00,€212901.33,€13684.93,€51413.74,95.08%,80.55%
2015,H417,45030,SUBVENCIO GENERALITAT ESCOLA DE MUSICA,€351000.00,€0.00,€351000.00,€0.00,€0.00,,€376830.67,€376830.67,€353340.00,€353340.00,€0.00,€0.00,€-25830.67,€376830.67,107.36%,0.00%
2015,H417,47000,"CONVENI ""LA CAIXA"" PROJECTE CARLES RIERA",€0.00,€0.00,€0.00,€0.00,€0.00,,€25000.00,€25000.00,€25000.00,€25000.00,€0.00,€25000.00,€-25000.00,€0.00,0.00%,100.00%
2015,H418,31220,TAXA DE MENJADOR ESCOLA S.LLOBET,€250000.00,€0.00,€250000.00,€0.00,€0.00,,€220360.45,€218325.40,€0.00,€0.00,€2035.05,€135272.41,€31674.60,€83052.99,87.33%,61.96%
2015,H418,45030,SUBVENCIO GENERALITAT ESCOLA S.LLOBET,€1500000.00,€0.00,€1500000.00,€0.00,€0.00,,€1448084.69,€1448084.69,€0.00,€0.00,€0.00,€1325731.19,€51915.31,€122353.50,96.54%,91.55%
2015,H419,31210,TAXES CICLES FORMATIUS GRAU SUPERIOR EMT,€100000.00,€0.00,€100000.00,€0.00,€0.00,,€89300.00,€88740.00,€0.00,€0.00,€560.00,€88740.00,€11260.00,€0.00,88.74%,100.00%
2015,H419,31240,TAXES MESURES FLEXIBILITZADORES EMT,€4500.00,€0.00,€4500.00,€0.00,€0.00,,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€4500.00,€0.00,0.00%,0.00%
2015,H419,34910,P.P. UTILITZACIO INSTAL.LACIONS E.M.T.,€1000.00,€0.00,€1000.00,€0.00,€0.00,,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€1000.00,€0.00,0.00%,0.00%
2015,H419,39900,ALTRES INGRESSOS,€2000.00,€0.00,€2000.00,€0.00,€0.00,,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€2000.00,€0.00,0.00%,0.00%
2015,H419,45030,SUBVENCIO GENERALITAT E.M.T.,€6225000.00,€0.00,€6225000.00,€0.00,€0.00,,€6196206.65,€6196206.65,€0.00,€0.00,€0.00,€5669358.56,€28793.35,€526848.09,99.54%,91.50%
2015,H419,55003,"CONCESSIO QUIOSCOS,BARS E.M.T.",€2000.00,€0.00,€2000.00,€0.00,€0.00,,€2800.00,€2800.00,€0.00,€0.00,€0.00,€2100.00,€-800.00,€700.00,140.00%,75.00%
2015,H420,76111,DIPUTACIO GESPA ARTIFICIAL CF FONT VERDA,€0.00,€0.00,€0.00,€0.00,€0.00,,€300000.00,€300000.00,€300000.00,€300000.00,€0.00,€300000.00,€-300000.00,€0.00,0.00%,100.00%
2015,H421,31301,TAXA ESPORT ESCOLAR I LLEURE,€75000.00,€0.00,€75000.00,€0.00,€0.00,,€129059.12,€128933.12,€0.00,€0.00,€126.00,€128933.12,€-53933.12,€0.00,171.91%,100.00%
2015,H421,34301,PREUS ACTIV.ESPORT ADULTS I GENT GRAN,€12000.00,€0.00,€12000.00,€0.00,€0.00,,€14463.00,€13282.00,€0.00,€0.00,€1181.00,€13222.00,€-1282.00,€60.00,110.68%,99.55%
2015,H421,46100,DIPUTACIO PROGRAMES I ACTIVITATS,€47000.00,€13000.00,€60000.00,€0.00,€0.00,,€0.00,€0.00,€48679.00,€48679.00,€0.00,€0.00,€60000.00,€0.00,0.00%,0.00%
2015,H421,47000,EMPRESES PRIVADES PROMOCIO ESPORT,€10000.00,€0.00,€10000.00,€0.00,€0.00,,€6000.00,€6000.00,€11000.00,€11000.00,€0.00,€6000.00,€4000.00,€0.00,60.00%,100.00%
2015,H422,34910,P.P. UTILITZACIO INSTAL.LACIONS ESPORTIVES,€7500.00,€0.00,€7500.00,€0.00,€0.00,,€1640.00,€1640.00,€0.00,€0.00,€0.00,€1640.00,€5860.00,€0.00,21.87%,100.00%
2015,H422,34915,P.P. UTILITZACIO PALAU ESPORTS,€5000.00,€0.00,€5000.00,€0.00,€0.00,,€26886.84,€25968.74,€0.00,€0.00,€918.10,€25968.74,€-20968.74,€0.00,519.37%,100.00%
2015,H422,38911,REINTEGREMENTS  EXERCICIS TANCATS,€0.00,€0.00,€0.00,€0.00,€0.00,,€10638.67,€10638.67,€0.00,€0.00,€0.00,€10638.67,€-10638.67,€0.00,0.00%,100.00%
2015,H422,39900,ALTRES INGRESSOS INSTAL.LACIONS ESPORTIVES,€1000.00,€0.00,€1000.00,€0.00,€0.00,,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€1000.00,€0.00,0.00%,0.00%
2015,H422,55000,CONCESSIONS INSTAL.LACIONS ESPORTIVES,€18000.00,€0.00,€18000.00,€0.00,€0.00,,€14978.03,€14978.03,€0.00,€0.00,€0.00,€14978.03,€3021.97,€0.00,83.21%,100.00%
2015,H423,34001,PREUS CENTRE DE MEDICINA ESPORTIVA,€35000.00,€0.00,€35000.00,€0.00,€0.00,,€45649.05,€45649.05,€0.00,€0.00,€0.00,€40885.80,€-10649.05,€4763.25,130.43%,89.57%
2015,H431,33501,TAXA O.V.P. COMISSIO FESTA MAJOR,€24000.00,€0.00,€24000.00,€0.00,€0.00,,€24448.07,€24448.07,€0.00,€0.00,€0.00,€24448.07,€-448.07,€0.00,101.87%,100.00%
2015,H431,34411,PREUS FESTA MAJOR COMISSIO FESTA MAJOR,€40000.00,€0.00,€40000.00,€0.00,€0.00,,€49076.25,€49076.25,€0.00,€0.00,€0.00,€48364.39,€-9076.25,€711.86,122.69%,98.55%
2015,H431,34912,P.P. UTILITZACIO SALA FRANCESC TARAFA,€2000.00,€0.00,€2000.00,€247.20,€0.00,,€3927.83,€3680.63,€0.00,€0.00,€0.00,€3611.10,€-1680.63,€69.53,184.03%,98.11%
2015,H431,39900,ALTRES INGRESSOS SERVEI DE CULTURA,€100.00,€0.00,€100.00,€0.00,€0.00,,€1970.60,€1970.60,€0.00,€0.00,€0.00,€1970.60,€-1870.60,€0.00,1970.60%,100.00%
2015,H431,46100,DIPUTACIO ACTIVITATS CULTURALS,€25000.00,€0.00,€25000.00,€0.00,€0.00,,€0.00,€0.00,€25000.00,€25000.00,€0.00,€0.00,€25000.00,€0.00,0.00%,0.00%
2015,H431,47000,APORTACIO EMPRESES PRIVADES ACTIV. CULTURALS,€15000.00,€0.00,€15000.00,€0.00,€0.00,,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€15000.00,€0.00,0.00%,0.00%
2015,H431,47011,APORTACIO EMPRESES PRIVADES FESTA ASCENSIO,€1000.00,€0.00,€1000.00,€0.00,€0.00,,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€1000.00,€0.00,0.00%,0.00%
2015,H431,47012,APORTACIO EMPRESES PRIVADES COMISSIÓ FESTA MAJOR,€28000.00,€0.00,€28000.00,€0.00,€0.00,,€40000.00,€40000.00,€0.00,€0.00,€0.00,€20100.00,€-12000.00,€19900.00,142.86%,50.25%
2015,H431,47013,APORTACIO EMPRESES NADAL I REIS,€1000.00,€0.00,€1000.00,€0.00,€0.00,,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€1000.00,€0.00,0.00%,0.00%
2015,H432,36072,VENDA FOTOCOPIES BIBLIOTECA C.PEDRALS,€10.00,€0.00,€10.00,€0.00,€0.00,,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€10.00,€0.00,0.00%,0.00%
2015,H432,36073,VENDA FOTOCOPIES BIBL.ROCA UMBERT,€10.00,€0.00,€10.00,€0.00,€0.00,,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€10.00,€0.00,0.00%,0.00%
2015,H432,39900,ALTRES INGRESSOS EQUIPAMENTS CULTURALS,€10.00,€0.00,€10.00,€0.00,€0.00,,€634.10,€634.10,€0.00,€0.00,€0.00,€634.10,€-624.10,€0.00,6341.00%,100.00%
2015,H432,39901,ALTRES INGRESSOS BIBLIOTEQUES,€10.00,€0.00,€10.00,€0.00,€0.00,,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€10.00,€0.00,0.00%,0.00%
2015,H432,47016,APORTACIO EMPRESES PRIVADES FOMENT LECTURA,€450.00,€0.00,€450.00,€0.00,€0.00,,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€450.00,€0.00,0.00%,0.00%
2015,H432,54101,ARRENDAMENT T.A.G.,€255000.00,€0.00,€255000.00,€0.00,€0.00,,€255000.00,€255000.00,€0.00,€0.00,€0.00,€255000.00,€0.00,€0.00,100.00%,100.00%
2015,H432,54102,ARRENDAMENT CERCLE CULTURAL,€139000.00,€0.00,€139000.00,€0.00,€0.00,,€138790.56,€138790.56,€0.00,€0.00,€0.00,€138790.56,€209.44,€0.00,99.85%,100.00%
2015,H432,76110,DIPUTACIO ESPAIS EXPOSITIUS MUSEU,€0.00,€32000.00,€32000.00,€0.00,€0.00,,€32000.00,€32000.00,€32000.00,€32000.00,€0.00,€32000.00,€0.00,€0.00,100.00%,100.00%
2015,H433,39909,ALTRES INGRESSOS CONSORCI TDT,€17300.00,€0.00,€17300.00,€0.00,€0.00,,€17280.00,€17280.00,€0.00,€0.00,€0.00,€17280.00,€20.00,€0.00,99.88%,100.00%
2015,H441,31232,TAXA ACTIVITATS INFANCIA I JOVENTUT,€7000.00,€0.00,€7000.00,€0.00,€0.00,,€5892.60,€5892.60,€0.00,€0.00,€0.00,€5507.80,€1107.40,€384.80,84.18%,93.47%
2015,H441,34002,PREU CURSOS INFANCIA I JOVENTUT,€10000.00,€0.00,€10000.00,€0.00,€0.00,,€9909.68,€9882.56,€0.00,€0.00,€27.12,€9882.56,€117.44,€0.00,98.83%,100.00%
2015,H441,39900,ALTRES INGRESSOS,€10.00,€0.00,€10.00,€0.00,€0.00,,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€10.00,€0.00,0.00%,0.00%
2015,H441,45014,GENERALITAT INFANCIA I JOVENTUT,€18500.00,€0.00,€18500.00,€0.00,€0.00,,€19800.00,€19800.00,€19800.00,€19800.00,€0.00,€0.00,€-1300.00,€19800.00,107.03%,0.00%
2015,H441,45017,GENERALITAT PROGRAMA GARANTIA JUVENIL,€0.00,€30829.32,€30829.32,€0.00,€0.00,,€24663.46,€24663.46,€30829.32,€30829.32,€0.00,€24663.46,€6165.86,€0.00,80.00%,100.00%
2015,H441,46111,DIPUTACIO SERVEI DE JOVENTUT,€10000.00,€0.00,€10000.00,€0.00,€0.00,,€0.00,€0.00,€9573.10,€9573.10,€0.00,€0.00,€10000.00,€0.00,0.00%,0.00%
2015,H441,46500,CCVOR FORMACIO LLEURE INFANTIL,€2000.00,€0.00,€2000.00,€0.00,€0.00,,€1900.00,€1900.00,€2300.00,€2300.00,€0.00,€0.00,€100.00,€1900.00,95.00%,0.00%
2015,H441,54103,ARRENDAMENT CASA COLÒNIES ROQUES BLANQUES,€20400.00,€0.00,€20400.00,€0.00,€0.00,,€20400.00,€20400.00,€0.00,€0.00,€0.00,€0.00,€0.00,€20400.00,100.00%,0.00%
2015,H441,55003,CONCESSIO SERVEI BAR GRA,€3800.00,€0.00,€3800.00,€0.00,€0.00,,€3757.00,€3757.00,€0.00,€0.00,€0.00,€3757.00,€43.00,€0.00,98.87%,100.00%
2015,H451,31901,TAXA PER ANALISIS LABORATORI,€32000.00,€0.00,€32000.00,€0.00,€0.00,,€32173.05,€32173.05,€0.00,€0.00,€0.00,€13325.69,€-173.05,€18847.36,100.54%,41.42%
2015,H451,31902,TAXA SALUT PUBLICA I ANIMALS DOMESTICS,€500.00,€0.00,€500.00,€0.00,€0.00,,€4213.68,€4213.68,€0.00,€0.00,€0.00,€4213.68,€-3713.68,€0.00,842.74%,100.00%
2015,H451,39190,SANCIONS DE SANITAT,€7000.00,€0.00,€7000.00,€100.00,€0.00,,€14020.76,€13819.98,€0.00,€0.00,€100.78,€3261.56,€-6819.98,€10558.42,197.43%,23.60%
2015,H451,39904,DIPUTACIÓ ANALÍTIQUES LABORATORI,€0.00,€0.00,€0.00,€0.00,€0.00,,€11918.48,€11918.48,€0.00,€0.00,€0.00,€11918.48,€-11918.48,€0.00,0.00%,100.00%
2015,H451,46161,SUBVENCIO DIPUTACIO CONSUM,€12000.00,€0.00,€12000.00,€0.00,€0.00,,€0.00,€0.00,€25979.00,€25979.00,€0.00,€0.00,€12000.00,€0.00,0.00%,0.00%
2015,H451,46162,CONVENI DIPUTACIO SALUT PUBLICA,€90000.00,€0.00,€90000.00,€0.00,€0.00,,€0.00,€0.00,€173500.00,€173500.00,€0.00,€0.00,€90000.00,€0.00,0.00%,0.00%
2015,H451,54106,ARRENDAMENT CAS DROGODEPENDENCIES,€21840.00,€0.00,€21840.00,€0.00,€0.00,,€23660.00,€23660.00,€0.00,€0.00,€0.00,€23660.00,€-1820.00,€0.00,108.33%,100.00%
2015,H452,45077,GENERALITAT SALUT COMUNITARIA,€3000.00,€0.00,€3000.00,€0.00,€0.00,,€2063.88,€2063.88,€0.00,€0.00,€0.00,€2063.88,€936.12,€0.00,68.80%,100.00%
2015,H452,45086,GENERALITAT CP DROGODEPENDÈNCIES,€15000.00,€0.00,€15000.00,€0.00,€0.00,,€15082.68,€15082.68,€15082.68,€15082.68,€0.00,€0.00,€-82.68,€15082.68,100.55%,0.00%
2015,H461,31102,TAXA PER TELEASSISTENCIA,€49000.00,€0.00,€49000.00,€0.00,€0.00,,€54417.60,€54417.60,€0.00,€0.00,€0.00,€41629.20,€-5417.60,€12788.40,111.06%,76.50%
2015,H461,31103,TAXA PER TREBALL FAMILIAR,€39000.00,€0.00,€39000.00,€0.00,€0.00,,€35955.16,€35955.16,€0.00,€0.00,€0.00,€27690.53,€3044.84,€8264.63,92.19%,77.01%
2015,H461,31104,TAXA PER MENJADOR A DOMICILI,€8000.00,€0.00,€8000.00,€0.00,€0.00,,€8932.96,€8932.96,€0.00,€0.00,€0.00,€5746.46,€-932.96,€3186.50,111.66%,64.33%
2015,H461,31105,TAXA PER TRANSPORT ADAPTAT,€7500.00,€0.00,€7500.00,€0.00,€0.00,,€7428.35,€7428.35,€0.00,€0.00,€0.00,€5358.00,€71.65,€2070.35,99.04%,72.13%
2015,H461,31233,TAXA PROGRAMA INFORMACIO I JOVENTUT,€2000.00,€0.00,€2000.00,€0.00,€0.00,,€1419.21,€1419.21,€0.00,€0.00,€0.00,€1419.21,€580.79,€0.00,70.96%,100.00%
2015,H461,38900,REINTEGRE EXERCICIS TANCATS,€0.00,€0.00,€0.00,€0.00,€0.00,,€4264.31,€4264.31,€0.00,€0.00,€0.00,€3664.95,€-4264.31,€599.36,0.00%,85.94%
2015,H461,45020,GENERALITAT CP ATENCIO SOCIAL BASICA,€422000.00,€0.00,€422000.00,€0.00,€0.00,,€450670.97,€450670.97,€450670.97,€450670.97,€0.00,€126744.36,€-28670.97,€323926.61,106.79%,28.12%
2015,H461,45022,GENERALITAT PUNT DE TROBADA,€38000.00,€0.00,€38000.00,€0.00,€0.00,,€37915.24,€37915.24,€37915.24,€37915.24,€0.00,€0.00,€84.76,€37915.24,99.78%,0.00%
2015,H461,45023,GENERALITAT CP SAD SOCIAL,€138500.00,€0.00,€138500.00,€0.00,€0.00,,€138369.69,€138369.69,€138369.69,€138369.69,€0.00,€51888.65,€130.31,€86481.04,99.91%,37.50%
2015,H461,45024,GENERALITAT CP CENTRES OBERTS,€93000.00,€0.00,€93000.00,€0.00,€0.00,,€93000.00,€93000.00,€93000.00,€93000.00,€0.00,€20925.00,€0.00,€72075.00,100.00%,22.50%
2015,H461,45025,GENERALITAT CP URGENCIES SOCIALS,€41600.00,€0.00,€41600.00,€0.00,€0.00,,€41607.00,€41607.00,€41607.00,€41607.00,€0.00,€0.00,€-7.00,€41607.00,100.02%,0.00%
2015,H461,45028,GENERALITAT CP PROJECTE SIRIUS,€18000.00,€0.00,€18000.00,€0.00,€0.00,,€18000.00,€18000.00,€18000.00,€18000.00,€0.00,€18000.00,€0.00,€0.00,100.00%,100.00%
2015,H461,45065,GENERALITAT CP TRANSPORT ADAPTAT,€38000.00,€0.00,€38000.00,€0.00,€0.00,,€37979.06,€37979.06,€37979.06,€37979.06,€0.00,€0.00,€20.94,€37979.06,99.94%,0.00%
2015,H461,45066,CONVENI DEPARTAMENT JUSTICIA,€10.00,€0.00,€10.00,€0.00,€0.00,,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€10.00,€0.00,0.00%,0.00%
2015,H461,45067,GENERALITAT CP SAD DEPENDENCIA,€152500.00,€0.00,€152500.00,€0.00,€0.00,,€124363.14,€124363.14,€152809.00,€152809.00,€0.00,€124363.14,€28136.86,€0.00,81.55%,100.00%
2015,H461,46121,DIPUTACIO PC'15 GARANTIA COHESIO SOCIAL,€0.00,€0.00,€0.00,€0.00,€0.00,,€154293.22,€154293.22,€257155.37,€257155.37,€0.00,€154293.22,€-154293.22,€0.00,0.00%,100.00%
2015,H461,46124,DIPUTACIO ÀMBIT SERVEIS SOCIALS,€140000.00,€0.00,€140000.00,€0.00,€0.00,,€71616.35,€71616.35,€143232.70,€143232.70,€0.00,€71616.35,€68383.65,€0.00,51.15%,100.00%
2015,H461,46504,C.C.V.OR. BEQUES MENJADOR,€350000.00,€25000.00,€375000.00,€0.00,€0.00,,€236386.67,€236386.67,€385303.95,€385303.95,€0.00,€81689.00,€138613.33,€154697.67,63.04%,34.56%
